"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","domInteractive","firstImagePaint","renderBlockingCSS","renderBlockingJS","TTFB","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.FireAnimationFrame","cpu.UpdateLayoutTree","cpu.Layout","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.FunctionCall","cpu.ResourceChangePriority","cpu.MarkDOMContent","cpu.TimerFire","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.BlinkGC.IncrementalMarkingStartMarking","cpu.BlinkGC.VisitRoots","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.BlinkGC.IncrementalMarkingStep","cpu.BlinkGC.IncrementalMarkingWithDeadline","cpu.BlinkGC.MarkProcessWorklists","cpu.BlinkGC.MarkBailOutObjects","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.BlinkGC.UnifiedMarkingStep","cpu.BlinkGC.MarkFlushV8References","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.BlinkGC.MarkFlushEphemeronPairs","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.BlinkGC.LazySweepOnAllocation","cpu.BlinkGC.LazySweepInIdle","cpu.XHRReadyStateChange","cpu.BlinkGC.CompleteSweep","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.XHRLoad","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.firstImagePaint","chromeUserTiming.InteractiveTime","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","TimeToInteractive","FirstCPUIdle","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","edge-processed","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","error",
"65650","65650","70078","577117","492667","16272661","16271154","257","257","230","192","1","64","0","0","0","1","02ECCA037D554393547FD27783D007AB","65650","65657","5420","5457","http://cms.ndma.gov.pk/","14","0","1E87D40A81E9BFD0C6F30EE754AF53BA","http://cms.ndma.gov.pk/","4306.1999999993","4306","4306","5419","5492","19","7","1858","13","68","38","-1","100","-1","-1","98","-1","0","9339990","5864645","-1","-1","6871480","201941","","953","37","6","1926","7223","55","515","467","4","0","0","0","4","0","1","3","1","1","145","0","1","0","0","0","0","0","0","0","1","8","528","302","213","175","0","33","12883","2","0","748","0","0","15","1","14","3","2","0","0","0","0","18","12","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","7","0","1","0","1","0","0","0","0","0","0","0","0","15","0","12","21","1776","28","0","75","0","41832","mukeet-ThinkPad-T490-192.168.0.112","1680193633.093","","","92.0.4515.131","92.0.4515.131","1680193649.9695","http://cms.ndma.gov.pk/","cms.ndma.gov.pk","http://cms.ndma.gov.pk","867","65650","4306.1999999993","4306.1999999993","","","n2.comsats.net.pk","android - chrome","Step_1","101341","http://cms.ndma.gov.pk/","74057","4290","5471","5471","5471","16062","74057","5600","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","41","1876","1940","1940","1944","1945","4306","4306","4306","4306","15344","5420","5420","5457","5491","13025","65650","65650","65658","4306","5492","5492","0.0024295538530108","0.0015179625569236","5457","605","73897","68154","25755","5457","1237","230330_VJ_EY","1","1","238532","0","0","0","0","0","1","255065","409692","44","2020381","7651211","30","7833293","870864","19","1145449","6872363","46","6872630","0","0","0","64464","1","64464","0","0","0","404067","91","876438","230330_VJ_EY","",
"5963","5963","6290","127176","124190","649735","648852","45","45","44","44","1","0","0","0","0","1","921424C5B037A5208768C712C74D085B","5963","5968","4631","4680","http://cms.ndma.gov.pk/faq","8","0","2EBF04B55DA7778BEA05CA75DB1E8BCF","http://cms.ndma.gov.pk/faq","3983","3983","3983","4629","4744","17","0","1702","2","5","100","-1","100","-1","-1","100","-1","-1","137666","0","-1","-1","446053","0","","18","3","0","123","106","23","122","88","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","54","78","3","24","0","2","58","0","0","14","0","0","8","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","7","","","","","0","5545","mukeet-ThinkPad-T490-192.168.0.112","1680193753.606","","","92.0.4515.131","92.0.4515.131","1680193774.4379","http://cms.ndma.gov.pk/faq","cms.ndma.gov.pk","http://cms.ndma.gov.pk","408","5963","3983","3983","","","n1.comsats.net.pk","android - chrome","Step_1","25168","http://cms.ndma.gov.pk/faq","9753","3983","4752","4752","4752","6147","9753","4270","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","47","1718","1778","1778","1782","1783","3982","3982","3982","3982","5979","4628","4631","4680","4743","","5963","5963","5968","3983","4744","4744","0.0011200338306845","0.0011200338306845","","12","9531","4683","","","12","230330_3G_EZ","1","1","141616","0","0","0","0","0","1","152276","8813","2","33123","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_3G_EZ","",
"5608","5608","5917","130671","127565","650729","649846","45","45","44","45","0","0","0","0","0","1","99FE3B35F5A95DE4F435B6BC2681EDC8","5608","5616","4477","4521","http://cms.ndma.gov.pk/page/items-required-for-eq-turkey-and-syria","8","0","440F4EF115FA015CE20111E20161A731","http://cms.ndma.gov.pk/page/items-required-for-eq-turkey-and-syria","4052.200000003","4052","4052","4476","4779","17","0","1630","2","5","100","-1","100","-1","-1","100","-1","-1","135646","0","-1","-1","446053","0","","26","2","0","124","96","19","134","94","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","58","92","5","22","0","1","57","0","0","10","0","0","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","6","","","","","0","5146","mukeet-ThinkPad-T490-192.168.0.112","1680193800.6595","","","92.0.4515.131","92.0.4515.131","1680193819.1706","http://cms.ndma.gov.pk/page/items-required-for-eq-turkey-and-syria","cms.ndma.gov.pk","http://cms.ndma.gov.pk","329","5608","4052.200000003","4052.200000003","","","n2.comsats.net.pk","android - chrome","Step_1","22064","http://cms.ndma.gov.pk/page/items-required-for-eq-turkey-and-syria","9274","4062","4806","4806","4806","5679","9274","4301","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","47","1645","1705","1705","1708","1709","4052","4052","4052","4052","5275","4476","4477","4521","4779","","5607","5608","5616","4052","4802","4802","0.0015853939079251","0.0015853939079251","","12","9071","4524","","","12","230330_HF_F0","1","1","151791","0","0","0","0","0","1","163359","9807","2","47948","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_HF_F0","",
"6848","6848","7510","128061","125045","651389","650506","45","45","44","45","0","0","0","0","0","1","2476AB121BD5BF053E8D000C0A04A572","6848","6861","4455","4522","http://cms.ndma.gov.pk/page/about-us","8","0","85DF17B41F22AB1583753A947894CBE7","http://cms.ndma.gov.pk/page/about-us","3953.5","3953","3953","4454","4710","17","0","1687","2","5","100","-1","100","-1","-1","100","-1","-1","136309","0","-1","-1","446053","0","","54","6","0","127","108","23","153","111","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","76","130","15","48","0","3","96","0","0","21","0","0","0","0","0","3","0","0","0","0","0","0","30","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","5","","","","","0","6486","mukeet-ThinkPad-T490-192.168.0.112","1680193843.3389","","","92.0.4515.131","92.0.4515.131","1680193859.1008","http://cms.ndma.gov.pk/page/about-us","cms.ndma.gov.pk","http://cms.ndma.gov.pk","431","6848","3953.5","3953.5","","","n1.comsats.net.pk","android - chrome","Step_1","22465","http://cms.ndma.gov.pk/page/about-us","10974","3943","4992","4992","4992","6002","10974","4247","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","46","1703","1765","1765","1768","1769","3953","3953","3953","3953","5827","4453","4455","4522","4710","","6847","6848","6860","3953","4912","4912","0.0011889760643498","0.0011889760643498","4526","29","10732","4526","4526","4526","29","230330_S4_F1","1","1","111864","0","0","0","0","0","1","126042","10467","2","56151","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_S4_F1","",
"4762","4762","5212","130758","127649","651662","650779","45","45","44","45","0","0","0","0","0","1","84E44D690690E1E82493077C172A6898","4762","4770","3394","3435","http://cms.ndma.gov.pk/page/national-disaster-management-commission","8","0","6A38453C5D500B9688FBC3EBB8EE316F","http://cms.ndma.gov.pk/page/national-disaster-management-commission","3048.6999999993","3049","3049","3393","3723","17","0","821","2","5","100","-1","100","-1","-1","100","-1","-1","136582","0","-1","-1","446053","0","","23","2","0","99","88","19","120","93","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","5","0","0","0","54","90","3","25","0","3","56","0","0","13","0","0","0","0","0","13","0","0","3","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","2","","0","0","0","0","0","0","0","0","1","0","0","5","","","","","0","4477","mukeet-ThinkPad-T490-192.168.0.112","1680193882.619","","","92.0.4515.131","92.0.4515.131","1680193898.4587","http://cms.ndma.gov.pk/page/national-disaster-management-commission","cms.ndma.gov.pk","http://cms.ndma.gov.pk","375","4762","3048.6999999993","3048.6999999993","","","n2.comsats.net.pk","android - chrome","Step_1","20083","http://cms.ndma.gov.pk/page/national-disaster-management-commission","8706","3042","3816","3816","3816","4532","8706","3294","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","43","838","902","902","907","909","3048","3048","3048","3048","4027","3394","3394","3435","3722","","4762","4762","4770","3049","3740","3740","0.0019672692490866","0.0019672692490866","","34","8436","3438","","","34","230330_EM_F2","1","1","148408","0","0","0","0","0","1","165130","10740","2","56873","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_EM_F2","",
"6165","6165","6495","130671","127565","652032","651149","45","45","44","45","0","0","0","0","0","1","1568CCCBBFCAAA2C6D8A33CC0EEE83B7","6165","6177","4312","4369","http://cms.ndma.gov.pk/page/national-disaster-management-authority","8","0","CCE80D3CA4D265AC1CEFB7C46B4936B5","http://cms.ndma.gov.pk/page/national-disaster-management-authority","3883.1000000015","3883","3883","4312","4474","17","0","1471","2","5","100","-1","100","-1","-1","100","-1","-1","136949","0","-1","-1","446053","0","","22","2","0","106","103","21","128","104","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","58","99","5","25","0","5","76","0","0","17","0","0","1","0","3","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","7","","","","","0","5697","mukeet-ThinkPad-T490-192.168.0.112","1680193920.6483","","","92.0.4515.131","92.0.4515.131","1680193937.3417","http://cms.ndma.gov.pk/page/national-disaster-management-authority","cms.ndma.gov.pk","http://cms.ndma.gov.pk","331","6165","3883.1000000015","3883.1000000015","","","n2.comsats.net.pk","android - chrome","Step_1","20883","http://cms.ndma.gov.pk/page/national-disaster-management-authority","9926","3871","4817","4817","4817","5727","9926","4174","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","48","1487","1552","1552","1555","1556","3883","3883","3883","3883","4885","4312","4312","4369","4473","","6165","6165","6177","3883","4788","4788","0.0016107086343491","0.0016107086343491","4373","18","9721","4373","4373","4373","18","230330_VY_F3","1","1","129783","0","0","0","0","0","1","138719","11110","2","53252","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_VY_F3","",
"5274","5274","5814","131454","128321","651088","650205","45","45","44","45","0","0","0","0","0","1","57977822CD4FA9E8A773340FF2851CD4","5274","5283","4052","4094","http://cms.ndma.gov.pk/page/chairman-national-disaster-management-authority","8","0","D31FFC604E5184CB653B35F985252C2B","http://cms.ndma.gov.pk/page/chairman-national-disaster-management-authority","3651.8999999985","3652","3652","4052","4384","17","0","1607","2","5","100","-1","100","-1","-1","100","-1","-1","136008","0","-1","-1","446053","0","","17","1","0","113","96","18","128","97","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","53","76","13","34","0","2","56","0","0","14","0","0","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","7","","","","","0","5060","mukeet-ThinkPad-T490-192.168.0.112","1680193959.285","","","92.0.4515.131","92.0.4515.131","1680193975.0457","http://cms.ndma.gov.pk/page/chairman-national-disaster-management-authority","cms.ndma.gov.pk","http://cms.ndma.gov.pk","302","5274","3651.8999999985","3651.8999999985","","","n1.comsats.net.pk","android - chrome","Step_1","19004","http://cms.ndma.gov.pk/page/chairman-national-disaster-management-authority","9242","3655","4382","4382","4382","5655","9242","3923","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","41","1623","1685","1685","1690","1697","3652","3652","3652","3652","4910","4052","4052","4094","4383","","5274","5274","5283","3652","4384","4384","0.0019672692490866","0.0019672692490866","","4","9012","4097","","","4","230330_5C_F4","1","1","154763","0","0","0","0","0","1","177312","10166","2","48987","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_5C_F4","",
"5674","5674","6196","129279","126221","650298","649415","45","45","44","45","0","0","0","0","0","1","B0CCC06B09A5E434A027B9C7BACD1FDE","5674","5685","4444","4515","http://cms.ndma.gov.pk/page/previous-ndma-chairman","8","0","AA3221D7F61117E41555C615F52E6369","http://cms.ndma.gov.pk/page/previous-ndma-chairman","3639","3639","3639","4444","4946","17","0","1288","2","5","100","-1","100","-1","-1","100","-1","-1","135216","0","-1","-1","446053","0","","17","3","0","103","99","18","135","84","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","52","76","4","23","0","1","83","0","0","12","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","10","","","","","0","5451","mukeet-ThinkPad-T490-192.168.0.112","1680193996.1071","","","92.0.4515.131","92.0.4515.131","1680194013.008","http://cms.ndma.gov.pk/page/previous-ndma-chairman","cms.ndma.gov.pk","http://cms.ndma.gov.pk","281","5674","3639","3639","","","n1.comsats.net.pk","android - chrome","Step_1","21053","http://cms.ndma.gov.pk/page/previous-ndma-chairman","9522","3625","5002","5002","5002","5731","9522","3988","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","46","1297","1344","1344","1349","1350","3639","3639","3639","3639","5496","4444","4445","4516","4945","","5674","5674","5686","3639","5021","5021","0.0014141155461629","0.0014141155461629","","30","9321","4520","","","30","230330_CH_F5","1","1","132497","0","0","0","0","0","1","148065","9376","2","45714","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_CH_F5","",
"5089","5089","5501","130236","127145","650893","650010","45","45","44","45","0","0","0","0","0","1","FE96BCD5BE9E90D5763D1300D377CA4E","5089","5100","3766","3814","http://cms.ndma.gov.pk/page/national-disaster-management-fund","8","0","FC07D999E6BBCAAD567D1856D936376C","http://cms.ndma.gov.pk/page/national-disaster-management-fund","2960.3000000007","2960","2960","3766","4032","17","0","798","2","5","100","-1","100","-1","-1","100","-1","-1","135812","0","-1","-1","446053","0","","18","2","0","109","108","22","129","103","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","53","80","8","27","0","6","67","0","0","13","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","","","","","0","4737","mukeet-ThinkPad-T490-192.168.0.112","1680194035.1297","","","92.0.4515.131","92.0.4515.131","1680194050.8723","http://cms.ndma.gov.pk/page/national-disaster-management-fund","cms.ndma.gov.pk","http://cms.ndma.gov.pk","295","5089","2960.3000000007","2960.3000000007","","","n2.comsats.net.pk","android - chrome","Step_1","18967","http://cms.ndma.gov.pk/page/national-disaster-management-fund","8862","2948","4018","4018","4018","5267","8862","3284","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","40","813","879","879","882","883","2960","2960","2960","2960","4556","3766","3766","3814","4031","","5089","5089","5100","2960","4052","4052","0.0015563089030976","0.0015563089030976","","10","8675","3818","","","10","230330_Y8_F6","1","1","138399","0","0","0","0","0","1","151482","9971","2","47985","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_Y8_F6","",
"6231","6231","6560","130932","127817","651215","650332","45","45","44","45","0","0","0","0","0","1","FAB82A9466E748F5D5681712656B86BF","6231","6248","4111","4171","http://cms.ndma.gov.pk/page/provincial-disaster-management-commission","8","0","2568B27A613ED106E22F27A89FEE10AD","http://cms.ndma.gov.pk/page/provincial-disaster-management-commission","3755.8000000007","3756","3756","4110","4306","17","0","1489","2","5","100","-1","100","-1","-1","100","-1","-1","136132","0","-1","-1","446053","0","","21","1","0","96","94","19","130","99","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","54","96","3","19","0","2","79","0","0","19","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","0","0","0","0","2","0","0","0","1","0","0","7","","","","","0","5798","mukeet-ThinkPad-T490-192.168.0.112","1680194071.9271","","","92.0.4515.131","92.0.4515.131","1680194088.6419","http://cms.ndma.gov.pk/page/provincial-disaster-management-commission","cms.ndma.gov.pk","http://cms.ndma.gov.pk","306","6231","3755.8000000007","3755.8000000007","","","n1.comsats.net.pk","android - chrome","Step_1","22021","http://cms.ndma.gov.pk/page/provincial-disaster-management-commission","9994","3735","4595","4595","4595","5818","9994","4005","image","IMG","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","52","1504","1565","1565","1569","1570","3755","3755","3755","3755","4624","4110","4111","4171","4306","","6231","6231","6248","3756","4439","4439","0.0019672692490866","0.0019672692490866","4175","23","9772","4175","4175","4175","23","230330_R5_F7","1","1","128419","0","0","0","0","0","1","137142","10293","2","49899","78750","19","239946","50772","17","325357","446936","6","447203","0","0","0","64464","1","64464","0","0","0","0","0","0","230330_R5_F7","",
