"Test","URL","FV Successful Tests","FV Document Complete Median","FV Document Complete Avg","FV Document Complete Std. Dev","FV Document Complete Min","FV Document Complete Max","FV Fully Loaded Median","FV Fully Loaded Avg","FV Fully Loaded Std. Dev","FV Fully Loaded Min","FV Fully Loaded Max","FV First Byte Median","FV First Byte Avg","FV First Byte Std. Dev","FV First Byte Min","FV First Byte Max","FV Start Render Median","FV Start Render Avg","FV Start Render Std. Dev","FV Start Render Min","FV Start Render Max","FV Bytes In (Doc) Median","FV Bytes In (Doc) Avg","FV Bytes In (Doc) Std. Dev","FV Bytes In (Doc) Min","FV Bytes In (Doc) Max","FV Requests (Doc) Median","FV Requests (Doc) Avg","FV Requests (Doc) Std. Dev","FV Requests (Doc) Min","FV Requests (Doc) Max","FV Load Event Start Median","FV Load Event Start Avg","FV Load Event Start Std. Dev","FV Load Event Start Min","FV Load Event Start Max","FV Speed Index Median","FV Speed Index Avg","FV Speed Index Std. Dev","FV Speed Index Min","FV Speed Index Max","FV Last Visual Change Median","FV Last Visual Change Avg","FV Last Visual Change Std. Dev","FV Last Visual Change Min","FV Last Visual Change Max","FV Visually Complete Median","FV Visually Complete Avg","FV Visually Complete Std. Dev","FV Visually Complete Min","FV Visually Complete Max",Test ID
"","https://www.agfp.gov.pk/gallery","1","14495","14495","0","14495","14495","15514","15514","0","15514","15514","3102","3102","0","3102","3102","11241","11241","0","11241","11241","3631809","3631809","0","3631809","3631809","74","74","0","74","74","14494","14494","0","14494","14494","11452","11452","0","11452","11452","13284","13284","0","13284","13284","13284","13284","0","13284","13284","230331_KN_F"
"","https://www.agfp.gov.pk/Projects","1","16611","16611","0","16611","16611","17625","17625","0","17625","17625","3244","3244","0","3244","3244","14572","14572","0","14572","14572","3540630","3540630","0","3540630","3540630","53","53","0","53","53","16611","16611","0","16611","16611","14676","14676","0","14676","14676","16112","16112","0","16112","16112","16112","16112","0","16112","16112","230331_4B_G"
"","https://www.agfp.gov.pk/ProfileDetail/ZTRiMTFkZDUtMjQwZi00NzMzLWE3NWItOGVhM2MwOGRlYzBj","1","15045","15045","0","15045","15045","16076","16076","0","16076","16076","2537","2537","0","2537","2537","12893","12893","0","12893","12893","3574256","3574256","0","3574256","3574256","54","54","0","54","54","15045","15045","0","15045","15045","13706","13706","0","13706","13706","14856","14856","0","14856","14856","14856","14856","0","14856","14856","230331_VX_H"
"","https://www.agfp.gov.pk/ProfileDetail/NWY2ZDM2NTQtMTBmMy00NzI0LTliMDktMWQzYTI3NzgxZWVk","1","15398","15398","0","15398","15398","16395","16395","0","16395","16395","2318","2318","0","2318","2318","13143","13143","0","13143","13143","3552880","3552880","0","3552880","3552880","57","57","0","57","57","15398","15398","0","15398","15398","13655","13655","0","13655","13655","15505","15505","0","15505","15505","15505","15505","0","15505","15505","230331_2J_J"
"","https://www.agfp.gov.pk/ProfileDetail/NTM5ZDBkOTYtOTI4NS00Y2UyLWI2NTctZjRlYTk4YWMwY2Ez","1","22478","22478","0","22478","22478","23493","23493","0","23493","23493","2835","2835","0","2835","2835","20511","20511","0","20511","20511","3504870","3504870","0","3504870","3504870","54","54","0","54","54","22478","22478","0","22478","22478","20892","20892","0","20892","20892","22363","22363","0","22363","22363","22363","22363","0","22363","22363","230331_RF_K"
"","https://www.agfp.gov.pk/TopStoryDetail","1","18241","18241","0","18241","18241","22980","22980","0","22980","22980","3724","3724","0","3724","3724","16328","16328","0","16328","16328","3582627","3582627","0","3582627","3582627","56","56","0","56","56","18241","18241","0","18241","18241","17526","17526","0","17526","17526","20897","20897","0","20897","20897","20897","20897","0","20897","20897","230331_N3_M"
"","https://www.agfp.gov.pk/LatestNews","1","12515","12515","0","12515","12515","16502","16502","0","16502","16502","2223","2223","0","2223","2223","10087","10087","0","10087","10087","3537699","3537699","0","3537699","3537699","53","53","0","53","53","12515","12515","0","12515","12515","11280","11280","0","11280","11280","15724","15724","0","15724","15724","15724","15724","0","15724","15724","230331_QD_N"
"","https://www.agfp.gov.pk/Gallery","1","14540","14540","0","14540","14540","15480","15480","0","15480","15480","2877","2877","0","2877","2877","11531","11531","0","11531","11531","3631811","3631811","0","3631811","3631811","74","74","0","74","74","14539","14539","0","14539","14539","11727","11727","0","11727","11727","13427","13427","0","13427","13427","13427","13427","0","13427","13427","230331_FJ_P"
"","https://www.agfp.gov.pk/GoPInitiative","1","11984","11984","0","11984","11984","13007","13007","0","13007","13007","2002","2002","0","2002","2002","10037","10037","0","10037","10037","3680287","3680287","0","3680287","3680287","54","54","0","54","54","11984","11984","0","11984","11984","10905","10905","0","10905","10905","11861","11861","0","11861","11861","11861","11861","0","11861","11861","230331_RV_Q"
"","https://www.agfp.gov.pk/TenderDetail/ZTUwOTdiZWItYTg2MC00OTkyLWE3YmYtZTdmYjhiM2VhYjFi","1","12950","12950","0","12950","12950","19926","19926","0","19926","19926","2246","2246","0","2246","2246","10965","10965","0","10965","10965","3476250","3476250","0","3476250","3476250","53","53","0","53","53","12950","12950","0","12950","12950","11866","11866","0","11866","11866","16706","16706","0","16706","16706","16706","16706","0","16706","16706","230331_64_R"
"","https://www.agfp.gov.pk/JobDetail/OGY3NWIwZTgtODcyNC00NWZlLThlZjktMzdmY2JlYWVjYmEw","1","18489","18489","0","18489","18489","22782","22782","0","22782","22782","4427","4427","0","4427","4427","16099","16099","0","16099","16099","3476588","3476588","0","3476588","3476588","53","53","0","53","53","18489","18489","0","18489","18489","16217","16217","0","16217","16217","17430","17430","0","17430","17430","17430","17430","0","17430","17430","230331_Y6_S"
