"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","firstImagePaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.UpdateLayoutTree","cpu.Layout","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.ResourceChangePriority","cpu.largestContentfulPaint::Candidate","cpu.MarkDOMContent","cpu.MarkLoad","cpu.HitTest","cpu.FunctionCall","cpu.FireAnimationFrame","cpu.TimerFire","cpu.MajorGC","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.BlinkGC.IncrementalMarkingStartMarking","cpu.BlinkGC.VisitRoots","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.BlinkGC.IncrementalMarkingWithDeadline","cpu.BlinkGC.MarkFlushEphemeronPairs","cpu.BlinkGC.MarkProcessWorklists","cpu.BlinkGC.MarkBailOutObjects","cpu.BlinkGC.MarkFlushV8References","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.BlinkGC.LazySweepOnAllocation","cpu.BlinkGC.LazySweepInIdle","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.LayoutShift","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.InteractiveTime","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","TimeToInteractive","FirstCPUIdle","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","effectiveBpsDoc","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.BlinkGC.UnifiedMarkingStep","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.BlinkGC.IncrementalMarkingStep","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","chromeUserTiming.markAsMainFrame",
"670","670","670","0","0","0","0","0","0","0","0","0","0","0","0","0","1","DE708A094BD63871A9AF0A1255DCCEEC","670","670","662","664","http://www.moit.gov.pk/Detail/MTBmMGQ3NDItOWM2Mi00N2M0LWE1ZGUtMjRlNWJlOGYwZGU0","0","","","","0","","","","662","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","29","40","19","3","","","","","","","","","","","","","","","","","","","","","","","7","24","","0","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544","topic-XPS-13-9350-10.130.144.38","1683630672.0335","","","92.0.4515.131","92.0.4515.131","1683630689.4021","","","","","","","","","","","android - chrome","Step_1","6514","http://www.moit.gov.pk/Detail/MTBmMGQ3NDItOWM2Mi00N2M0LWE1ZGUtMjRlNWJlOGYwZGU0","764","764","764","764","764","764","764","764","","","","458","36","501","473","473","474","475","","","","","","678","662","662","664","","670","670","670","","","","0.049032600053008","0.049032600053008","","0","764","764","","","0","230509_5Z_S","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_5Z_S","","","","","","","","","","","","473",
"698","698","698","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5F42CA7617DB4F44C7164D2DC4F1F92B","698","698","690","692","http://www.moit.gov.pk/Detail/MTBmMGQ3NDItOWM2Mi00N2M0LWE1ZGUtMjRlNWJlOGYwZGU0","0","","","","0","","","","690","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","34","52","21","4","","","","","","","","","","","","","","","","","","","","","","","7","28","","1","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","548","topic-XPS-13-9350-10.130.144.38","1683630697.0057","","","92.0.4515.131","92.0.4515.131","1683630715.2595","","","","","","","","","","","android - chrome","Step_1","6746","http://www.moit.gov.pk/Detail/MTBmMGQ3NDItOWM2Mi00N2M0LWE1ZGUtMjRlNWJlOGYwZGU0","815","815","815","815","815","815","815","815","","","","452","40","504","468","468","470","471","","","","","","","690","690","692","","698","698","698","","","","0","0","","0","815","815","","","0","230509_5Z_S","2","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_5Z_S","","","","","","","","","","","","469",
"682","682","682","0","0","0","0","0","0","0","0","0","0","0","0","0","1","E148ECD58B20F061D6AA765C442B51B4","682","682","636","639","http://www.moit.gov.pk/Detail/MTBmMGQ3NDItOWM2Mi00N2M0LWE1ZGUtMjRlNWJlOGYwZGU0","0","","","","0","","","","636","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","33","40","16","3","","","","","","","","","","","","","","","","","","","","","","","6","29","","1","","","0","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","549","topic-XPS-13-9350-10.130.144.38","1683630723.0879","","","92.0.4515.131","92.0.4515.131","1683630740.341","","","","","","","","","","","android - chrome","Step_1","9798","http://www.moit.gov.pk/Detail/MTBmMGQ3NDItOWM2Mi00N2M0LWE1ZGUtMjRlNWJlOGYwZGU0","777","777","777","777","777","777","777","777","","","","471","37","522","486","487","488","489","","","","","","","636","636","639","","682","682","682","","","","0","0","","0","777","777","","","0","230509_5Z_S","3","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_5Z_S","","","","","","","","","","","","487",
"771","771","771","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5B2D58CEFA5624CEF95DDE0E567CB97E","771","771","762","764","http://www.moit.gov.pk/Detail/Y2VjM2U3YzMtM2I0YS00Nzc2LThmZTAtMzNhMGY2OTZjZmI3","0","","","","0","","","","762","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","34","51","23","4","","","","","","","","","","","","","","","","","","","","","","","7","27","","0","","","0","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","620","topic-XPS-13-9350-10.130.144.38","1683630752.2949","","","92.0.4515.131","92.0.4515.131","1683630769.7207","","","","","","","","","","","android - chrome","Step_1","6773","http://www.moit.gov.pk/Detail/Y2VjM2U3YzMtM2I0YS00Nzc2LThmZTAtMzNhMGY2OTZjZmI3","899","899","899","899","899","899","899","899","","","","515","40","572","536","536","537","538","","","","","","780","762","762","764","","771","771","771","","","","0.049032600053008","0.049032600053008","","0","899","899","","","0","230509_EA_T","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_EA_T","","","","","","","","","","","","536",
"776","776","776","0","0","0","0","0","0","0","0","0","0","0","0","0","1","76E3DF72A95B4773A1FAB79143A6F659","776","776","767","769","http://www.moit.gov.pk/Detail/Y2VjM2U3YzMtM2I0YS00Nzc2LThmZTAtMzNhMGY2OTZjZmI3","0","","","","0","","","","767","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","33","51","19","3","","","","","","","","","","","","","","","","","","","","","","","6","27","","0","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","632","topic-XPS-13-9350-10.130.144.38","1683630777.6102","","","92.0.4515.131","92.0.4515.131","1683630794.1621","","","","","","","","","","","android - chrome","Step_1","6752","http://www.moit.gov.pk/Detail/Y2VjM2U3YzMtM2I0YS00Nzc2LThmZTAtMzNhMGY2OTZjZmI3","892","892","892","892","892","892","892","892","","","","528","38","590","549","549","551","552","","","","","","","767","767","769","","776","776","776","","","","0","0","","0","892","892","","","0","230509_EA_T","2","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_EA_T","","","","","","","","","","","","550",
"681","681","681","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D3E3C23AA540DAF045A4DCFFEF87930C","681","681","673","674","http://www.moit.gov.pk/Detail/Y2VjM2U3YzMtM2I0YS00Nzc2LThmZTAtMzNhMGY2OTZjZmI3","0","","","","0","","","","672","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","31","44","17","3","","","","","","","","","","","","","","","","","","","","","","","6","29","","1","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","546","topic-XPS-13-9350-10.130.144.38","1683630801.9672","","","92.0.4515.131","92.0.4515.131","1683630819.5526","","","","","","","","","","","android - chrome","Step_1","6626","http://www.moit.gov.pk/Detail/Y2VjM2U3YzMtM2I0YS00Nzc2LThmZTAtMzNhMGY2OTZjZmI3","775","775","775","775","775","775","775","775","","","","453","33","503","468","468","469","470","","","","","","690","672","673","674","","681","681","681","","","","0.049032600053008","0.049032600053008","","0","775","775","","","0","230509_EA_T","3","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_EA_T","","","","","","","","","","","","468",
"690","690","690","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3D0DB6D9346378E2C6DA0CE36CAABBDD","690","690","643","645","http://www.moit.gov.pk/Detail/YjVmNzU0MWMtYzBkMC00Yjg5LTk1ODktOTJiODYzZTY5ZWRk","0","","","","0","739","","739","642","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","37","45","18","4","","","","","","","","","","","","","","","","","","","","","","","6","30","","1","","0","0","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","545","topic-XPS-13-9350-10.130.144.38","1683630828.3911","","","92.0.4515.131","92.0.4515.131","1683630846.9545","","","","","","","","","","","android - chrome","Step_1","6677","http://www.moit.gov.pk/Detail/YjVmNzU0MWMtYzBkMC00Yjg5LTk1ODktOTJiODYzZTY5ZWRk","792","792","792","792","792","792","792","792","text","H1","","467","39","514","479","480","481","482","739","739","739","","739","","642","643","645","","690","690","690","739","739","","0","0","","0","792","792","","","0","230509_21_V","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_21_V","","","","","","","","","","","","480",
"746","746","746","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D5D6A5B32AFD7F15646E101C75A24357","746","746","737","739","http://www.moit.gov.pk/Detail/YjVmNzU0MWMtYzBkMC00Yjg5LTk1ODktOTJiODYzZTY5ZWRk","0","","","","0","","","","737","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","34","51","21","4","","","","","","","","","","","","","","","","","","","","","","","6","27","","1","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","topic-XPS-13-9350-10.130.144.38","1683630854.7761","","","92.0.4515.131","92.0.4515.131","1683630871.1071","","","","","","","","","","","android - chrome","Step_1","6724","http://www.moit.gov.pk/Detail/YjVmNzU0MWMtYzBkMC00Yjg5LTk1ODktOTJiODYzZTY5ZWRk","859","859","859","859","859","859","859","859","","","","504","30","558","524","524","526","527","","","","","","754","737","737","739","","745","746","746","","","","0.049032600053008","0.049032600053008","","0","859","859","","","0","230509_21_V","2","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_21_V","","","","","","","","","","","","525",
"732","732","732","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5E28A2CB8F3AE56C11B5A528C4A5940F","732","733","724","726","http://www.moit.gov.pk/Detail/YjVmNzU0MWMtYzBkMC00Yjg5LTk1ODktOTJiODYzZTY5ZWRk","0","","","","0","","","","724","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","34","51","20","3","","","","","","","","","","","","","","","","","","","","","","","6","27","","0","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","588","topic-XPS-13-9350-10.130.144.38","1683630878.893","","","92.0.4515.131","92.0.4515.131","1683630896.0237","","","","","","","","","","","android - chrome","Step_1","6579","http://www.moit.gov.pk/Detail/YjVmNzU0MWMtYzBkMC00Yjg5LTk1ODktOTJiODYzZTY5ZWRk","843","843","843","843","843","843","843","843","","","","494","31","547","513","513","515","515","","","","","","741","724","724","726","","732","732","733","","","","0.049032600053008","0.049032600053008","","0","843","843","","","0","230509_21_V","3","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_21_V","","","","","","","","","","","","514",
"727","727","727","0","0","0","0","0","0","0","0","0","0","0","0","0","1","40011EDC51393FE1BC4BDA4703BC3531","727","727","683","685","http://www.moit.gov.pk/Detail/OWIyNzRiMWMtNGRhZS00YjQxLWFlYTQtZjU3MzAwNmU3NjI3","0","","","","0","772","","772","683","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","32","40","16","3","","","","","","","","","","","","","","","","","","","","","","","6","28","","1","","0","0","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","597","topic-XPS-13-9350-10.130.144.38","1683630904.6019","","","92.0.4515.131","92.0.4515.131","1683630921.7101","","","","","","","","","","","android - chrome","Step_1","6541","http://www.moit.gov.pk/Detail/OWIyNzRiMWMtNGRhZS00YjQxLWFlYTQtZjU3MzAwNmU3NjI3","794","794","794","794","794","794","794","794","text","H1","","522","64","572","537","537","539","539","772","772","772","","772","","683","683","685","","727","727","727","772","772","","0","0","","0","794","794","","","0","230509_BC_W","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_BC_W","","","","","","","","","","","","538",
"781","781","781","0","0","0","0","0","0","0","0","0","0","0","0","0","1","B7745B1CA29F7B6FB4A2194143FC60C2","781","781","773","775","http://www.moit.gov.pk/Detail/OWIyNzRiMWMtNGRhZS00YjQxLWFlYTQtZjU3MzAwNmU3NjI3","0","","","","0","","","","773","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","34","62","21","4","","","","","","","","","","","","","","","","","","","","","","","7","27","","1","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","621","topic-XPS-13-9350-10.130.144.38","1683630929.3158","","","92.0.4515.131","92.0.4515.131","1683630946.2252","","","","","","","","","","","android - chrome","Step_1","6601","http://www.moit.gov.pk/Detail/OWIyNzRiMWMtNGRhZS00YjQxLWFlYTQtZjU3MzAwNmU3NjI3","893","893","893","893","893","893","893","893","","","","519","34","577","540","540","541","542","","","","","","","773","773","775","","781","781","781","","","","0","0","","0","893","893","","","0","230509_BC_W","2","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_BC_W","","","","","","","","","","","","540",
"693","693","693","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5A30B2BEB02DEE5B33152E14E0A3A3E8","693","693","685","687","http://www.moit.gov.pk/Detail/OWIyNzRiMWMtNGRhZS00YjQxLWFlYTQtZjU3MzAwNmU3NjI3","0","","","","0","","","","685","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","32","40","17","4","","","","","","","","","","","","","","","","","","","","","","","6","28","","0","","","0","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562","topic-XPS-13-9350-10.130.144.38","1683630953.9713","","","92.0.4515.131","92.0.4515.131","1683630971.0766","","","","","","","","","","","android - chrome","Step_1","6540","http://www.moit.gov.pk/Detail/OWIyNzRiMWMtNGRhZS00YjQxLWFlYTQtZjU3MzAwNmU3NjI3","807","807","807","807","807","807","807","807","","","","471","39","521","486","486","488","489","","","","","","702","685","685","687","","693","693","693","","","","0.049032600053008","0.049032600053008","","0","807","807","","","0","230509_BC_W","3","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_BC_W","","","","","","","","","","","","487",
"683","683","683","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4A89A9D0C06BFA8A82C7EAB51D90772C","683","683","674","676","http://www.moit.gov.pk/Tenders","0","","","","0","","","","674","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","1","0","35","43","18","4","","","","","","","","","","","","","","","","","","","","","","","7","30","","1","","","0","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543","topic-XPS-13-9350-10.130.144.38","1683630979.723","","","92.0.4515.131","92.0.4515.131","1683630997.0016","","","","","","","","","","","android - chrome","Step_1","6886","http://www.moit.gov.pk/Tenders","808","808","808","808","808","808","808","808","","","","452","34","501","467","467","469","470","","","","","","692","674","674","676","","683","683","683","","","","0.049032600053008","0.049032600053008","","0","808","808","","","0","230509_XE_X","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_XE_X","","","","","","","","","","","","468",
"766","766","766","0","0","0","0","0","0","0","0","0","0","0","0","0","1","EF6142C4C28FC8F581A856449512CD10","766","766","758","760","http://www.moit.gov.pk/Tenders","0","","","","0","","","","758","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","34","51","21","4","","","","","","","","","","","","","","","","","","","","","","","7","27","","0","","","0","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","618","topic-XPS-13-9350-10.130.144.38","1683631005.0305","","","92.0.4515.131","92.0.4515.131","1683631022.4301","","","","","","","","","","","android - chrome","Step_1","6826","http://www.moit.gov.pk/Tenders","909","909","909","909","909","909","909","909","","","","518","35","574","539","539","541","541","","","","","","775","758","758","760","","766","766","766","","","","0.049032600053008","0.049032600053008","","0","909","909","","","0","230509_XE_X","2","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_XE_X","","","","","","","","","","","","540",
