"Test","URL","FV Successful Tests","FV Document Complete Median","FV Document Complete Avg","FV Document Complete Std. Dev","FV Document Complete Min","FV Document Complete Max","FV Fully Loaded Median","FV Fully Loaded Avg","FV Fully Loaded Std. Dev","FV Fully Loaded Min","FV Fully Loaded Max","FV First Byte Median","FV First Byte Avg","FV First Byte Std. Dev","FV First Byte Min","FV First Byte Max","FV Start Render Median","FV Start Render Avg","FV Start Render Std. Dev","FV Start Render Min","FV Start Render Max","FV Bytes In (Doc) Median","FV Bytes In (Doc) Avg","FV Bytes In (Doc) Std. Dev","FV Bytes In (Doc) Min","FV Bytes In (Doc) Max","FV Requests (Doc) Median","FV Requests (Doc) Avg","FV Requests (Doc) Std. Dev","FV Requests (Doc) Min","FV Requests (Doc) Max","FV Load Event Start Median","FV Load Event Start Avg","FV Load Event Start Std. Dev","FV Load Event Start Min","FV Load Event Start Max","FV Speed Index Median","FV Speed Index Avg","FV Speed Index Std. Dev","FV Speed Index Min","FV Speed Index Max","FV Last Visual Change Median","FV Last Visual Change Avg","FV Last Visual Change Std. Dev","FV Last Visual Change Min","FV Last Visual Change Max","FV Visually Complete Median","FV Visually Complete Avg","FV Visually Complete Std. Dev","FV Visually Complete Min","FV Visually Complete Max",Test ID
"230509_FM_2"
"","https://www.moip.gov.pk:443/wingssection.aspx","3","1879","2072","458.81659371329","1632","2705","1879","2072","458.81659371329","1632","2705","0","0","0","0","0","1748","1261","820.78539623136","105","1930","0","0","0","0","0","0","0","0","0","0","1879","2072","458.81659371329","1632","2705","1930","2037.3333333333","290.16010905858","1748","2434","1930","2163","464.19033452525","1748","2811","1930","2163","464.19033452525","1748","2811","230509_77_3"
"","https://www.moip.gov.pk:443/policiesDetails.aspx","3","1827","1910.3333333333","136.64877931723","1801","2103","1827","1910.3333333333","136.64877931723","1801","2103","0","0","0","0","0","1930","1996.6666666667","128.95046421872","1883","2177","0","0","0","0","0","0","0","0","0","0","1827","1910.3333333333","136.64877931723","1801","2103","1930","1996.6666666667","128.95046421872","1883","2177","1930","1996.6666666667","128.95046421872","1883","2177","1930","1996.6666666667","128.95046421872","1883","2177","230509_NM_4"
"","https://www.moip.gov.pk:443/pubDetails.aspx","3","1779","1773","53.241587754937","1705","1835","1779","1773","53.241587754937","1705","1835","0","0","0","0","0","1833","1856.6666666667","43.74420596554","1819","1918","0","0","0","0","0","0","0","0","0","0","1779","1773","53.241587754937","1705","1835","1833","1856.6666666667","43.74420596554","1819","1918","1833","1856.6666666667","43.74420596554","1819","1918","1833","1856.6666666667","43.74420596554","1819","1918","230509_3X_5"
"","https://www.moip.gov.pk:443/newsDetails.aspx","3","1806","2143","480.83885034385","1800","2823","1806","2143","480.83885034385","1800","2823","0","0","0","0","0","1887","2214.3333333333","485.00469642629","1856","2900","0","0","0","0","0","0","0","0","0","0","1806","2143","480.83885034385","1800","2823","1887","2214.3333333333","485.00469642629","1856","2900","1887","2214.3333333333","485.00469642629","1856","2900","1887","2214.3333333333","485.00469642629","1856","2900","230509_GQ_6"
"","https://www.moip.gov.pk:443/frmDetails.aspx","3","1764","1200","849.03710166282","0","1836","1764","1200","849.03710166282","0","1836","0","0","0","0","0","1868","1851","57.207225650845","1774","1911","0","0","0","0","0","0","0","0","0","0","1764","1200","849.03710166282","0","1836","1868","1851","57.207225650845","1774","1911","1868","1851","57.207225650845","1774","1911","1868","1851","57.207225650845","1774","1911","230509_GE_7"
"","https://www.moip.gov.pk:443/noticesDetails.aspx","3","1738","1724.3333333333","32.107458461997","1680","1755","1738","1724.3333333333","32.107458461997","1680","1755","0","0","0","0","0","1808","1791.3333333333","34.721111093333","1743","1823","0","0","0","0","0","0","0","0","0","0","1738","1724.3333333333","32.107458461997","1680","1755","1808","1791.3333333333","34.721111093333","1743","1823","1808","1791.3333333333","34.721111093333","1743","1823","1808","1791.3333333333","34.721111093333","1743","1823","230509_CX_8"
