"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","domInteractive","firstImagePaint","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.BlinkGC.IncrementalMarkingStartMarking","cpu.BlinkGC.VisitRoots","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.BlinkGC.IncrementalMarkingStep","cpu.BlinkGC.IncrementalMarkingWithDeadline","cpu.BlinkGC.MarkProcessWorklists","cpu.BlinkGC.MarkBailOutObjects","cpu.BlinkGC.MarkFlushV8References","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.BlinkGC.UnifiedMarkingStep","cpu.BlinkGC.MarkFlushEphemeronPairs","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.BlinkGC.LazySweepOnAllocation","cpu.BlinkGC.CompleteSweep","cpu.UpdateLayoutTree","cpu.Layout","cpu.MinorGC","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.ResourceChangePriority","cpu.largestContentfulPaint::Candidate","cpu.FunctionCall","cpu.XHRReadyStateChange","cpu.MarkDOMContent","cpu.FireAnimationFrame","cpu.TimerFire","cpu.HitTest","cpu.XHRLoad","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.BlinkGC.LazySweepInIdle","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.firstImagePaint","chromeUserTiming.InteractiveTime","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","TimeToInteractive","FirstCPUIdle","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","edge-processed","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","chromeUserTiming.markAsMainFrame","error","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE",
"20508","20508","21568","123059","112152","3649701","3533520","60","60","55","50","6","4","0","0","0","1","ECAAE552AB950C414974AC5A0C56930A","20508","20581","18453","18485","https://mocc.gov.pk/Detail/NDZhNGI1M2EtZmE2NS00MTFkLTk0MzgtMTYyNDg1NWI0YzY4","15","0","5B63B8A8D4E13A4FA4695C6D8C2C9423","https://mocc.gov.pk/Detail/NDZhNGI1M2EtZmE2NS00MTFkLTk0MzgtMTYyNDg1NWI0YzY4","18587.100000001","18587","18587","18452","19232","18","8","3480","10","22","35","32","-1","100","-1","-1","100","-1","-1","3240837","2235774","-1","-1","278923","0","","21","6","0","260","523","43","113","212","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","","207","131","6","0","5","5","0","0","16","0","0","0","0","0","2","14","0","0","155","0","0","10","6","1","5","","1","0","19803","mukeet-ThinkPad-T490-192.168.0.112","1680221455.1588","","","92.0.4515.131","92.0.4515.131","1680221473.775","https://mocc.gov.pk/Detail/NDZhNGI1M2EtZmE2NS00MTFkLTk0MzgtMTYyNDg1NWI0YzY4","mocc.gov.pk","https://mocc.gov.pk","1231","20508","18587.100000001","18587.100000001","","","ns4.ntc.net.pk","android - chrome","Step_1","38770","https://mocc.gov.pk/Detail/NDZhNGI1M2EtZmE2NS00MTFkLTk0MzgtMTYyNDg1NWI0YzY4","20353","18590","18590","18590","19251","20353","20353","18681","text","P","","0","39","3519","3562","3563","3567","3568","18587","18587","18587","18587","18452","18453","18485","19449","19231","","20507","20508","20581","18587","18587","20344","0.14754749169152","0.14754749169152","","163","24537","21431","","","483","230330_FY_WK","1","1","201774","0","0","0","0","0","1","207512","207503","13","434134","2140712","18","2551087","916180","18","928826","278923","6","278923","0","0","0","105996","2","105996","0","0","0","387","3","735","230330_FY_WK","","","",
"16801","16801","17858","123059","118236","3626927","3582565","60","60","58","50","6","4","0","0","0","1","F9A9DDB4E20D613520C5AFB3F8D3A755","16801","16854","14798","14826","https://mocc.gov.pk/Detail/ZDY4MGRiMGEtZGFhZi00ZmYwLThjYjUtMGI4MDUyNmU0ODUx","15","0","00FB8937C3018AAD22D4EFB7A2F724C5","https://mocc.gov.pk/Detail/ZDY4MGRiMGEtZGFhZi00ZmYwLThjYjUtMGI4MDUyNmU0ODUx","14904.5","14905","14905","14798","15651","18","8","2724","9","22","35","32","-1","100","-1","-1","100","-1","-1","3218063","2213603","-1","-1","278923","0","","18","3","0","237","527","40","108","222","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","116","101","4","0","3","3","0","0","13","0","0","0","0","0","6","22","0","0","106","0","0","11","16","1","10","","1","0","16275","mukeet-ThinkPad-T490-192.168.0.112","1680221514.6799","","","92.0.4515.131","92.0.4515.131","1680221532.7058","https://mocc.gov.pk/Detail/ZDY4MGRiMGEtZGFhZi00ZmYwLThjYjUtMGI4MDUyNmU0ODUx","mocc.gov.pk","https://mocc.gov.pk","741","16800","14904.5","14904.5","","","ns5.ntc.net.pk","android - chrome","Step_1","33292","https://mocc.gov.pk/Detail/ZDY4MGRiMGEtZGFhZi00ZmYwLThjYjUtMGI4MDUyNmU0ODUx","16918","14911","14911","15062","15886","16918","16918","15045","text","P","","0","37","2762","2810","2810","2816","2818","14904","14904","14904","14904","14798","14799","14826","15799","15651","","16801","16801","16854","14905","14905","16898","0.14754749169152","0.14754749169152","","158","20883","17713","","","494","230330_RS_WM","1","1","239654","0","0","0","0","0","1","254497","184729","13","411357","2140712","18","2551087","916180","18","928826","278923","6","278923","0","0","0","105996","2","105996","0","0","0","387","3","735","230330_RS_WM","","","",
"16901","16901","17959","122867","111960","3685121","3568940","60","60","55","51","5","4","0","0","0","1","AFB37BA4DEA6348180551F710503859E","16901","16974","14439","14477","https://mocc.gov.pk/Publications","15","0","B359DB257A23D72829C8EF49D625D475","https://mocc.gov.pk/Publications","14464.600000001","14465","14465","14438","15222","18","8","2357","17","21","35","32","-1","100","-1","-1","89","-1","100","3217538","2212409","-1","-1","338887","37735","","22","3","0","263","521","50","111","221","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","0","0","0","","","162","171","0","0","0","0","0","0","7","0","0","0","0","0","3","22","0","0","126","2","0","19","12","1","6","","","0","16238","mukeet-ThinkPad-T490-192.168.0.112","1680221567.0979","","","92.0.4515.131","92.0.4515.131","1680221586.1433","https://mocc.gov.pk/Publications","mocc.gov.pk","https://mocc.gov.pk","656","16900","14464.600000001","14464.600000001","","","ns4.rapidcompute.com","android - chrome","Step_1","31140","https://mocc.gov.pk/Publications","16391","14469","14469","14469","14783","16391","16391","14544","image","DIV","https://mocc.gov.pk/images/1.png","0","43","2393","2436","2436","2438","2440","14464","14464","14464","14464","14438","14439","14477","15457","15222","","16901","16901","16974","14465","16381","16381","0.14754749169152","0.14754749169152","","118","21039","17831","","","543","230330_K4_WN","1","1","236195","0","0","0","0","0","1","245389","182959","12","409590","2140712","18","2551087","916180","18","928826","338887","7","338887","0","0","0","105996","2","105996","0","0","0","387","3","735","230330_K4_WN","","","",
"19227","19227","22410","122855","118032","3674068","3629706","60","60","58","51","5","4","0","0","0","1","0DD964030F1C63779EB5D2ECD59AFBCF","19227","19287","16077","16109","https://mocc.gov.pk/Policies","15","0","6B1CE396179EA0223B74EB125326EBD6","https://mocc.gov.pk/Policies","16124.700000003","16125","16125","16076","16884","18","8","2052","9","21","35","32","-1","100","-1","-1","89","-1","100","3206485","2202741","-1","-1","338887","37735","","17","2","0","263","548","39","98","239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","","123","116","2","0","2","2","0","0","7","0","0","0","0","0","2","17","0","0","128","0","0","7","30","1","6","","1","0","20740","mukeet-ThinkPad-T490-192.168.0.112","1680221619.4718","","","92.0.4515.131","92.0.4515.131","1680221637.5258","https://mocc.gov.pk/Policies","mocc.gov.pk","https://mocc.gov.pk","485","19213","16124.700000003","16124.700000003","","","ns3.rapidcompute.com","android - chrome","Step_1","34798","https://mocc.gov.pk/Policies","19351","16129","16129","16129","16382","19351","19351","16241","image","DIV","https://mocc.gov.pk/images/1.png","0","41","2098","2128","2128","2132","2133","16124","16124","16124","16124","16077","16077","16110","17090","16884","19300","19214","19227","19287","16125","19342","19342","0.14754749169152","0.14754749169152","19288","122","25369","19288","19288","19288","432","230330_BK_WP","1","1","180472","0","0","0","0","0","1","211336","171906","12","398538","2140712","18","2551087","916180","18","928826","338887","7","338887","0","0","0","105996","2","105996","0","0","0","387","3","735","230330_BK_WP","","","",
"16160","16160","20463","166284","118020","4014204","3624195","76","76","58","67","5","4","0","0","0","1","3112FDABF02C2141FB351E6A5A04182F","16161","16218","13414","13452","https://mocc.gov.pk/Jobs","15","0","B578CC62A7B5169E5E1BBEB557805E67","https://mocc.gov.pk/Jobs","13455.299999997","13455","13455","13413","14227","18","8","2362","12","26","51","32","-1","100","-1","-1","94","-1","64","3302536","2262534","-1","-1","582646","37735","","15","3","0","203","501","40","127","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","123","100","0","0","0","0","0","0","14","0","0","0","0","0","1","26","0","0","166","0","0","5","11","2","7","","0","0","18923","mukeet-ThinkPad-T490-192.168.0.112","1680221673.4086","","","92.0.4515.131","92.0.4515.131","1680221689.4842","https://mocc.gov.pk/Jobs","mocc.gov.pk","https://mocc.gov.pk","406","16160","13455.299999997","13455.299999997","","","ns4.ntc.net.pk","android - chrome","Step_1","33057","https://mocc.gov.pk/Jobs","15231","13470","13470","13470","13746","15231","15231","13537","background-image","FOOTER","https://mocc.gov.pk/images/flag-bg.jpg","0","41","2401","2441","2441","2447","2448","13455","13455","13455","13455","13412","13413","13451","15103","14226","16232","16160","16160","16218","13455","16311","16311","0.14754749169152","0.14754749169152","18545","155","23618","18545","18545","18545","812","230330_03_WQ","1","1","221766","0","0","0","0","0","1","262660","166395","12","393024","2238702","24","2672473","917890","20","953958","582972","14","582972","0","0","0","105996","2","105996","0","0","0","2249","4","7976","230330_03_WQ","","","",
"17070","17070","20566","166500","118236","3953226","3563217","76","76","58","66","6","4","0","0","0","1","E3A7BA1D386375F6F718795829798BF3","17070","17124","14397","14428","https://mocc.gov.pk/Detail/NmM4NTQwM2UtNTNhZi00ZjYwLTkyYWItNmUyYTkyMjMxNDE4","15","0","3999BDDAE41702A723235A7B9F9560AC","https://mocc.gov.pk/Detail/NmM4NTQwM2UtNTNhZi00ZjYwLTkyYWItNmUyYTkyMjMxNDE4","14473.699999996","14474","14474","14396","15302","18","8","2128","22","26","52","32","-1","100","-1","-1","100","-1","0","3300277","2260715","-1","-1","522682","0","","16","3","0","254","500","29","108","220","","","1","","","","","","","","","","","","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","0","0","0","","","119","107","0","0","0","0","0","0","2","0","0","0","0","0","2","38","0","0","145","0","0","14","15","2","5","","","0","18987","mukeet-ThinkPad-T490-192.168.0.112","1680221724.6612","","","92.0.4515.131","92.0.4515.131","1680221742.7","https://mocc.gov.pk/Detail/NmM4NTQwM2UtNTNhZi00ZjYwLTkyYWItNmUyYTkyMjMxNDE4","mocc.gov.pk","https://mocc.gov.pk","385","17069","14473.699999996","14473.699999996","","","ns5.ntc.net.pk","android - chrome","Step_1","32645","https://mocc.gov.pk/Detail/NmM4NTQwM2UtNTNhZi00ZjYwLTkyYWItNmUyYTkyMjMxNDE4","17152","14470","14470","14670","16488","17152","17152","14652","text","P","","0","44","2166","2207","2207","2211","2213","14473","14473","14473","14473","14397","14397","14429","16438","15301","17135","17069","17070","17124","14474","14474","17160","0.14754749169152","0.14734025335222","","163","23785","19750","","","885","230330_RN_WR","1","1","214406","0","0","0","0","0","1","238469","165381","13","392012","2238702","24","2672473","917890","20","953958","523008","13","523008","0","0","0","105996","2","105996","0","0","0","2249","4","7976","230330_RN_WR","","","",
"24671","24671","26836","122855","114358","3670046","3595933","60","60","56","51","5","4","0","0","0","1","70FAC73ADDA70B335CB296CD443F957A","24671","24728","18712","18749","https://mocc.gov.pk/Projects","15","0","878CEBB8A2225DD91215C00010C43DBE","https://mocc.gov.pk/Projects","18776.199999996","18776","18776","18711","20200","18","8","2995","19","21","35","32","-1","100","-1","-1","89","-1","100","3202463","2199140","-1","-1","338887","37735","","16","2","0","296","520","27","94","215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","138","119","0","0","0","0","0","0","11","0","0","0","0","0","2","20","0","0","126","0","0","9","18","1","5","","0","0","25215","mukeet-ThinkPad-T490-192.168.0.112","1680221776.4738","","","92.0.4515.131","92.0.4515.131","1680221795.4954","https://mocc.gov.pk/Projects","mocc.gov.pk","https://mocc.gov.pk","423","24652","18776.199999996","18776.199999996","","","ns4.ntc.net.pk","android - chrome","Step_1","45266","https://mocc.gov.pk/Projects","21947","18792","18792","18792","18832","21377","21947","18889","image","DIV","https://mocc.gov.pk/images/1.png","0","43","3035","3075","3075","3078","3080","18776","18776","18776","18776","18710","18711","18749","21867","20200","24739","24652","24671","24728","18776","21374","21374","0.14754749169152","0.1417539523821","","124","30250","26871","","","556","230330_R8_WS","1","1","153938","0","0","0","0","0","1","165894","167884","12","394514","2140712","18","2551087","916180","18","928826","338887","7","338887","0","0","0","105996","2","105996","0","0","0","387","3","735","230330_R8_WS","","","",
"18468","18468","22621","166500","112152","3953567","3491739","76","76","55","66","6","4","0","0","0","1","A3B877BC4D8112CD96358E884CD93FA8","18467","18532","16121","16159","https://mocc.gov.pk/Detail/NTAyYzgwNTUtZjc4Yy00MzZkLTg2OWItNjkyZGE1NzE0ZDRi","15","0","4C487C4574F16326E2F6D3283C8271B2","https://mocc.gov.pk/Detail/NTAyYzgwNTUtZjc4Yy00MzZkLTg2OWItNjkyZGE1NzE0ZDRi","16248","16248","16248","16120","16877","18","8","2716","60","26","52","32","-1","100","-1","-1","100","-1","0","3300618","2260903","-1","-1","522682","0","","15","5","0","249","509","46","107","221","0","0","0","3","0","2","2","0","0","0","0","0","0","5","0","0","0","1","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","5","","125","99","2","0","2","2","0","0","4","0","0","0","0","0","3","25","0","0","103","0","0","10","14","1","3","","1","0","21045","mukeet-ThinkPad-T490-192.168.0.112","1680221843.3105","","","92.0.4515.131","92.0.4515.131","1680221864.3673","https://mocc.gov.pk/Detail/NTAyYzgwNTUtZjc4Yy00MzZkLTg2OWItNjkyZGE1NzE0ZDRi","mocc.gov.pk","https://mocc.gov.pk","388","18466","16248","16248","","","ns.cyber.net.pk","android - chrome","Step_1","33705","https://mocc.gov.pk/Detail/NTAyYzgwNTUtZjc4Yy00MzZkLTg2OWItNjkyZGE1NzE0ZDRi","18007","16236","16236","16407","18007","18007","18007","16376","image","DIV","https://mocc.gov.pk/images/1.png","0","54","2784","2797","2797","2800","2801","16247","16247","16247","16247","16121","16122","16160","17156","16877","18545","18467","18468","18533","16248","18017","18017","0.14754749169152","0.14754749169152","","153","25787","21675","","","781","230330_R0_WT","1","1","198621","0","0","0","0","0","1","221669","165722","13","392352","2238702","24","2672473","917890","20","953958","523008","13","523008","0","0","0","105996","2","105996","0","0","0","2249","4","7976","230330_R0_WT","","","",
"15159","15159","19023","166500","118236","3953375","3563366","76","76","58","66","6","4","0","0","0","1","BB7F99A6B98976985BE40C6D9ABB427E","15159","15222","12905","12942","https://mocc.gov.pk/Detail/ZmVjMGIwNWUtYjlkMi00OTY3LWFmZmItMWMyN2I3MzViZTBm","15","0","EB4761113FDB63326A96EC4598BD990B","https://mocc.gov.pk/Detail/ZmVjMGIwNWUtYjlkMi00OTY3LWFmZmItMWMyN2I3MzViZTBm","13014.600000001","13015","13015","12904","13821","18","8","2468","9","26","52","32","-1","100","-1","-1","100","-1","0","3300426","2260789","-1","-1","522682","0","","13","4","0","337","517","49","118","195","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","0","0","0","","","132","93","0","0","0","0","0","0","3","0","0","0","0","0","1","15","0","0","124","0","0","19","6","1","2","","","0","17393","mukeet-ThinkPad-T490-192.168.0.112","1680221899.1704","","","92.0.4515.131","92.0.4515.131","1680221916.0413","https://mocc.gov.pk/Detail/ZmVjMGIwNWUtYjlkMi00OTY3LWFmZmItMWMyN2I3MzViZTBm","mocc.gov.pk","https://mocc.gov.pk","387","15158","13014.600000001","13014.600000001","","","ns4.ntc.net.pk","android - chrome","Step_1","30616","https://mocc.gov.pk/Detail/ZmVjMGIwNWUtYjlkMi00OTY3LWFmZmItMWMyN2I3MzViZTBm","15279","13021","13021","13072","13824","15279","15279","13162","image","DIV","https://mocc.gov.pk/images/1.png","0","48","2508","2546","2546","2550","2552","13014","13014","13014","13014","12904","12905","12941","13737","13820","15236","15158","15159","15222","13015","15278","15278","0.14939537938897","0.14939537938897","","158","22185","18092","","","754","230330_PH_WV","1","1","238802","0","0","0","0","0","1","280778","165530","13","392160","2238702","24","2672473","917890","20","953958","523008","13","523008","0","0","0","105996","2","105996","0","0","0","2249","4","7976","230330_PH_WV","","","",
"17690","17690","21642","166500","112152","3954238","3492410","76","76","55","66","6","4","0","0","0","1","AE09D507C4D6D85F8848232CF8372ABC","17690","17716","15569","15602","https://mocc.gov.pk/Detail/ZGExYWQwMzAtYWI3NS00YjIyLWEzZmItM2IzYTE1YTJlNGU4","15","0","5AEB1E1FD7C0AC5D22627DD6B7EB40AB","https://mocc.gov.pk/Detail/ZGExYWQwMzAtYWI3NS00YjIyLWEzZmItM2IzYTE1YTJlNGU4","15681.100000001","15681","15681","15568","16359","18","8","2636","8","26","52","32","-1","100","-1","-1","100","-1","0","3301289","2261599","-1","-1","522682","0","","14","2","0","260","549","41","103","226","0","0","0","3","0","2","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","","122","87","3","0","2","2","0","0","13","0","0","0","0","0","2","19","0","0","79","0","0","13","6","1","5","","1","0","20070","mukeet-ThinkPad-T490-192.168.0.112","1680221948.762","","","92.0.4515.131","92.0.4515.131","1680221964.6979","https://mocc.gov.pk/Detail/ZGExYWQwMzAtYWI3NS00YjIyLWEzZmItM2IzYTE1YTJlNGU4","mocc.gov.pk","https://mocc.gov.pk","405","17689","15681.100000001","15681.100000001","","","ns4.ntc.net.pk","android - chrome","Step_1","33683","https://mocc.gov.pk/Detail/ZGExYWQwMzAtYWI3NS00YjIyLWEzZmItM2IzYTE1YTJlNGU4","17691","15673","15673","15673","16111","17500","17691","15764","text","P","","0","38","2669","2720","2720","2724","2725","15681","15681","15681","15681","15569","15569","15602","17640","16359","17295","17690","17690","17716","15681","15681","17510","0.14754749169152","0.14734025335222","","165","24801","20967","","","822","230330_15_WW","1","1","208052","0","0","0","0","0","1","231992","166393","13","393022","2238702","24","2672473","917890","20","953958","523008","13","523008","0","0","0","105996","2","105996","0","0","0","2249","4","7976","230330_15_WW","","","",
