"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230331_6M_2","EAF42A4B40B213FCDF71929A7C99B974","127.0.0.1","https://www.agfp.gov.pk/","1","GET","www.agfp.gov.pk","/","EAF42A4B40B213FCDF71929A7C99B974","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Document","3241","3202","1530","1530.077","66133","66133","66133","","private","text/html","","25","http/1.1","0","0","65","74","74","1521","","","","script","Highest","Highest","","2089","-1","-1","15","-1","100","-1","-1","-1","-1","-1","9","1447","66133","55917","","","","","","","","95","TLS 1.3","False","http/1.1","4865","8081","1","1","4771","1530","4732","4732","4771","39","65","4771","4697","0","1","3","2","5","1","0","","","","","","","","","","",
"3","230331_6M_2","8836.4","127.0.0.1","https://www.agfp.gov.pk/css/bootstrap.min.css","1","GET","www.agfp.gov.pk","/css/bootstrap.min.css","8836.4","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","908","889","4932","4931.517","121232","121232","121232","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","90","","parser","Highest","Highest","","2269","0","0","16","-1","100","-1","-1","-1","-1","-1","-1","-1","121232","101601","","","","","0","","","4928","","","","","8081","","","5840","4932","5821","5821","5840","19","4932","5840","908","1","2","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.5","127.0.0.1","https://www.agfp.gov.pk/css/jquery-ui.min.css","1","GET","www.agfp.gov.pk","/css/jquery-ui.min.css","8836.5","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","1263","1229","4958","4958.395","29279","29279","29279","","","text/css","","23","http/1.1","-1","-1","63","67","67","1528","https://www.agfp.gov.pk/","91","","parser","Highest","Highest","","2269","0","0","24","-1","100","-1","-1","-1","-1","-1","4","1461","29279","22067","","","","","0","","","4936","TLS 1.3","False","http/1.1","4865","8081","","","6221","4958","6187","6187","6221","34","63","6221","2728","2","3","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.6","127.0.0.1","https://www.agfp.gov.pk/css/animate.css","1","GET","www.agfp.gov.pk","/css/animate.css","8836.6","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","2122","2090","5039","5039.274","88597","88597","88597","","","text/css","","43","http/1.1","-1","-1","4962","4964","4965","4976","https://www.agfp.gov.pk/","92","","parser","Highest","Highest","","2251","0","0","7","-1","100","-1","-1","-1","-1","-1","2","11","88597","82142","","","","","0","","","4943","TLS 1.3","True","http/1.1","4865","8081","","","7161","5039","7129","7129","7161","32","4962","7161","2135","3","4","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.7","127.0.0.1","https://www.agfp.gov.pk/css/css-plugin-collections.css","1","GET","www.agfp.gov.pk","/css/css-plugin-collections.css","8836.7","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","7725","7677","5044","5043.742","285727","285727","285727","","","text/css","","57","http/1.1","-1","-1","4990","4991","4991","5000","https://www.agfp.gov.pk/","93","","parser","Highest","Highest","","2296","0","0","13","-1","100","-1","-1","-1","-1","-1","1","9","285727","245870","","","","","0","","","4972","TLS 1.3","True","http/1.1","4865","8081","","","12769","5044","12721","12721","12769","48","4990","12769","7735","4","5","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.8","127.0.0.1","https://www.agfp.gov.pk/css/menuzord-skins/menuzord-rounded-boxed.css","1","GET","www.agfp.gov.pk","/css/menuzord-skins/menuzord-rounded-boxed.css","8836.8","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","1334","1329","5044","5044.498","2501","2501","2501","","","text/css","","79","http/1.1","-1","-1","5011","5012","5012","5020","https://www.agfp.gov.pk/","95","","parser","Highest","Highest","","2341","0","0","24","-1","100","-1","-1","-1","-1","-1","1","8","2501","1880","","","","","0","","","4977","TLS 1.3","True","http/1.1","4865","8081","","","6378","5044","6373","6373","6378","5","5011","6378","1343","5","6","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.9","127.0.0.1","https://www.agfp.gov.pk/css/style-main.css","1","GET","www.agfp.gov.pk","/css/style-main.css","8836.9","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","2307","2290","5045","5045.079","187983","187983","187983","","","text/css","","93","http/1.1","-1","-1","5025","5026","5026","5034","https://www.agfp.gov.pk/","97","","parser","Highest","Highest","","2260","0","0","15","-1","100","-1","-1","-1","-1","-1","1","8","187983","158458","","","","","0","","","4981","TLS 1.3","True","http/1.1","4865","8081","","","7352","5045","7335","7335","7352","17","5025","7352","2316","6","7","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.10","127.0.0.1","https://www.agfp.gov.pk/css/colors/theme-skin-color-set-1.css","1","GET","www.agfp.gov.pk","/css/colors/theme-skin-color-set-1.css","8836.10","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","1267","1224","5843","5843.442","39054","39054","39054","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","99","","parser","Highest","Highest","","2317","0","0","11","-1","100","-1","-1","-1","-1","-1","-1","-1","39054","34413","","","","","0","","","4983","","","","","8081","","","7110","5843","7067","7067","7110","43","5843","7110","1267","7","8","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.11","127.0.0.1","https://www.agfp.gov.pk/css/custom-bootstrap-margin-padding.css","1","GET","www.agfp.gov.pk","/css/custom-bootstrap-margin-padding.css","8836.11","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","388","351","6225","6224.592","64598","64598","64598","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","101","","parser","Highest","Highest","","2323","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","64598","57760","","","","","0","","","4986","","","","","8081","","","6613","6225","6576","6576","6613","37","6225","6613","388","8","9","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.12","127.0.0.1","https://www.agfp.gov.pk/css/responsive.css","1","GET","www.agfp.gov.pk","/css/responsive.css","8836.12","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","322","311","6386","6385.701","8208","8208","8208","","","text/css","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","103","","parser","Highest","Highest","","2260","0","0","25","-1","100","-1","-1","-1","-1","-1","-1","-1","8208","6121","","","","","0","","","4996","","","","","8081","","","6708","6386","6697","6697","6708","11","6386","6708","322","9","10","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","99999.99999.1","127.0.0.1","https://www.agfp.gov.pk/js/revolution-slider/css/settings.css","1","","www.agfp.gov.pk","/js/revolution-slider/css/settings.css","99999.99999.1","2E9AA9CB5D8836DCF9807CCC6F084544","","404","","282","276","6618","6617.964","1245","1245","1245","","","text/html","","23","","-1","-1","-1","-1","-1","-1","","","","","Highest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","4998","","","","","8081","","","6900","6618","6894","6894","6900","6","6618","6900","282","10","11","","","","1","0","","","","","","","","","","",
"3","230331_6M_2","99999.99999.2","127.0.0.1","https://www.agfp.gov.pk/js/revolution-slider/css/layers.css","1","","www.agfp.gov.pk","/js/revolution-slider/css/layers.css","99999.99999.2","2E9AA9CB5D8836DCF9807CCC6F084544","","404","","303","297","6712","6712.32","1245","1245","1245","","","text/html","","79","","-1","-1","-1","-1","-1","-1","","","","","Highest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","5001","","","","","8081","","","7015","6712","7009","7009","7015","6","6712","7015","303","11","12","","","","1","0","","","","","","","","","","",
"3","230331_6M_2","99999.99999.3","127.0.0.1","https://www.agfp.gov.pk/js/revolution-slider/css/navigation.css","1","","www.agfp.gov.pk","/js/revolution-slider/css/navigation.css","99999.99999.3","2E9AA9CB5D8836DCF9807CCC6F084544","","404","","237","233","6908","6907.624","1245","1245","1245","","","text/html","","23","","-1","-1","-1","-1","-1","-1","","","","","Highest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","5002","","","","","8081","","","7145","6908","7141","7141","7145","4","6908","7145","237","12","13","","","","1","0","","","","","","","","","","",
"3","230331_6M_2","8836.16","127.0.0.1","https://www.agfp.gov.pk/css/demo-page-styles.css","1","GET","www.agfp.gov.pk","/css/demo-page-styles.css","8836.16","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","295","289","7023","7022.992","387","387","387","","","text/css","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","111","","parser","Highest","Highest","","2278","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","5004","","","","","8081","","","7318","7023","7312","7312","7318","6","7023","7318","295","13","14","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.17","127.0.0.1","https://www.agfp.gov.pk/css/breaking-news-ticker.css","1","GET","www.agfp.gov.pk","/css/breaking-news-ticker.css","8836.17","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","263","255","7114","7114.213","5827","5827","5827","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","112","","parser","Highest","Highest","","2290","0","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","5827","4462","","","","","0","","","5005","","","","","8081","","","7377","7114","7369","7369","7377","8","7114","7377","263","14","15","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.18","127.0.0.1","https://www.agfp.gov.pk/css/updated_style.css","1","GET","www.agfp.gov.pk","/css/updated_style.css","8836.18","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","236","233","7149","7149.001","1864","1864","1864","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","115","","parser","Highest","Highest","","2269","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","5007","","","","","8081","","","7385","7149","7382","7382","7385","3","7149","7385","236","15","16","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.19","127.0.0.1","https://www.agfp.gov.pk/js/jquery-2.2.4.min.js","1","GET","www.agfp.gov.pk","/js/jquery-2.2.4.min.js","8836.19","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","745","731","7165","7164.567","85578","85578","85578","","","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","118","","parser","High","High","","2230","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","85578","55749","","","","","0","","","5008","","","","","8081","","","7910","7165","7896","7896","7910","14","7165","7910","745","16","17","70","31","286","1","0","blocking","184","","","","","","","","",
"3","230331_6M_2","8836.20","127.0.0.1","https://www.agfp.gov.pk/js/jquery-ui.min.js","1","GET","www.agfp.gov.pk","/js/jquery-ui.min.js","8836.20","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","876","839","7326","7325.809","240422","240422","240422","","","application/javascript","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","119","","parser","High","High","","2221","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","240422","176759","","","","","0","","","5009","","","","","8081","","","8202","7326","8165","8165","8202","37","7326","8202","876","17","18","168","67","235","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.21","127.0.0.1","https://www.agfp.gov.pk/js/bootstrap.min.js","1","GET","www.agfp.gov.pk","/js/bootstrap.min.js","8836.21","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","876","837","7356","7355.823","36868","36868","36868","","","application/javascript","","93","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","120","","parser","High","High","","2221","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","36868","27112","","","","","0","","","5017","","","","","8081","","","8232","7356","8193","8193","8232","39","7356","8232","876","18","19","21","9","30","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.46","127.0.0.1","https://www.agfp.gov.pk/css/font-awesome.min.css","1","GET","www.agfp.gov.pk","/css/font-awesome.min.css","8836.46","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","362","350","7402","7402.481","27494","27494","27494","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2278","0","0","22","-1","100","-1","-1","-1","-1","-1","-1","-1","27494","21309","","","","","0","","","7363","","","","","8081","","","7764","7402","7752","7752","7764","12","7402","7764","362","19","20","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.47","127.0.0.1","https://www.agfp.gov.pk/css/font-awesome-animation.min.css","1","GET","www.agfp.gov.pk","/css/font-awesome-animation.min.css","8836.47","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","486","480","7405","7404.727","18434","18434","18434","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2308","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","18434","16448","","","","","0","","","7367","","","","","8081","","","7891","7405","7885","7885","7891","6","7405","7891","486","20","21","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.51","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1","GET","fonts.googleapis.com","/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","8836.51","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","1597","1590","7411","7410.781","769","769","13415","Fri, 31 Mar 2023 00:42:14 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","159","HTTP/2","7324","7324","7397","7399","7399","7408","https://www.agfp.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2065","50","100","100","-1","100","-1","-1","-1","-1","0","2","9","769","0","","","","","86400","Google","","7391","TLS 1.3","False","h2","4865","8081","","","9008","7411","9001","9001","9008","7","7397","9008","1608","21","22","","","","1","0","blocking","","1","0","256","1","","","","",
"3","230331_6M_2","8836.48","127.0.0.1","https://www.agfp.gov.pk/css/pe-icon-7-stroke.css","1","GET","www.agfp.gov.pk","/css/pe-icon-7-stroke.css","8836.48","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","445","437","7770","7769.755","10394","10394","10394","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2278","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","10394","8523","","","","","0","","","7374","","","","","8081","","","8215","7770","8207","8207","8215","8","7770","8215","445","22","23","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.49","127.0.0.1","https://www.agfp.gov.pk/css/flaticon-set-carfixing.css","1","GET","www.agfp.gov.pk","/css/flaticon-set-carfixing.css","8836.49","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","326","317","7902","7902.039","4052","4052","4052","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2296","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","4052","3302","","","","","0","","","7380","","","","","8081","","","8228","7902","8219","8219","8228","9","7902","8228","326","23","24","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.50","127.0.0.1","https://www.agfp.gov.pk/css/utility-classes.css","1","GET","www.agfp.gov.pk","/css/utility-classes.css","8836.50","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Stylesheet","571","559","7913","7913.241","19780","19780","19780","","","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2275","0","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","19780","16816","","","","","0","","","7386","","","","","8081","","","8484","7913","8472","8472","8484","12","7913","8484","571","24","25","","","","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.22","127.0.0.1","https://www.agfp.gov.pk/Scripts/datatables.min.js","1","GET","www.agfp.gov.pk","/Scripts/datatables.min.js","8836.22","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","938","924","8211","8210.535","84932","84932","84932","","","application/javascript","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","121","","parser","High","High","","2239","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","84932","56027","","","","","0","","","5018","","","","","8081","","","9149","8211","9135","9135","9149","14","8211","9149","938","25","26","32","21","53","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.23","127.0.0.1","https://www.agfp.gov.pk/Scripts/jquery.unobtrusive-ajax.min.js","1","GET","www.agfp.gov.pk","/Scripts/jquery.unobtrusive-ajax.min.js","8836.23","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","342","331","8224","8223.812","4061","4061","4061","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","122","","parser","High","High","","2278","0","0","44","-1","100","-1","-1","-1","-1","-1","-1","-1","4061","2258","","","","","0","","","5021","","","","","8081","","","8566","8224","8555","8555","8566","11","8224","8566","342","26","27","2","1","3","1","0","blocking","","","","","","","","","",
"3","230331_6M_2","8836.24","127.0.0.1","https://www.agfp.gov.pk/js/jquery-plugin-collection.js","1","GET","www.agfp.gov.pk","/js/jquery-plugin-collection.js","8836.24","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","1852","1745","8234","8233.601","710320","710320","710320","","","application/javascript","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","124","","parser","High","High","","2254","0","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","710320","499200","","","","","0","","","5022","","","","","8081","","","10086","8234","9979","9979","10086","107","8234","10086","1852","27","28","473","126","648","1","0","blocking","49","","","","","","","","",
"3","230331_6M_2","8836.25","127.0.0.1","https://www.agfp.gov.pk/js/custom.js","1","GET","www.agfp.gov.pk","/js/custom.js","8836.25","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","2924","2911","8236","8236.257","97171","97171","97171","","","application/javascript","","93","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","1044","","parser","High","High","","2200","0","0","13","-1","100","-1","-1","-1","-1","-1","-1","-1","97171","84323","","","","","0","","","5024","","","","","8081","","","11160","8236","11147","11147","11160","13","8236","11160","2924","28","29","33","22","156","1","0","in_body_parser_blocking","100","","","","","","","","",
"3","230331_6M_2","8836.26","127.0.0.1","https://www.agfp.gov.pk/js/team_slider.js","1","GET","www.agfp.gov.pk","/js/team_slider.js","8836.26","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","675","670","8489","8489.405","464","464","464","","","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","1045","","parser","High","High","","2215","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","5031","","","","","8081","","","9164","8489","9159","9159","9164","5","8489","9164","675","29","30","77","0","78","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230331_6M_2","8836.27","127.0.0.1","https://www.agfp.gov.pk/js/breaking-news-ticker.min.js","1","GET","www.agfp.gov.pk","/js/breaking-news-ticker.min.js","8836.27","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","1106","1096","8571","8570.685","10278","10278","10278","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","1050","","parser","High","High","","2254","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","10278","7565","","","","","0","","","5032","","","","","8081","","","9677","8571","9667","9667","9677","10","8571","9677","1106","30","31","3","3","5314","1","0","in_body_parser_blocking","5309","","","","","","","","",
"3","230331_6M_2","8836.28","127.0.0.1","https://connect.facebook.net/en_GB/sdk.js","1","GET","connect.facebook.net","/en_GB/sdk.js","8836.28","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","613","600","11202","11202.051","1688","1688","3093","Fri, 31 Mar 2023 00:49:07 GMT","public,max-age=1200,stale-while-revalidate=3600","application/x-javascript","gzip","171","HTTP/2","4930","4930","11184","11186","11186","11198","https://www.agfp.gov.pk/","1062","","parser","Low","Low","","1759","0","100","100","-1","100","-1","-1","-1","-1","0","2","12","1688","0","","","","","1200","Facebook","","11180","TLS 1.3","False","h2","4865","8081","","","11815","11202","11802","11802","11815","13","11184","11815","627","31","32","3","1","4","1","0","potentially_blocking","","1","0","147","1","","","","",
"3","230331_6M_2","8836.29","127.0.0.1","https://platform.twitter.com/widgets.js","1","GET","platform.twitter.com","/widgets.js","8836.29","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Script","852","813","11853","11852.674","27630","27630","93239","","public, max-age=1800","application/javascript","gzip","178","http/1.1","4931","4931","11841","11842","11843","11852","https://www.agfp.gov.pk/","1063","","parser","Low","Low","","1645","0","100","100","-1","100","-1","-1","-1","-1","0","1","9","27630","0","","","","","359","Edgecast","","11837","TLS 1.3","False","http/1.1","4865","8081","","","12705","11853","12666","12666","12705","39","11841","12705","862","32","33","57","16","152","1","0","potentially_blocking","78","","","","","","","","",
"3","230331_6M_2","8836.74","127.0.0.1","https://fonts.gstatic.com/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","1","GET","fonts.gstatic.com","/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","8836.74","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Font","914","908","13317","13316.689","39372","39372","39372","Sat, 23 Mar 2024 12:51:48 GMT","public, max-age=31536000","font/woff2","","165","HTTP/2","-1","-1","9026","9030","9030","9046","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","","","parser","Lowest","Lowest","","2038","100","100","-1","-1","100","-1","-1","-1","-1","-1","4","16","","","","","","","30974968","Google","","13304","TLS 1.3","False","h2","4865","8081","","","14231","13317","14225","14225","14231","6","9026","14231","934","33","34","","","","1","0","non_blocking","","1","0","110","1","","","","",
"3","230331_6M_2","8836.122","127.0.0.1","https://www.agfp.gov.pk/images/title-dots.png","1","GET","www.agfp.gov.pk","/images/title-dots.png","8836.122","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Image","257","254","13666","13666.081","2808","2808","2808","","","image/png","","57","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/css/style-main.css","","","parser","Low","Low","","2407","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","2808","0","0","","","13663","","","","","8081","","","13923","13666","13920","13920","13923","3","13666","13923","257","34","35","","","","1","0","","","","","","","","","","",
"3","230331_6M_2","8836.60","127.0.0.1","https://www.agfp.gov.pk/fonts/fontawesome-webfont3295.woff2?v=4.5.0","1","GET","www.agfp.gov.pk","/fonts/fontawesome-webfont3295.woff2?v=4.5.0","8836.60","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Font","1001","967","13686","13686.316","66624","66624","66624","","","application/font-woff2","","93","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/css/font-awesome.min.css","","","parser","Lowest","Lowest","","2383","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","13684","","","","","8081","","","14687","13686","14653","14653","14687","34","13686","14687","1001","35","36","","","","1","0","non_blocking","","","","","","","","","",
"3","230331_6M_2","8836.111","127.0.0.1","https://www.agfp.gov.pk/SiteImage/Setting/AGFP-Logo-8.png","1","GET","www.agfp.gov.pk","/SiteImage/Setting/AGFP-Logo-8.png","8836.111","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Image","845","833","13754","13753.866","26544","26544","26544","","","image/png","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","1044","","parser","High","Low","","2443","0","0","-1","-1","100","-1","-1","33","-1","-1","-1","-1","","","","","26544","17585","0","","","13744","","","","","8081","","","14599","13754","14587","14587","14599","12","13754","14599","845","36","37","","","","1","0","","","","","","","","","","",
"3","230331_6M_2","8836.112","127.0.0.1","https://www.agfp.gov.pk/SiteImage/Setting/Baner%20molaw%20site.jpg","1","GET","www.agfp.gov.pk","/SiteImage/Setting/Baner%20molaw%20site.jpg","8836.112","2E9AA9CB5D8836DCF9807CCC6F084544","https://www.agfp.gov.pk/","200","Image","1280","1270","13773","13773.176","12365","12365","12365","","","image/jpeg","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.agfp.gov.pk/","1044","","parser","Low","Low","","2470","0","0","-1","-1","100","-1","-1","36","-1","-1","-1","-1","","","","","12365","7850","0","","","13747","","","","","8081","","","15053","13773","15043","15043","15053","10","13773","15053","1280","37","38","","","","1","0","","","","","","","1","0","","",
