"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","connections","domInteractive","domContentLoadedEventStart","domContentLoadedEventEnd","renderBlockingCSS","renderBlockingJS","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","URL","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.domLoading","chromeUserTiming.responseEnd","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.markAsMainFrame","chromeUserTiming.commitNavigationEnd","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","TTFB","domTime","aft","titleTime","loadEventStart","loadEventEnd","domLoading","server_rtt","firstPaint","error","edge-processed","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.ParseHTML","cpu.EventDispatch","cpu.MarkDOMContent","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceFetcher::requestResource","cpu.UpdateLayerTree","cpu.Paint","cpu.FunctionCall","cpu.MarkLoad","cpu.Idle","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.firstPaint","chromeUserTiming.firstMeaningfulPaintCandidate","firstContentfulPaint","firstImagePaint","cpu.largestContentfulPaint::Candidate","LargestContentfulPaintType","LargestContentfulPaintNodeType","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint",
"717","717","717","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0BE130C82E7021E776C736F4253FA36D","0","668","668","670","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659598.9483","","","92.0.4515.131","92.0.4515.131","1683659617.1261","https://www.ipc.gov.pk:443/Detail/NTI1ZWJkNDAtODNhNS00ZjI2LTg4YzYtNDRkNjkzYTcyNWRk","","","","android - chrome","Step_1","6542","https://www.ipc.gov.pk:443/Detail/NTI1ZWJkNDAtODNhNS00ZjI2LTg4YzYtNDRkNjkzYTcyNWRk","798","798","798","798","798","798","798","798","512","37","527","554","668","668","670","717","525","525","526","526","0","0","0","798","798","0","230509_37_28","3","1","0","0","0","0","717","717","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_37_28","17","1","0","0","32","40","6","32","3","1","1","2","0","583","717","717","","762","762","762","762","0","text","H1","762","762","762","762",
"739","739","739","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10E12897FC2587114BBF8A0C91CE32D3","0","731","731","733","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659625.8443","","","92.0.4515.131","92.0.4515.131","1683659643.8397","https://www.ipc.gov.pk:443/Detail/NDI0ZWI1ZGUtYjZkNS00M2VlLTg0YWEtNzU2ZmY4ZGEwYzYw","","","","android - chrome","Step_1","6717","https://www.ipc.gov.pk:443/Detail/NDI0ZWI1ZGUtYjZkNS00M2VlLTg0YWEtNzU2ZmY4ZGEwYzYw","859","859","859","859","859","859","859","859","495","31","515","547","731","731","733","739","513","513","514","514","0.049032600053008","0.049032600053008","0","859","859","0","230509_E1_29","1","1","0","0","0","0","739","739","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_E1_29","22","0","0","0","34","52","7","27","4","1","1","1","0","590","739","739","748","","","","","","","","","","","",
"736","736","736","0","0","0","0","0","0","0","0","0","0","0","0","0","1","939FE784306D9A031E9EB30D8DD5DF04","0","728","728","730","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659651.6502","","","92.0.4515.131","92.0.4515.131","1683659669.6581","https://www.ipc.gov.pk:443/Detail/NDI0ZWI1ZGUtYjZkNS00M2VlLTg0YWEtNzU2ZmY4ZGEwYzYw","","","","android - chrome","Step_1","6536","https://www.ipc.gov.pk:443/Detail/NDI0ZWI1ZGUtYjZkNS00M2VlLTg0YWEtNzU2ZmY4ZGEwYzYw","821","821","821","821","821","821","821","821","510","47","529","561","728","728","730","736","526","526","527","528","0","0","0","821","821","0","230509_E1_29","2","1","0","0","0","0","736","736","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_E1_29","16","1","0","0","31","40","6","28","3","1","0","1","0","608","736","736","","","","","","","","","","","","",
"728","728","728","0","0","0","0","0","0","0","0","0","0","0","0","0","1","00E5EF2EFF7E8938853784792743A10B","0","720","720","722","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659677.3289","","","92.0.4515.131","92.0.4515.131","1683659694.9669","https://www.ipc.gov.pk:443/Detail/NDI0ZWI1ZGUtYjZkNS00M2VlLTg0YWEtNzU2ZmY4ZGEwYzYw","","","","android - chrome","Step_1","6990","https://www.ipc.gov.pk:443/Detail/NDI0ZWI1ZGUtYjZkNS00M2VlLTg0YWEtNzU2ZmY4ZGEwYzYw","840","840","840","840","840","840","840","840","507","43","524","557","720","720","722","728","522","522","523","524","0.049032600053008","0.049032600053008","0","840","840","0","230509_E1_29","3","1","0","0","0","0","728","728","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_E1_29","16","0","0","0","31","40","6","28","3","1","0","1","0","601","728","728","737","","","","","","","","","","","",
"758","758","758","0","0","0","0","0","0","0","0","0","0","0","0","0","1","C1D6A7B7FDAED3AE19985CB81526505D","0","750","750","752","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659704.1047","","","92.0.4515.131","92.0.4515.131","1683659721.9939","https://www.ipc.gov.pk:443/Detail/ZmU5Yjc4ODAtMmMwYi00MjNjLTk0YTAtMDYxMDliYjQ0Zjkz","","","","android - chrome","Step_1","7133","https://www.ipc.gov.pk:443/Detail/ZmU5Yjc4ODAtMmMwYi00MjNjLTk0YTAtMDYxMDliYjQ0Zjkz","843","843","843","843","843","843","843","843","527","43","552","585","750","750","752","758","550","550","551","552","0.049032600053008","0.049032600053008","0","843","843","0","230509_9M_2A","1","1","0","0","0","0","758","758","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_9M_2A","17","1","0","0","30","39","6","30","3","1","0","1","0","629","758","758","767","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","A89648BB0C6413182C82A96C64EE1585","0","674","675","676","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659730.186","","","92.0.4515.131","92.0.4515.131","1683659748.4579","https://www.ipc.gov.pk:443/Detail/ZmU5Yjc4ODAtMmMwYi00MjNjLTk0YTAtMDYxMDliYjQ0Zjkz","","","","android - chrome","Step_1","6733","https://www.ipc.gov.pk:443/Detail/ZmU5Yjc4ODAtMmMwYi00MjNjLTk0YTAtMDYxMDliYjQ0Zjkz","781","781","781","781","781","781","781","781","459","38","477","509","674","675","676","462","475","475","475","476","0","0","0","781","781","0","230509_9M_2A","2","1","0","0","0","0","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_9M_2A","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"716","716","716","0","0","0","0","0","0","0","0","0","0","0","0","0","1","EDA3CAEA3E4EB270D1FC396EE689CD31","0","654","655","657","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659756.2012","","","92.0.4515.131","92.0.4515.131","1683659773.8818","https://www.ipc.gov.pk:443/Detail/ZmU5Yjc4ODAtMmMwYi00MjNjLTk0YTAtMDYxMDliYjQ0Zjkz","","","","android - chrome","Step_1","6420","https://www.ipc.gov.pk:443/Detail/ZmU5Yjc4ODAtMmMwYi00MjNjLTk0YTAtMDYxMDliYjQ0Zjkz","791","791","791","791","791","791","791","791","468","38","485","517","654","655","657","716","483","483","484","485","0","0","0","791","791","0","230509_9M_2A","3","1","0","0","0","0","716","716","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_9M_2A","18","1","0","0","40","44","6","30","4","1","1","2","0","570","716","716","","746","746","746","746","0","text","H1","746","746","746","746",
"793","793","793","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2F160059FE413010D55245D895C82779","0","785","785","787","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659782.6","","","92.0.4515.131","92.0.4515.131","1683659800.0139","https://www.ipc.gov.pk:443/Detail/MDhhNDNjNzEtMWMxZS00N2JmLWIzOGUtMzQwYjg5Y2Q4NmE3","","","","android - chrome","Step_1","6676","https://www.ipc.gov.pk:443/Detail/MDhhNDNjNzEtMWMxZS00N2JmLWIzOGUtMzQwYjg5Y2Q4NmE3","909","909","909","909","909","909","909","909","544","41","571","606","785","785","787","793","568","568","569","570","0","0","0","909","909","0","230509_X0_2B","1","1","0","0","0","0","793","793","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_X0_2B","21","1","0","0","34","48","7","26","4","1","0","1","0","651","793","793","","","","","","","","","","","","",
"704","704","704","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8E6B9C6F4B33A95831F994EAB2B0EA11","0","695","695","697","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659807.8134","","","92.0.4515.131","92.0.4515.131","1683659826.0127","https://www.ipc.gov.pk:443/Detail/MDhhNDNjNzEtMWMxZS00N2JmLWIzOGUtMzQwYjg5Y2Q4NmE3","","","","android - chrome","Step_1","6902","https://www.ipc.gov.pk:443/Detail/MDhhNDNjNzEtMWMxZS00N2JmLWIzOGUtMzQwYjg5Y2Q4NmE3","809","809","809","809","809","809","809","809","469","40","486","519","695","695","697","704","484","484","484","485","0.049032600053008","0.049032600053008","0","809","809","0","230509_X0_2B","2","1","0","0","0","0","704","704","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_X0_2B","20","1","0","0","33","42","7","31","3","1","0","2","0","564","704","704","713","","","","","","","","","","","",
"693","693","693","0","0","0","0","0","0","0","0","0","0","0","0","0","1","FBF2B0056152E627EDF72AED24B17B5F","0","686","686","688","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659834.008","","","92.0.4515.131","92.0.4515.131","1683659852.7979","https://www.ipc.gov.pk:443/Detail/MDhhNDNjNzEtMWMxZS00N2JmLWIzOGUtMzQwYjg5Y2Q4NmE3","","","","android - chrome","Step_1","6583","https://www.ipc.gov.pk:443/Detail/MDhhNDNjNzEtMWMxZS00N2JmLWIzOGUtMzQwYjg5Y2Q4NmE3","775","775","775","775","775","775","775","775","473","37","490","523","686","686","688","693","488","488","489","490","0.049032600053008","0.049032600053008","0","775","775","0","230509_X0_2B","3","1","0","0","0","0","693","693","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_X0_2B","17","0","0","0","27","41","6","27","3","1","0","1","0","569","693","693","699","","","","","","","","","","","",
"736","736","736","0","0","0","0","0","0","0","0","0","0","0","0","0","1","65963653BA960CA2370095AF58852A18","0","728","728","730","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659861.5662","","","92.0.4515.131","92.0.4515.131","1683659879.2099","https://www.ipc.gov.pk:443/Detail/ZWQyZWVkMGYtN2M1NS00NDk0LWE1OGYtMmI5N2I0YjhmZWUx","","","","android - chrome","Step_1","6784","https://www.ipc.gov.pk:443/Detail/ZWQyZWVkMGYtN2M1NS00NDk0LWE1OGYtMmI5N2I0YjhmZWUx","825","825","825","825","825","825","825","825","503","31","526","561","728","728","730","736","523","523","524","526","0","0","0","825","825","0","230509_RX_2C","1","1","0","0","0","0","736","736","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_RX_2C","19","1","0","0","32","43","6","27","4","1","1","1","0","602","736","736","","","","","","","","","","","","",
"779","779","779","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3146D550B33FBA2001156622A01F8464","0","769","770","772","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659887.1117","","","92.0.4515.131","92.0.4515.131","1683659906.106","https://www.ipc.gov.pk:443/Detail/ZWQyZWVkMGYtN2M1NS00NDk0LWE1OGYtMmI5N2I0YjhmZWUx","","","","android - chrome","Step_1","6853","https://www.ipc.gov.pk:443/Detail/ZWQyZWVkMGYtN2M1NS00NDk0LWE1OGYtMmI5N2I0YjhmZWUx","906","906","906","906","906","906","906","906","532","39","551","585","769","770","772","779","548","548","549","550","0.049032600053008","0.049032600053008","0","906","906","0","230509_RX_2C","2","1","0","0","0","0","779","779","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_RX_2C","21","1","0","0","34","52","8","29","4","1","1","2","0","629","779","779","788","","","","","","","","","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","A97ACB759659B8A1926EA6CC8C2E1387","0","474","474","474","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659914.0551","","","92.0.4515.131","92.0.4515.131","1683659931.0768","https://www.ipc.gov.pk:443/Detail/ZWQyZWVkMGYtN2M1NS00NDk0LWE1OGYtMmI5N2I0YjhmZWUx","","","","android - chrome","Step_1","6515","https://www.ipc.gov.pk:443/Detail/ZWQyZWVkMGYtN2M1NS00NDk0LWE1OGYtMmI5N2I0YjhmZWUx","842","842","842","842","842","842","842","842","472","38","489","521","474","474","474","475","487","487","488","489","0","0","0","842","842","0","230509_RX_2C","3","1","0","0","0","0","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_RX_2C","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"778","778","778","0","0","0","0","0","0","0","0","0","0","0","0","0","1","112C3AD3BDDED46EFEF7FA6D725D9E3B","0","770","770","772","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659939.8811","","","92.0.4515.131","92.0.4515.131","1683659957.9527","https://www.ipc.gov.pk:443/Publications","","","","android - chrome","Step_1","6764","https://www.ipc.gov.pk:443/Publications","863","863","863","863","863","863","863","863","559","48","584","618","770","770","772","778","580","580","581","583","0.049032600053008","0.049032600053008","0","863","863","0","230509_M8_2D","1","1","0","0","0","0","778","778","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_M8_2D","16","1","0","0","29","38","6","24","3","1","0","1","0","659","778","778","786","","","","","","","","","","","",
"761","761","761","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D007AB529B614BC08BC638C75F142133","0","753","753","755","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659965.8379","","","92.0.4515.131","92.0.4515.131","1683659984.2661","https://www.ipc.gov.pk:443/Publications","","","","android - chrome","Step_1","6752","https://www.ipc.gov.pk:443/Publications","853","853","853","853","853","853","853","853","514","39","535","569","753","753","755","761","532","532","533","534","0.049032600053008","0.049032600053008","0","853","853","0","230509_M8_2D","2","1","0","0","0","0","761","762","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_M8_2D","21","0","0","0","33","52","7","27","4","1","1","1","0","613","761","762","770","","","","","","","","","","","",
"699","699","699","0","0","0","0","0","0","0","0","0","0","0","0","0","1","737F89AF63E8E796B2F7F128DA3C4374","0","692","692","693","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683659992.1489","","","92.0.4515.131","92.0.4515.131","1683660009.7054","https://www.ipc.gov.pk:443/Publications","","","","android - chrome","Step_1","6584","https://www.ipc.gov.pk:443/Publications","810","810","810","810","810","810","810","810","489","31","507","540","692","692","693","699","504","505","505","506","0.049032600053008","0.049032600053008","0","810","810","0","230509_M8_2D","3","1","0","0","0","0","699","699","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_M8_2D","16","0","0","0","29","38","6","26","3","1","0","1","0","577","699","699","706","744","744","","","","","","","","","",
"748","748","748","0","0","0","0","0","0","0","0","0","0","0","0","0","1","702B59A789C28E450954B017E7AB64DA","0","739","739","741","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660018.4068","","","92.0.4515.131","92.0.4515.131","1683660037.3898","https://www.ipc.gov.pk:443/Detail/ZjcwNjU4MWItMzYzOC00NjgxLTg5MTAtODZjNDJjOTJmNWE5","","","","android - chrome","Step_1","6610","https://www.ipc.gov.pk:443/Detail/ZjcwNjU4MWItMzYzOC00NjgxLTg5MTAtODZjNDJjOTJmNWE5","856","856","856","856","856","856","856","856","517","40","534","564","739","739","741","747","532","532","533","534","0.049032600053008","0.049032600053008","0","856","856","0","230509_DK_2E","1","1","0","0","0","0","748","748","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_DK_2E","19","1","0","0","32","41","7","31","4","1","1","1","0","611","748","748","756","","","","","","","","","","","",
"734","734","734","0","0","0","0","0","0","0","0","0","0","0","0","0","1","42579A42D32233D16469F23608230B4A","0","726","726","728","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660045.1165","","","92.0.4515.131","92.0.4515.131","1683660061.8434","https://www.ipc.gov.pk:443/Detail/ZjcwNjU4MWItMzYzOC00NjgxLTg5MTAtODZjNDJjOTJmNWE5","","","","android - chrome","Step_1","6728","https://www.ipc.gov.pk:443/Detail/ZjcwNjU4MWItMzYzOC00NjgxLTg5MTAtODZjNDJjOTJmNWE5","834","834","834","834","834","834","834","834","514","33","533","567","726","726","728","734","531","531","532","533","0.049032600053008","0.049032600053008","0","834","834","0","230509_DK_2E","2","1","0","0","0","0","734","734","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_DK_2E","17","1","0","0","30","39","6","28","3","1","0","2","0","607","734","734","743","","","","","","","","","","","",
"728","728","728","0","0","0","0","0","0","0","0","0","0","0","0","0","1","F69616711B0A665E7596A1F96C74BB45","0","719","719","721","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660069.6946","","","92.0.4515.131","92.0.4515.131","1683660086.5834","https://www.ipc.gov.pk:443/Detail/ZjcwNjU4MWItMzYzOC00NjgxLTg5MTAtODZjNDJjOTJmNWE5","","","","android - chrome","Step_1","6462","https://www.ipc.gov.pk:443/Detail/ZjcwNjU4MWItMzYzOC00NjgxLTg5MTAtODZjNDJjOTJmNWE5","844","844","844","844","844","844","844","844","480","32","497","531","719","719","721","728","495","495","496","497","0","0","0","844","844","0","230509_DK_2E","3","1","0","0","0","0","728","728","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_DK_2E","24","0","0","0","34","51","7","27","4","1","1","2","0","578","728","728","","","","","","","","","","","","",
"728","728","728","0","0","0","0","0","0","0","0","0","0","0","0","0","1","22407FAD90496FAC053A1853E7A4C626","0","719","719","721","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660095.0914","","","92.0.4515.131","92.0.4515.131","1683660111.7287","https://www.ipc.gov.pk:443/Policies","","","","android - chrome","Step_1","6558","https://www.ipc.gov.pk:443/Policies","844","844","844","844","844","844","844","844","513","36","528","555","719","719","721","728","526","526","527","528","0.049032600053008","0.049032600053008","0","844","844","0","230509_TD_2F","1","1","0","0","0","0","728","728","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_TD_2F","17","1","0","0","32","42","7","27","4","1","1","1","0","597","728","728","736","","","","","","","","","","","",
"789","789","789","0","0","0","0","0","0","0","0","0","0","0","0","0","1","561C4AC5D8E6C39389666435F9351411","0","781","781","783","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660119.3932","","","92.0.4515.131","92.0.4515.131","1683660137.5024","https://www.ipc.gov.pk:443/Policies","","","","android - chrome","Step_1","6552","https://www.ipc.gov.pk:443/Policies","892","892","892","892","892","892","892","892","552","36","580","616","781","781","783","789","577","577","578","579","0.049032600053008","0.049032600053008","0","892","892","0","230509_TD_2F","2","1","0","0","0","0","789","789","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_TD_2F","20","0","0","0","32","42","6","25","4","1","1","1","0","657","789","789","797","","","","","","","","","","","",
"716","716","716","0","0","0","0","0","0","0","0","0","0","0","0","0","1","F746D1C40E4C8DDE11806C990B6BCD58","0","654","654","656","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660145.0596","","","92.0.4515.131","92.0.4515.131","1683660161.2365","https://www.ipc.gov.pk:443/Policies","","","","android - chrome","Step_1","6530","https://www.ipc.gov.pk:443/Policies","756","756","756","756","756","756","756","756","485","52","503","536","654","654","656","716","501","501","501","502","0","0","0","759","756","0","230509_TD_2F","3","1","0","0","0","0","716","716","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_TD_2F","16","1","0","0","37","40","5","32","3","1","1","2","0","577","716","716","","748","748","748","748","0","text","H1","748","748","748","748",
"718","718","718","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D76485623C455E8AB35E4311AF55B41F","0","709","709","711","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660169.8157","","","92.0.4515.131","92.0.4515.131","1683660187.1479","https://www.ipc.gov.pk:443/Detail/ODgzODEzOWQtNmI0MC00Y2FmLWFlOWMtNmRmNjg1YzJhOGQz","","","","android - chrome","Step_1","6562","https://www.ipc.gov.pk:443/Detail/ODgzODEzOWQtNmI0MC00Y2FmLWFlOWMtNmRmNjg1YzJhOGQz","816","816","816","816","816","816","816","816","481","35","500","533","709","709","711","718","498","498","499","500","0.049032600053008","0.049032600053008","0","816","816","0","230509_ZD_2G","1","1","0","0","0","0","718","718","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_ZD_2G","19","0","0","0","35","45","7","29","4","1","1","1","0","577","718","718","727","","","","","","","","","","","",
