"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230331_ZJ_B4","17952.50","127.0.0.1","https://mohw.gov.pk/","1","GET","mohw.gov.pk","/","17952.50","2EB9810567A989E598A6CFA146DB8CEE","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","200","Image","2841","2828","8092","8092.213","71262","71262","71262","","private","text/html","","69","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","371","","parser","Low","Low","","2200","-1","-1","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","8057","","","","","8081","","","10933","8092","10920","10920","10933","13","8092","10933","2841","33","34","","","","1","0","","","","","","","","","","",
"3","230331_ZJ_B4","17952.51","127.0.0.1","https://mohw.gov.pk/SiteImage/Projects/ministry-of-housing.jpg","1","GET","mohw.gov.pk","/SiteImage/Projects/ministry-of-housing.jpg","17952.51","2EB9810567A989E598A6CFA146DB8CEE","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","200","Image","1819","1795","8093","8092.785","37492","37492","37492","","","image/jpeg","","45","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","371","","parser","High","Low","","2326","0","0","-1","-1","100","-1","-1","39","-1","-1","-1","-1","","","","","37492","22516","0","","","8087","","","","","8081","","","9912","8093","9888","9888","9912","24","8093","9912","1819","34","35","","","","1","0","","","","","","","1","0","","",
"3","230331_ZJ_B4","17952.114","127.0.0.1","https://connect.facebook.net/en_GB/sdk.js?hash=b7993e05571c255cfdfe08c53a38e10e","1","GET","connect.facebook.net","/en_GB/sdk.js?hash=b7993e05571c255cfdfe08c53a38e10e","17952.114","2EB9810567A989E598A6CFA146DB8CEE","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","200","Script","373","338","8094","8093.969","88585","88585","313263","Sat, 30 Mar 2024 03:29:08 GMT","public,max-age=31536000,stale-while-revalidate=3600,immutable","application/x-javascript","gzip","163","HTTP/2","-1","-1","-1","-1","-1","-1","https://connect.facebook.net/en_GB/sdk.js","21","1011","script","Low","Low","","1861","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","88585","0","","","","","31536000","Facebook","","8090","","","","","8081","","","8467","8094","8432","8432","8467","35","8094","8467","373","35","36","181","124","323","1","0","non_blocking","3","0","147","1","18","","","_","",
"3","230331_ZJ_B4","42D868C9B0D4C4C34D2955918605B90B","127.0.0.1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","1","GET","www.google.com","/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","42D868C9B0D4C4C34D2955918605B90B","E2A843B57B0E653468B2B828A0113404","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","200","Document","396","385","8115","8114.603","2002","2002","5348","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, must-revalidate","text/html","gzip","209","HTTP/2","8044","8044","8095","8098","8098","8114","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","371","","parser","Highest","Highest","","2905","-1","100","100","-1","100","-1","-1","-1","-1","0","3","16","2002","0","","","","","","Google","","8091","TLS 1.3","True","h2","4865","8081","","","8511","8115","8500","8500","8511","11","8095","8511","415","36","37","","","","1","0","","1","0","256","1","","","","","Array",
"3","230331_ZJ_B4","18093.2","127.0.0.1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&region=ae&callback=onApiLoad","1","GET","maps.googleapis.com","/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&region=ae&callback=onApiLoad","18093.2","E2A843B57B0E653468B2B828A0113404","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","200","Script","303","283","8658","8657.603","57684","57684","176465","Fri, 31 Mar 2023 04:51:41 GMT","public, max-age=1800","text/javascript","gzip","151","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","94","","parser","Low","Low","","2107","0","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","57684","0","","","","","1632","Google","","8651","","","","","","","","8961","8658","8941","8941","8961","20","8658","8961","303","37","38","","","","1","0","potentially_blocking","3","","","","","","","","",
"3","230331_ZJ_B4","17952.106","127.0.0.1","https://mohw.gov.pk/images/1.png","1","GET","mohw.gov.pk","/images/1.png","17952.106","2EB9810567A989E598A6CFA146DB8CEE","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","200","Image","1557","1517","8801","8801.043","64866","64866","64866","","","image/png","","51","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","High","Low","","2236","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","64866","0","0","","","8088","","","","","8081","","","10358","8801","10318","10318","10358","40","8801","10358","1557","38","39","","","","1","0","non_blocking","","","","","","","","","",
"3","230331_ZJ_B4","18093.4","127.0.0.1","https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true","1","GET","maps.googleapis.com","/maps/api/mapsjs/gen_204?csp_test=true","18093.4","E2A843B57B0E653468B2B828A0113404","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","200","XHR","890","881","9227","9226.644","23","23","3","","private","application/json","gzip","228","HTTP/2","9088","9088","9193","9202","9202","9213","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&region=ae&callback=onApiLoad","364","504","script","High","High","","1933","0","100","100","-1","100","-1","-1","-1","-1","0","9","11","23","0","","","","","0","Google","","9174","TLS 1.3","False","h2","4865","8081","","","10117","9227","10108","10108","10117","9","9193","10117","910","39","40","","","","1","0","","1","0","220","1","","","","_.n.send","Array",
"3","230331_ZJ_B4","18093.5","127.0.0.1","https://maps.gstatic.com/maps-api-v3/embed/js/52/6/init_embed.js","1","GET","maps.gstatic.com","/maps-api-v3/embed/js/52/6/init_embed.js","18093.5","E2A843B57B0E653468B2B828A0113404","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","200","Script","1045","1000","9236","9236.136","231190","231190","231190","Thu, 28 Mar 2024 19:33:42 GMT","public, max-age=31536000","text/javascript","","234","HTTP/2","9151","9151","9217","9219","9219","9231","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","91","22","script","Low","Low","","1840","100","100","30","-1","100","-1","-1","-1","-1","0","2","12","231190","160317","","","","","31417753","Google","","9206","TLS 1.3","False","h2","4865","8081","","","10281","9236","10236","10236","10281","45","9217","10281","1059","40","41","","","","1","0","non_blocking","1","0","147","1","","","","onApiLoad","Array",
"3","230331_ZJ_B4","18093.6","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/common.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/common.js","18093.6","E2A843B57B0E653468B2B828A0113404","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","200","Script","862","811","10438","10438.464","276848","276848","276848","Thu, 28 Mar 2024 19:51:52 GMT","public, max-age=31536000","text/javascript","","151","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&region=ae&callback=onApiLoad","118","364","script","Low","Low","","1831","100","100","28","-1","100","-1","-1","-1","-1","-1","-1","-1","276848","198628","","","","","31418842","Google","","10432","","","","","8081","","","11300","10438","11249","11249","11300","51","10438","11300","862","41","42","","","","1","0","non_blocking","5","0","147","1","","","","mba","",
"3","230331_ZJ_B4","18093.7","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/util.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/util.js","18093.7","E2A843B57B0E653468B2B828A0113404","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.8799974897584!2d73.09179191520678!3d33.73791908069261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc084a6a36b73%3A0x800278139766409d!2sMinistry%20of%20Housing%20%26%20Works!5e0!3m2!1sen!2sae!4v1622180219144!5m2!1sen!2sae","200","Script","1406","1359","10441","10441.136","165445","165445","165445","Wed, 27 Mar 2024 00:15:05 GMT","public, max-age=31536000","text/javascript","","151","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&region=ae&callback=onApiLoad","118","364","script","Low","Low","","1825","100","100","36","-1","100","-1","-1","-1","-1","-1","-1","-1","165445","105328","","","","","31261835","Google","","10435","","","","","8081","","","11847","10441","11800","11800","11847","47","10441","11847","1406","42","43","","","","1","0","non_blocking","7","5","147","1","","","","mba","",
