"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","domInteractive","firstImagePaint","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.BlinkGC.IncrementalMarkingStartMarking","cpu.BlinkGC.VisitRoots","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.BlinkGC.IncrementalMarkingStep","cpu.BlinkGC.IncrementalMarkingWithDeadline","cpu.BlinkGC.MarkProcessWorklists","cpu.BlinkGC.MarkBailOutObjects","cpu.BlinkGC.MarkFlushV8References","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.BlinkGC.UnifiedMarkingStep","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.BlinkGC.MarkFlushEphemeronPairs","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.BlinkGC.CompleteSweep","cpu.BlinkGC.LazySweepOnAllocation","cpu.FireAnimationFrame","cpu.UpdateLayoutTree","cpu.Layout","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.ResourceChangePriority","cpu.largestContentfulPaint::Candidate","cpu.FunctionCall","cpu.MinorGC","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.MarkDOMContent","cpu.HitTest","cpu.TimerFire","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.XHRReadyStateChange","cpu.XHRLoad","cpu.BlinkGC.LazySweepInIdle","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.firstImagePaint","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","TimeToInteractive","FirstCPUIdle","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","edge-processed","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","chromeUserTiming.InteractiveTime","axe_failed",
"18553","18553","18825","124713","122666","9213040","9179496","64","64","63","64","0","0","0","0","0","1","4D77E3B72D94E4221FC946D25A9C612D","18552","18579","2626","2681","https://nepra.org.pk/licensing/Generation%20IPPs.php","6","0","01E28EDCD628FF5ED269A812E9A56F6B","https://nepra.org.pk/licensing/Generation%20IPPs.php","2484.1000000015","2484","2484","2626","3104","11","0","1153","8","57","100","55","-1","100","-1","-1","39","-1","0","1181394","534994","-1","-1","7999396","4902600","Cloudflare","152","3","0","47","205","20","114","115","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","7","","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","156","143","52","68","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","4","20","","","","6","0","17592","mukeet-ThinkPad-T490-192.168.0.112","1680200229.1648","","","92.0.4515.131","92.0.4515.131","1680200248.9154","https://nepra.org.pk/licensing/Generation%20IPPs.php","nepra.org.pk","https://nepra.org.pk","672","18552","2484.1000000015","2484.1000000015","","","aldo.ns.cloudflare.com","android - chrome","Step_1","31869","https://nepra.org.pk/licensing/Generation%20IPPs.php","20627","2498","20627","20627","20627","20627","20627","19878","background-image","SECTION","https://nepra.org.pk/assets/img/bg/ipps.jpg","0","40","1196","1237","1237","1242","1244","2484","2484","2484","2484","2626","2626","2681","15724","3103","18552","18553","18580","2484","17208","17208","0.082575869735069","0.081667611807752","7111","186","20933","7111","7111","7111","611","230330_TV_GN","1","1","521335","0","0","0","0","0","1","527557","7966","2","52242","1089209","24","1705962","80222","14","602606","7999396","18","7999396","0","0","0","36188","4","36188","0","0","0","59","2","19","230330_TV_GN","","","",
"7669","7669","7913","129605","127537","3138972","3105428","66","66","65","66","0","0","0","0","0","1","B38A15621ABDC04BD9973201D5C60C3F","7669","7702","2575","2626","https://nepra.org.pk/licensing/Generation%20Netmetering.php","6","0","B7251CDE771B43B4C2A6D583BD1C3819","https://nepra.org.pk/licensing/Generation%20Netmetering.php","2429.6000000015","2430","2430","2574","2901","11","0","1446","9","57","100","55","-1","100","-1","-1","61","-1","0","1182604","534994","-1","-1","1924290","751716","Cloudflare","149","2","0","95","240","27","118","89","0","0","0","1","0","0","27","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","","179","143","27","60","0","0","152","0","0","0","0","0","0","6","0","0","0","0","0","0","2","7","","","","7","0","6564","mukeet-ThinkPad-T490-192.168.0.112","1680200282.8522","","","92.0.4515.131","92.0.4515.131","1680200300.6402","https://nepra.org.pk/licensing/Generation%20Netmetering.php","nepra.org.pk","https://nepra.org.pk","688","7668","2429.6000000015","2429.6000000015","","","amanda.ns.cloudflare.com","android - chrome","Step_1","23135","https://nepra.org.pk/licensing/Generation%20Netmetering.php","9789","2432","9789","9789","9789","9789","9789","8766","background-image","SECTION","https://nepra.org.pk/assets/img/bg/netmetering.jpg","0","55","1490","1534","1534","1537","1538","2429","2429","2429","2429","2574","2575","2626","5402","2900","7668","7669","7702","2430","6393","6393","0.082875946287329","0.081667611807752","","147","10085","6649","","","563","230330_2J_GP","1","1","485383","0","0","0","0","0","1","499024","7944","2","53371","1090269","24","1709835","80222","14","602606","1924290","20","1924290","0","0","0","36188","4","36188","0","0","0","59","2","19","230330_2J_GP","","3975","",
"6784","6784","7127","105726","103679","2702285","2668741","55","55","54","55","0","0","0","0","0","1","BD68BE5193FE9E01B94B1926E71205C5","6784","6802","2734","2796","https://nepra.org.pk/licensing/Generation%20IGCs.php","6","0","9AAC2AD21393DCC5093EC5CDAE3DC9E2","https://nepra.org.pk/licensing/Generation%20IGCs.php","2618.6999999993","2619","2619","2734","3741","12","0","1448","9","59","100","56","-1","100","-1","-1","42","-1","0","1203277","534994","-1","-1","1120881","661227","Cloudflare","72","1","0","116","284","33","103","117","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","5","0","12","0","2","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","214","190","13","59","0","0","144","0","0","0","0","0","0","8","0","0","0","0","0","0","4","9","","","","7","0","5714","mukeet-ThinkPad-T490-192.168.0.112","1680200324.95","","","92.0.4515.131","92.0.4515.131","1680200341.4116","https://nepra.org.pk/licensing/Generation%20IGCs.php","nepra.org.pk","https://nepra.org.pk","865","6783","2618.6999999993","2618.6999999993","","","amanda.ns.cloudflare.com","android - chrome","Step_1","22469","https://nepra.org.pk/licensing/Generation%20IGCs.php","8879","2613","8879","8879","8879","8879","8879","8149","background-image","SECTION","https://nepra.org.pk/assets/img/bg/igcs.jpg","0","45","1494","1524","1524","1528","1529","2618","2618","2618","2618","2734","2734","2796","3198","3741","6784","6784","6803","2619","6440","6440","0.18725235420509","0.18725235420509","","227","9177","6809","","","682","230330_MR_GQ","1","1","475838","0","0","0","0","0","1","500138","9658","2","67658","1089190","24","1705929","100013","15","720976","1120881","7","1120881","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_MR_GQ","","","",
"5999","5999","6358","105726","103679","2744399","2710855","55","55","54","55","0","0","0","0","0","1","A7D6E366EDDA0EA5A57FED8AD820624E","5999","6016","2064","2123","https://nepra.org.pk/licensing/Generation%20SPPs.php","6","0","B54C3EAAE9B8CCFBD685503A246FB958","https://nepra.org.pk/licensing/Generation%20SPPs.php","1980.6999999993","1981","1981","2064","2996","12","0","708","16","59","100","56","-1","100","-1","-1","44","-1","0","1205487","534994","-1","-1","1160736","660791","Cloudflare","81","2","0","101","222","34","96","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","13","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","2","2","","0","0","0","0","4","0","0","0","0","2","0","0","0","0","0","","1","","221","223","9","71","0","0","140","0","0","0","0","0","0","10","0","0","0","0","0","0","2","11","","","","6","0","4977","mukeet-ThinkPad-T490-192.168.0.112","1680200365.9773","","","92.0.4515.131","92.0.4515.131","1680200383.98","https://nepra.org.pk/licensing/Generation%20SPPs.php","nepra.org.pk","https://nepra.org.pk","1182","5999","1980.6999999993","1980.6999999993","","","amanda.ns.cloudflare.com","android - chrome","Step_1","23054","https://nepra.org.pk/licensing/Generation%20SPPs.php","8055","1980","8055","8055","8055","8055","8055","7261","background-image","SECTION","https://nepra.org.pk/assets/img/bg/spps.jpg","0","46","746","781","781","784","785","1980","1980","1980","1980","2065","2065","2123","2501","2996","5999","5999","6016","1981","4466","4466","0.18256846322181","0.18256846322181","","185","8446","6214","","","596","230330_71_GR","1","1","485734","0","0","0","0","0","1","512352","11905","2","95844","1089202","24","1705953","100013","15","720976","1160736","7","1160736","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_71_GR","","3295","",
"6921","6921","7245","105726","103679","2991390","2957846","55","55","54","55","0","0","0","0","0","1","B2B5DFF083FA995BC97AF72028AB70C3","6921","6946","2310","2395","https://nepra.org.pk/licensing/Generation%20CPPs.php","6","0","AF8C08461DBC8D4C00D424B45866EC2D","https://nepra.org.pk/licensing/Generation%20CPPs.php","2224.1999999993","2224","2224","2310","3257","12","0","945","10","59","100","56","-1","100","-1","-1","47","-1","0","1212021","534994","-1","-1","1401153","746511","Cloudflare","117","1","0","92","220","56","99","96","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","18","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","5","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","328","278","9","76","0","0","160","0","0","0","0","0","0","7","0","0","0","0","0","0","1","7","","","","7","0","5644","mukeet-ThinkPad-T490-192.168.0.112","1680200408.0972","","","92.0.4515.131","92.0.4515.131","1680200426.6399","https://nepra.org.pk/licensing/Generation%20CPPs.php","nepra.org.pk","https://nepra.org.pk","2427","6921","2224.1999999993","2224.1999999993","","","aldo.ns.cloudflare.com","android - chrome","Step_1","27549","https://nepra.org.pk/licensing/Generation%20CPPs.php","9039","2234","9039","9039","9039","9039","9039","8131","background-image","SECTION","https://nepra.org.pk/assets/img/bg/cpps.jpg","0","62","982","1039","1039","1042","1043","2224","2224","2224","2224","2310","2310","2395","2523","3256","6921","6921","6946","2224","6458","6458","0.14678798493707","0.14678798493707","","196","9332","6596","","","628","230330_A9_GS","1","1","474823","0","0","0","0","0","1","494954","18493","2","202298","1089188","24","1705929","100013","15","720976","1401153","7","1401153","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_A9_GS","","3742","",
"6243","6243","6935","105813","103763","2710046","2676502","55","55","54","55","0","0","0","0","0","1","D18D925887393CBFD3D79FD63CE79FC8","6243","6271","2515","2576","https://nepra.org.pk/licensing/Generation%20NCPPs.php","6","0","71713D05D72BE6A094FB9872D04DBACF","https://nepra.org.pk/licensing/Generation%20NCPPs.php","2410.3000000007","2410","2410","2515","3622","12","0","1304","9","59","100","56","-1","100","-1","-1","42","-1","0","1204117","534994","-1","-1","1127826","658283","Cloudflare","81","2","0","101","242","33","95","119","0","0","0","1","0","0","0","1","0","0","0","0","19","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","10","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","5","","213","183","10","58","0","0","177","0","0","0","0","0","0","10","0","0","0","0","0","0","2","20","","","","7","0","5534","mukeet-ThinkPad-T490-192.168.0.112","1680200456.2966","","","92.0.4515.131","92.0.4515.131","1680200472.9701","https://nepra.org.pk/licensing/Generation%20NCPPs.php","nepra.org.pk","https://nepra.org.pk","860","6242","2410.3000000007","2410.3000000007","","","aldo.ns.cloudflare.com","android - chrome","Step_1","22398","https://nepra.org.pk/licensing/Generation%20NCPPs.php","8330","2409","8330","8330","8330","8330","8330","7554","background-image","SECTION","https://nepra.org.pk/assets/img/bg/ncpps.jpg","0","50","1345","1365","1365","1368","1369","2410","2410","2410","2410","2515","2515","2576","2817","3621","6242","6243","6270","2410","4494","4494","0.17692204385448","0.17692204385448","","120","9106","6860","","","561","230330_3P_GT","1","1","481272","0","0","0","0","0","1","541911","9373","2","68308","1090291","24","1709868","100013","15","720976","1127826","7","1127826","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_3P_GT","","4275","",
"6340","6340","6636","105726","103679","2668095","2634551","55","55","54","55","0","0","0","0","0","1","720093F7D6202B3D68DAF0980EF97906","6340","6374","2450","2517","https://nepra.org.pk/licensing/Generation%20NPPs.php","6","0","15AE3CF855A1D8EA6CE002091D8FF861","https://nepra.org.pk/licensing/Generation%20NPPs.php","2319.5999999978","2320","2320","2450","3413","12","0","1234","15","59","100","56","-1","100","-1","-1","40","-1","0","1202128","534994","-1","-1","1087803","656203","Cloudflare","71","2","0","111","264","29","121","122","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","2","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","198","115","7","48","0","0","151","0","0","0","0","0","0","7","0","0","0","0","0","0","4","5","","","","7","0","5334","mukeet-ThinkPad-T490-192.168.0.112","1680200496.4408","","","92.0.4515.131","92.0.4515.131","1680200513.7738","https://nepra.org.pk/licensing/Generation%20NPPs.php","nepra.org.pk","https://nepra.org.pk","714","6340","2319.5999999978","2319.5999999978","","","amanda.ns.cloudflare.com","android - chrome","Step_1","21922","https://nepra.org.pk/licensing/Generation%20NPPs.php","8462","2321","8462","8462","8462","8462","8462","7792","background-image","SECTION","https://nepra.org.pk/assets/img/bg/npps.jpg","0","44","1267","1309","1309","1313","1314","2319","2319","2319","2319","2449","2449","2516","2574","3412","6340","6340","6374","2320","4998","4998","0.1475289769992","0.1475289769992","","207","8788","6482","","","690","230330_E6_GV","1","1","493908","0","0","0","0","0","1","515971","8546","2","55677","1089190","24","1705929","100013","15","720976","1087803","7","1087803","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_E6_GV","","","",
"6239","6239","6578","106485","104411","2762801","2729257","55","55","54","55","0","0","0","0","0","1","7F45F696ED07D39587E1E16C369134E2","6240","6259","2203","2263","https://nepra.org.pk/licensing/Generation%20WAPDA%20Hydel.php","6","0","CEE64AFDFAEDA8AF6626BF0E790FFBD0","https://nepra.org.pk/licensing/Generation%20WAPDA%20Hydel.php","2085","2085","2085","2203","3172","12","0","988","8","59","100","56","-1","100","-1","-1","43","-1","0","1201874","534994","-1","-1","1182800","675090","Cloudflare","87","2","0","101","236","26","107","118","0","0","0","14","0","4","0","0","0","0","0","0","1","0","0","19","0","2","0","0","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","229","154","12","61","0","0","142","0","0","0","0","0","0","6","0","0","0","0","0","0","2","10","","","","7","0","5219","mukeet-ThinkPad-T490-192.168.0.112","1680200537.8147","","","92.0.4515.131","92.0.4515.131","1680200557.7594","https://nepra.org.pk/licensing/Generation%20WAPDA%20Hydel.php","nepra.org.pk","https://nepra.org.pk","639","6237","2085","2085","","","aldo.ns.cloudflare.com","android - chrome","Step_1","21014","https://nepra.org.pk/licensing/Generation%20WAPDA%20Hydel.php","8314","2087","8314","8314","8314","8314","8314","7359","background-image","SECTION","https://nepra.org.pk/assets/img/bg/hydel.jpg","0","50","999","1070","1070","1074","1075","2085","2085","2085","2085","2203","2203","2262","2672","3172","6236","6239","6259","2085","4889","4889","0.0029777162307943","0.0029777162307943","","205","8640","6347","","","639","230330_7D_GW","1","1","494239","0","0","0","0","0","1","519759","8233","2","48967","1089212","24","1705993","100013","15","720976","1182800","7","1182800","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_7D_GW","","3724","",
"6223","6223","6821","107400","105293","2641719","2608175","55","55","54","55","0","0","0","0","0","1","961EC6CC79CCEFE7E427D0A70A2A2BFF","6222","6246","2769","2830","https://nepra.org.pk/licensing/Generation%20Distributed%20Generation.php","6","0","809A88CB5518B1D40E75BEC7B75C8913","https://nepra.org.pk/licensing/Generation%20Distributed%20Generation.php","2693.1000000015","2693","2693","2769","3793","12","0","1548","17","59","100","56","-1","100","-1","-1","39","-1","0","1205619","534994","-1","-1","1058071","650839","Cloudflare","90","1","0","103","246","39","97","111","0","0","0","2","0","0","24","0","0","0","0","6","7","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","9","","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","237","227","13","42","0","0","157","0","0","0","0","0","0","8","0","0","0","0","0","0","5","19","","","","8","0","5345","mukeet-ThinkPad-T490-192.168.0.112","1680200579.8467","","","92.0.4515.131","92.0.4515.131","1680200597.4382","https://nepra.org.pk/licensing/Generation%20Distributed%20Generation.php","nepra.org.pk","https://nepra.org.pk","1364","6222","2693.1000000015","2693.1000000015","","","aldo.ns.cloudflare.com","android - chrome","Step_1","23616","https://nepra.org.pk/licensing/Generation%20Distributed%20Generation.php","8382","2692","8382","8382","8382","8382","8382","7780","background-image","SECTION","https://nepra.org.pk/assets/img/bg/dg.jpg","0","42","1597","1636","1636","1640","1641","2693","2693","2693","2693","2769","2769","2831","3124","3793","6222","6223","6246","2693","5010","5010","0.19399461856261","0.19399461856261","","217","9238","6762","","","629","230330_YF_GX","1","1","500989","0","0","0","0","0","1","557898","11904","2","101763","1089188","24","1705929","100013","15","720976","1058071","7","1058071","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_YF_GX","","","",
"5973","5973","6308","105330","103298","2782076","2748532","55","55","54","55","0","0","0","0","0","1","9226807FB1F8FC64516C10F7BCC34378","5973","5989","1818","1876","https://nepra.org.pk/licensing/Transmission.php","6","0","5A082AB5693BFB71DC44B2928903752D","https://nepra.org.pk/licensing/Transmission.php","1699.3000000007","1699","1699","1817","2838","12","0","696","15","59","100","56","-1","100","-1","-1","45","-1","0","1202754","534994","-1","-1","1201204","669539","Cloudflare","72","1","0","103","254","27","119","112","0","0","0","1","0","0","3","0","0","3","0","0","2","0","0","20","0","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","200","157","10","39","0","0","135","0","0","0","0","0","0","6","0","0","0","0","0","0","2","6","","","","8","0","4996","mukeet-ThinkPad-T490-192.168.0.112","1680200623.1454","","","92.0.4515.131","92.0.4515.131","1680200641.1721","https://nepra.org.pk/licensing/Transmission.php","nepra.org.pk","https://nepra.org.pk","721","5972","1699.3000000007","1699.3000000007","","","amanda.ns.cloudflare.com","android - chrome","Step_1","20906","https://nepra.org.pk/licensing/Transmission.php","8107","1703","8107","8107","8107","8107","8107","7483","background-image","SECTION","https://nepra.org.pk/assets/img/bg/transmission.jpg","0","38","744","757","757","760","761","1699","1699","1699","1699","1818","1818","1876","2145","2837","5973","5973","5990","1699","4713","4713","0.14763444250702","0.14763444250702","","215","8401","5988","","","669","230330_TZ_GY","1","1","495736","0","0","0","0","0","1","520851","9124","2","57690","1089192","24","1705933","100013","15","720976","1201204","7","1201204","0","0","0","382484","5","382484","0","0","0","59","2","19","230330_TZ_GY","","","",
