"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_N2_B8","44555FB70DC7CC79D2342AF8489F3381","127.0.0.1","https://moitt.gov.pk/","1","GET","moitt.gov.pk","/","44555FB70DC7CC79D2342AF8489F3381","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Document","20632","20486","1920","1920.343","87234","87234","87234","","private","text/html","","30","http/1.1","631","631","700","703","704","1918","","","","script","Highest","Highest","","2080","-1","-1","18","-1","100","-1","-1","-1","-1","0","3","1214","87234","71034","","","","","","","","67","TLS 1.3","False","http/1.1","4865","8081","1","1","22552","1920","22406","22406","22552","146","700","22552","21849","0","1","4","3","7","1","0","","","","","","","","","","",
"3","230330_N2_B8","10762.4","127.0.0.1","https://moitt.gov.pk/Content/css/bootstrap.min.css","1","GET","moitt.gov.pk","/Content/css/bootstrap.min.css","10762.4","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","2235","2009","22627","22626.514","166888","166888","166888","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","90","","parser","Highest","Highest","","1873","0","0","13","-1","100","-1","-1","-1","-1","-1","-1","-1","166888","144164","","","","","0","","","22619","","","","","8081","","","24862","22627","24636","24636","24862","226","22627","24862","2235","1","2","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.5","127.0.0.1","https://moitt.gov.pk/Content/css/jquery-ui.min.css","1","GET","moitt.gov.pk","/Content/css/jquery-ui.min.css","10762.5","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","1676","1642","22710","22710.331","29279","29279","29279","","","text/css","","44","http/1.1","-1","-1","22634","22637","22637","22668","https://moitt.gov.pk/","91","","parser","Highest","Highest","","1873","0","0","24","-1","100","-1","-1","-1","-1","-1","3","31","29279","22066","","","","","0","","","22623","TLS 1.3","False","http/1.1","4865","8081","","","24386","22710","24352","24352","24386","34","22634","24386","1710","2","3","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.6","127.0.0.1","https://moitt.gov.pk/Content/css/animate.css","1","GET","moitt.gov.pk","/Content/css/animate.css","10762.6","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","2477","2232","22734","22733.823","88597","88597","88597","","","text/css","","50","http/1.1","-1","-1","22645","22647","22647","22680","https://moitt.gov.pk/","92","","parser","Highest","Highest","","1855","0","0","7","-1","100","-1","-1","-1","-1","-1","2","33","88597","82141","","","","","0","","","22630","TLS 1.3","False","http/1.1","4865","8081","","","25211","22734","24966","24966","25211","245","22645","25211","2512","3","4","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.7","127.0.0.1","https://moitt.gov.pk/Content/css/css-plugin-collections.css","1","GET","moitt.gov.pk","/Content/css/css-plugin-collections.css","10762.7","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","4818","4042","22735","22734.698","321650","321650","321650","","","text/css","","58","http/1.1","-1","-1","22660","22662","22662","22687","https://moitt.gov.pk/","93","","parser","Highest","Highest","","1900","0","0","12","-1","100","-1","-1","-1","-1","-1","2","25","321650","281254","","","","","0","","","22639","TLS 1.3","False","http/1.1","4865","8081","","","27553","22735","26777","26777","27553","776","22660","27553","4845","4","5","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.8","127.0.0.1","https://moitt.gov.pk/Content/css/menuzord-skins/menuzord-rounded-boxed.css","1","GET","moitt.gov.pk","/Content/css/menuzord-skins/menuzord-rounded-boxed.css","10762.8","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","1208","1202","22743","22743.413","2501","2501","2501","","","text/css","","64","http/1.1","-1","-1","22684","22688","22688","22707","https://moitt.gov.pk/","95","","parser","Highest","Highest","","1945","0","0","24","-1","100","-1","-1","-1","-1","-1","4","19","2501","1879","","","","","0","","","22651","TLS 1.3","True","http/1.1","4865","8081","","","23951","22743","23945","23945","23951","6","22684","23951","1231","5","6","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.20","127.0.0.1","https://fonts.googleapis.com/css2?family=Open+Sans&family=Roboto:wght@300&display=swap","1","GET","fonts.googleapis.com","/css2?family=Open+Sans&family=Roboto:wght@300&display=swap","10762.20","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","766","759","22748","22747.593","770","770","5726","Thu, 30 Mar 2023 14:42:07 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","126","HTTP/2","22645","22646","22724","22725","22725","22740","https://moitt.gov.pk/","115","","parser","Highest","Highest","","1840","50","100","100","-1","100","-1","-1","-1","-1","1","1","15","770","0","","","","","86400","Google","","22702","TLS 1.3","False","h2","4865","8081","","","23514","22748","23507","23507","23514","7","22645","23514","783","6","7","","","","1","0","blocking","1","0","256","1","","","","","",
"3","230330_N2_B8","10762.21","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css","1","GET","cdnjs.cloudflare.com","/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css","10762.21","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","516","498","22749","22748.698","6874","6874","31000","Tue, 19 Mar 2024 14:42:07 GMT","public, max-age=30672000","text/css","gzip","134","HTTP/2","22651","22651","22730","22730","22730","22746","https://moitt.gov.pk/","116","","parser","Highest","Highest","","1828","100","100","100","-1","100","-1","-1","-1","-1","0","0","16","6874","0","","","","","30079864","Cloudflare","","22704","TLS 1.3","False","h2","4865","8081","","","23265","22749","23247","23247","23265","18","22730","23265","532","7","8","","","","1","0","blocking","1","0","256","1","","","","","",
"3","230330_N2_B8","10762.40","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","1","GET","cdnjs.cloudflare.com","/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","10762.40","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","529","525","22750","22749.876","6168","6168","23576","Tue, 19 Mar 2024 14:42:07 GMT","public, max-age=30672000","application/javascript","gzip","134","HTTP/2","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1504","","parser","High","High","","1795","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6168","0","","","","","30378942","Cloudflare","","22715","","","","","8081","","","23279","22750","23275","23275","23279","4","22750","23279","529","8","9","7","6","13","1","0","in_body_parser_blocking","3","1","220","1","","","","","",
"3","230330_N2_B8","10762.9","127.0.0.1","https://moitt.gov.pk/Content/css/style-main.css","1","GET","moitt.gov.pk","/Content/css/style-main.css","10762.9","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","2833","2475","23958","23957.929","224390","224390","224390","","","text/css","","64","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","97","","parser","Highest","Highest","","1864","0","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","224390","191811","","","","","0","","","22655","","","","","8081","","","26791","23958","26433","26433","26791","358","23958","26791","2833","9","10","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.10","127.0.0.1","https://moitt.gov.pk/Content/css/colors/theme-skin-color-set-1.css","1","GET","moitt.gov.pk","/Content/css/colors/theme-skin-color-set-1.css","10762.10","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","898","662","24391","24390.735","39054","39054","39054","","","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","99","","parser","Highest","Highest","","1921","0","0","11","-1","100","-1","-1","-1","-1","-1","-1","-1","39054","34412","","","","","0","","","22670","","","","","8081","","","25289","24391","25053","25053","25289","236","24391","25289","898","10","11","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.11","127.0.0.1","https://moitt.gov.pk/Content/css/custom-bootstrap-margin-padding.css","1","GET","moitt.gov.pk","/Content/css/custom-bootstrap-margin-padding.css","10762.11","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","1331","1215","24867","24866.841","92371","92371","92371","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","101","","parser","Highest","Highest","","1927","0","0","8","-1","100","-1","-1","-1","-1","-1","-1","-1","92371","84869","","","","","0","","","22690","","","","","8081","","","26198","24867","26082","26082","26198","116","24867","26198","1331","11","12","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.12","127.0.0.1","https://moitt.gov.pk/Content/css/responsive.css","1","GET","moitt.gov.pk","/Content/css/responsive.css","10762.12","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","312","297","25215","25215.346","10441","10441","10441","","","text/css","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","103","","parser","Highest","Highest","","1864","0","0","20","-1","100","-1","-1","-1","-1","-1","-1","-1","10441","8336","","","","","0","","","22692","","","","","8081","","","25527","25215","25512","25512","25527","15","25215","25527","312","12","13","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.13","127.0.0.1","https://moitt.gov.pk/Content/css/demo-page-styles.css","1","GET","moitt.gov.pk","/Content/css/demo-page-styles.css","10762.13","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","250","246","25293","25293.183","387","387","387","","","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","105","","parser","Highest","Highest","","1882","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","22693","","","","","8081","","","25543","25293","25539","25539","25543","4","25293","25543","250","13","14","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.14","127.0.0.1","https://moitt.gov.pk/Content/css/breaking-news-ticker.css","1","GET","moitt.gov.pk","/Content/css/breaking-news-ticker.css","10762.14","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","295","277","25537","25536.529","5827","5827","5827","","","text/css","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","106","","parser","Highest","Highest","","1894","0","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","5827","4461","","","","","0","","","22695","","","","","8081","","","25832","25537","25814","25814","25832","18","25537","25832","295","14","15","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.22","127.0.0.1","https://moitt.gov.pk/Content/chatbot/assets/css/style.css?v=1.1","1","GET","moitt.gov.pk","/Content/chatbot/assets/css/style.css?v=1.1","10762.22","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","303","294","25558","25558.209","11018","11018","11018","","","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","117","","parser","Highest","Highest","","1912","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","11018","8110","","","","","0","","","22705","","","","","8081","","","25861","25558","25852","25852","25861","9","25558","25861","303","15","16","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.23","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/css/jbility.css","1","GET","moitt.gov.pk","/Scripts/aaa/src/css/jbility.css","10762.23","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","265","257","25837","25837.243","1714","1714","1714","","","text/css","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","118","","parser","Highest","Highest","","1879","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","22708","","","","","8081","","","26102","25837","26094","26094","26102","8","25837","26102","265","16","17","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.15","127.0.0.1","https://moitt.gov.pk/Scripts/jquery.min.js","1","GET","moitt.gov.pk","/Scripts/jquery.min.js","10762.15","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","1899","1503","25866","25865.972","97163","97163","97163","","","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","108","","parser","High","High","","1807","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","97163","63392","","","","","0","","","22696","","","","","8081","","","27765","25866","27369","27369","27765","396","25866","27765","1899","17","18","108","46","709","1","0","blocking","","","","","556","","","","",
"3","230330_N2_B8","10762.16","127.0.0.1","https://moitt.gov.pk/Scripts/jquery-ui.min.js","1","GET","moitt.gov.pk","/Scripts/jquery-ui.min.js","10762.16","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","3263","2838","26110","26109.935","253385","253385","253385","","","application/javascript","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","109","","parser","High","High","","1816","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","253385","185582","","","","","0","","","22697","","","","","8081","","","29373","26110","28948","28948","29373","425","26110","29373","3263","18","19","154","94","249","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.17","127.0.0.1","https://moitt.gov.pk/Scripts/bootstrap.min.js","1","GET","moitt.gov.pk","/Scripts/bootstrap.min.js","10762.17","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","1387","1108","26214","26213.541","36868","36868","36868","","","application/javascript","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","110","","parser","High","High","","1816","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","36868","27111","","","","","0","","","22699","","","","","8081","","","27601","26214","27322","27322","27601","279","26214","27601","1387","19","20","19","11","30","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.18","127.0.0.1","https://moitt.gov.pk/Scripts/datatables.min.js","1","GET","moitt.gov.pk","/Scripts/datatables.min.js","10762.18","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","1195","1164","26797","26797.399","84932","84932","84932","","","application/javascript","","64","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","111","","parser","High","High","","1819","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","84932","56026","","","","","0","","","22700","","","","","8081","","","27992","26797","27961","27961","27992","31","26797","27992","1195","20","21","37","24","61","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.53","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1","GET","fonts.googleapis.com","/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","10762.53","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","756","490","26851","26850.689","772","772","13455","Thu, 30 Mar 2023 14:42:11 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","126","HTTP/2","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2065","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","772","0","","","","","86400","Google","","26836","","","","","8081","","","27607","26851","27341","27341","27607","266","26851","27607","756","21","22","","","","1","0","blocking","3","0","256","1","","","","","",
"3","230330_N2_B8","10762.48","127.0.0.1","https://moitt.gov.pk/Content/css/font-awesome.min.css","1","GET","moitt.gov.pk","/Content/css/font-awesome.min.css","10762.48","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","584","543","27562","27561.644","27494","27494","27494","","","text/css","","58","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1882","0","0","22","-1","100","-1","-1","-1","-1","-1","-1","-1","27494","21308","","","","","0","","","26811","","","","","8081","","","28146","27562","28105","28105","28146","41","27562","28146","584","22","23","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.49","127.0.0.1","https://moitt.gov.pk/Content/css/font-awesome-animation.min.css","1","GET","moitt.gov.pk","/Content/css/font-awesome-animation.min.css","10762.49","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","392","364","27613","27613.463","18434","18434","18434","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1912","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","18434","16447","","","","","0","","","26817","","","","","8081","","","28005","27613","27977","27977","28005","28","27613","28005","392","23","24","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.50","127.0.0.1","https://moitt.gov.pk/Content/css/pe-icon-7-stroke.css","1","GET","moitt.gov.pk","/Content/css/pe-icon-7-stroke.css","10762.50","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","297","291","27773","27773.123","10394","10394","10394","","","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1882","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","10394","8522","","","","","0","","","26823","","","","","8081","","","28070","27773","28064","28064","28070","6","27773","28070","297","24","25","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.51","127.0.0.1","https://moitt.gov.pk/Content/css/flaticon-set-carfixing.css","1","GET","moitt.gov.pk","/Content/css/flaticon-set-carfixing.css","10762.51","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","796","785","27996","27996.413","4052","4052","4052","","","text/css","","64","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1900","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","4052","3301","","","","","0","","","26827","","","","","8081","","","28792","27996","28781","28781","28792","11","27996","28792","796","25","26","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.52","127.0.0.1","https://moitt.gov.pk/Content/css/utility-classes.css","1","GET","moitt.gov.pk","/Content/css/utility-classes.css","10762.52","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Stylesheet","349","330","28015","28015.417","19780","19780","19780","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1879","0","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","19780","16815","","","","","0","","","26832","","","","","8081","","","28364","28015","28345","28345","28364","19","28015","28364","349","26","27","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.19","127.0.0.1","https://moitt.gov.pk/Scripts/jquery.unobtrusive-ajax.js","1","GET","moitt.gov.pk","/Scripts/jquery.unobtrusive-ajax.js","10762.19","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","404","Script","289","283","28073","28072.792","1245","1245","1245","","","text/html","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","112","","parser","High","High","","1846","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","22701","","","","","8081","","","28362","28073","28356","28356","28362","6","28073","28362","289","27","28","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.39","127.0.0.1","https://moitt.gov.pk/Scripts/jquery-plugin-collection.js","1","GET","moitt.gov.pk","/Scripts/jquery-plugin-collection.js","10762.39","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","6577","4760","28148","28148.241","772824","772824","772824","","","application/javascript","","58","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1503","","parser","High","High","","1849","0","0","27","-1","100","-1","-1","-1","-1","-1","-1","-1","772824","560375","","","","","0","","","22713","","","","","8081","","","34725","28148","32908","32908","34725","1817","28148","34725","6577","28","29","586","223","844","1","0","in_body_parser_blocking","","","","","36","","","","",
"3","230330_N2_B8","10762.41","127.0.0.1","https://moitt.gov.pk/Scripts/custom.js","1","GET","moitt.gov.pk","/Scripts/custom.js","10762.41","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","1091","1032","28378","28377.502","71162","71162","71162","","","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1506","","parser","High","High","","1795","0","0","17","-1","100","-1","-1","-1","-1","-1","-1","-1","71162","59030","","","","","0","","","22716","","","","","8081","","","29469","28378","29410","29410","29469","59","28378","29469","1091","29","30","31","19","250","1","0","in_body_parser_blocking","","","","","201","","","","",
"3","230330_N2_B8","10762.42","127.0.0.1","https://moitt.gov.pk/Scripts/script.js","1","GET","moitt.gov.pk","/Scripts/script.js","10762.42","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","404","Script","971","964","28380","28379.659","1245","1245","1245","","","text/html","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1507","","parser","High","High","","1795","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","22718","","","","","8081","","","29351","28380","29344","29344","29351","7","28380","29351","971","30","31","","","","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_N2_B8","10762.43","127.0.0.1","https://moitt.gov.pk/Scripts/breaking-news-ticker.min.js","1","GET","moitt.gov.pk","/Scripts/breaking-news-ticker.min.js","10762.43","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","642","631","28797","28797.172","10278","10278","10278","","","application/javascript","","64","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1509","","parser","High","High","","1849","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","10278","7564","","","","","0","","","22720","","","","","8081","","","29439","28797","29428","29428","29439","11","28797","29439","642","31","32","10","9","13859","1","0","in_body_parser_blocking","","","","","13840","","","","",
"3","230330_N2_B8","10762.44","127.0.0.1","https://moitt.gov.pk/Content/chatbot/assets/js/general.js","1","GET","moitt.gov.pk","/Content/chatbot/assets/js/general.js","10762.44","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","582","559","29362","29361.594","17260","17260","17260","","","application/javascript","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1518","","parser","High","High","","1852","0","0","19","-1","100","-1","-1","-1","-1","-1","-1","-1","17260","13957","","","","","0","","","22722","","","","","8081","","","29944","29362","29921","29921","29944","23","29362","29944","582","32","33","13","7","50","1","0","in_body_parser_blocking","","","","","30","","","","",
"3","230330_N2_B8","10762.45","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/js/jbility.js","1","GET","moitt.gov.pk","/Scripts/aaa/src/js/jbility.js","10762.45","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","272","266","29381","29380.644","2986","2986","2986","","","application/javascript","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1522","","parser","High","High","","1831","0","0","33","-1","100","-1","-1","-1","-1","-1","-1","-1","2986","1988","","","","","0","","","22727","","","","","8081","","","29653","29381","29647","29647","29653","6","29381","29653","272","33","34","2","1","4","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_N2_B8","10762.46","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/js/speechSynthesis.js","1","GET","moitt.gov.pk","/Scripts/aaa/src/js/speechSynthesis.js","10762.46","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","499","490","29443","29442.532","1869","1869","1869","","","application/javascript","","64","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1523","","parser","High","High","","1855","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","22728","","","","","8081","","","29942","29443","29933","29933","29942","9","29443","29942","499","34","35","4","1","5","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_N2_B8","10762.47","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/js/custom_accessibility.js","1","GET","moitt.gov.pk","/Scripts/aaa/src/js/custom_accessibility.js","10762.47","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","707","700","29473","29472.878","2116","2116","2116","","","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","1524","","parser","High","High","","1870","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","2116","1561","","","","","0","","","22732","","","","","8081","","","30180","29473","30173","30173","30180","7","29473","30180","707","35","36","2","1","3","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_N2_B8","10762.57","127.0.0.1","https://moitt.gov.pk/Scripts/jquery.unobtrusive-ajax.js","1","GET","moitt.gov.pk","/Scripts/jquery.unobtrusive-ajax.js","10762.57","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","404","Script","547","543","29662","29662.168","1245","1245","1245","","","text/html","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/","112","","parser","High","High","","1846","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","29612","","","","","8081","","","30209","29662","30205","30205","30209","4","29662","30209","547","36","37","","","","1","0","blocking","","","","","","","","","",
"3","230330_N2_B8","10762.24","127.0.0.1","https://platform.twitter.com/widgets.js","1","GET","platform.twitter.com","/widgets.js","10762.24","FEB908BE3AA5B5CF9814FEBF19D414E0","https://moitt.gov.pk/","200","Script","2115","2065","30248","30247.948","27630","27630","93239","","public, max-age=1800","application/javascript","gzip","209","http/1.1","22634","22634","30223","30225","30226","30247","https://moitt.gov.pk/","834","","parser","Low","Low","","1549","0","100","100","-1","100","-1","-1","-1","-1","0","2","21","27630","0","","","","","312","Fastly","","30217","TLS 1.3","False","http/1.1","4865","8081","","","32363","30248","32313","32313","32363","50","30223","32363","2138","37","38","115","62","271","1","0","potentially_blocking","","","","","94","","","","",
