"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","domInteractive","firstImagePaint","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.UpdateLayoutTree","cpu.Layout","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.ResourceChangePriority","cpu.largestContentfulPaint::Candidate","cpu.FunctionCall","cpu.XHRReadyStateChange","cpu.MarkDOMContent","cpu.FireAnimationFrame","cpu.TimerFire","cpu.HitTest","cpu.XHRLoad","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.firstImagePaint","chromeUserTiming.InteractiveTime","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","FirstCPUIdle","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","edge-processed","TimeToInteractive","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.BlinkGC.IncrementalMarkingStartMarking","cpu.BlinkGC.VisitRoots","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.BlinkGC.IncrementalMarkingStep","cpu.BlinkGC.IncrementalMarkingWithDeadline","cpu.BlinkGC.MarkProcessWorklists","cpu.BlinkGC.MarkBailOutObjects","cpu.BlinkGC.MarkFlushV8References","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.BlinkGC.UnifiedMarkingStep","cpu.BlinkGC.MarkFlushEphemeronPairs","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.BlinkGC.LazySweepOnAllocation","cpu.BlinkGC.CompleteSweep","cpu.BlinkGC.LazySweepInIdle",
"18707","18707","19750","118902","114055","3629430","3585068","58","58","56","53","5","0","0","0","0","1","A16E5B95AD0FE06678A05DC4A04A9B49","18707","18759","16794","16817","https://www.agfp.gov.pk/Tenders","15","0","D1BE1B147E641751349F90414DC227EE","https://www.agfp.gov.pk/Tenders","16751.699999996","16752","16752","16793","17345","18","6","3224","22","20","33","32","-1","100","-1","-1","73","-1","83","3288786","2256991","-1","-1","225615","63170","","26","5","0","250","488","15","103","220","100","74","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","2","32","0","0","91","0","0","17","15","1","7","0","18281","mukeet-ThinkPad-T490-192.168.0.112","1680223858.154","","","92.0.4515.131","92.0.4515.131","1680223878.1045","https://www.agfp.gov.pk/Tenders","www.agfp.gov.pk","https://www.agfp.gov.pk","404","18707","16751.699999996","16751.699999996","","","ns4.ntc.net.pk","android - chrome","Step_1","32657","https://www.agfp.gov.pk/Tenders","18056","16744","16744","17075","17340","18056","18056","16846","image","DIV","https://www.agfp.gov.pk/images/1.png","0","42","3241","3300","3300","3304","3306","16751","16751","16751","16751","16794","16794","16817","17481","17344","","18707","18707","18759","16752","18062","18062","0.63241317809908","0.63241317809908","","123","22826","19610","","412","230331_0D_C","1","1","219619","0","0","0","0","0","1","","231548","152991","8","379781","2228248","20","2634746","916180","18","928826","225615","7","225615","0","0","0","105996","2","105996","0","0","0","400","3","759","230331_0D_C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16867","16867","17907","118908","107974","3629244","3537617","58","58","53","53","5","0","0","0","0","1","53F4C38338C9D3F054AE52A0B55744A3","16867","16935","14887","14907","https://www.agfp.gov.pk/Download","15","0","C416CB20C8D2864EA6A5AF8AFD3F6306","https://www.agfp.gov.pk/Download","14800.399999999","14800","14800","14887","15460","18","6","2825","17","20","33","32","-1","100","-1","-1","73","-1","83","3288600","2256851","-1","-1","225615","63170","","28","5","0","234","515","17","91","213","113","86","1","0","0","0","1","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","2","24","0","0","151","0","0","11","14","1","1","0","16360","mukeet-ThinkPad-T490-192.168.0.112","1680223911.851","","","92.0.4515.131","92.0.4515.131","1680223928.0533","https://www.agfp.gov.pk/Download","www.agfp.gov.pk","https://www.agfp.gov.pk","401","16866","14800.399999999","14800.399999999","","","ns4.rapidcompute.com","android - chrome","Step_1","30880","https://www.agfp.gov.pk/Download","16169","14803","14803","15181","15691","16169","16169","14912","image","DIV","https://www.agfp.gov.pk/images/1.png","0","43","2860","2901","2901","2905","2907","14800","14800","14800","14800","14887","14888","14908","15605","15459","","16866","16867","16935","14800","16161","16161","0.63241317809908","0.63241317809908","","134","20997","17786","","451","230331_QM_D","1","1","240634","0","0","0","0","0","1","","251931","152805","8","379596","2228248","20","2634746","916180","18","928826","225615","7","225615","0","0","0","105996","2","105996","0","0","0","400","3","759","230331_QM_D","0","0","3","0","1","1","0","0","1","1","1","0","0","0","1","10","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","1","1","0","5","0","",
"14414","14414","15501","118932","107998","3653589","3561962","58","58","53","53","5","0","0","0","0","1","A9F16407747F2CA1669BC3771372ACAD","14414","14476","12053","12096","https://www.agfp.gov.pk/Publications","15","0","A92F55F900B77B1847830D6B3FFDACA9","https://www.agfp.gov.pk/Publications","11853.700000003","11854","11854","12052","12574","18","6","3589","18","20","33","32","-1","100","-1","-1","73","-1","83","3312945","2278066","-1","-1","225615","63170","","37","5","0","645","591","26","106","238","247","201","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","5","35","0","0","239","0","0","14","2","2","1","0","13081","mukeet-ThinkPad-T490-192.168.0.112","1680223961.0744","","","92.0.4515.131","92.0.4515.131","1680223979.6463","https://www.agfp.gov.pk/Publications","www.agfp.gov.pk","https://www.agfp.gov.pk","489","14413","11853.700000003","11853.700000003","","","ns4.ntc.net.pk","android - chrome","Step_1","31932","https://www.agfp.gov.pk/Publications","13377","11831","11831","12368","12616","13377","13377","11953","image","DIV","https://www.agfp.gov.pk/images/1.png","0","44","3628","3668","3668","3671","3672","11853","11853","11853","11853","12052","12053","12096","12882","12573","","14413","14414","14476","11854","13381","13381","0.63241317809908","0.63241317809908","","130","18579","15530","","735","230331_JM_E","1","1","306714","0","0","0","0","0","1","","329049","177150","8","403940","2228248","20","2634746","916180","18","928826","225615","7","225615","0","0","0","105996","2","105996","0","0","0","400","3","759","230331_JM_E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"14495","14495","15514","162753","157906","3676171","3631809","76","76","74","53","23","0","0","0","0","1","2DDE65C3EEC247EA181420E7DF65A958","14494","14559","11197","11297","https://www.agfp.gov.pk/gallery","15","0","D2975AABEABAF1B4F8C37106F8CD863C","https://www.agfp.gov.pk/gallery","11254.799999997","11255","11255","11196","11847","18","6","3102","18","20","33","32","-1","100","-1","-1","73","-1","83","3313149","2279513","-1","-1","225615","63170","","78","11","0","478","534","22","119","214","194","202","1","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","21","39","0","0","278","0","0","11","8","3","0","0","13277","mukeet-ThinkPad-T490-192.168.0.112","1680224012.6905","","","92.0.4515.131","92.0.4515.131","1680224030.3858","https://www.agfp.gov.pk/gallery","www.agfp.gov.pk","https://www.agfp.gov.pk","665","14494","11254.799999997","11254.799999997","","","ns4.rapidcompute.com","android - chrome","Step_1","33626","https://www.agfp.gov.pk/gallery","13284","11241","11534","11836","13284","13284","13284","11452","text","H5","","0","43","3140","3181","3181","3184","3185","11254","11254","11254","11254","11196","11197","11298","12733","11847","","14494","14495","14559","11255","11255","13324","0.64851422906336","0.64851422906336","","112","17340","14559","","435","230331_KN_F","1","1","296178","0","0","0","0","0","1","","318775","199764","26","426555","2228248","20","2634746","916180","18","928826","225615","7","225615","0","0","0","105996","2","105996","0","0","0","368","3","719","230331_KN_F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16611","16611","17625","118908","107974","3632257","3540630","58","58","53","53","5","0","0","0","0","1","B7DC7551D06053BE1D908AC1AE518A35","16611","16676","14666","14688","https://www.agfp.gov.pk/Projects","15","0","B64235EEF78850FD0135D0CD807C6462","https://www.agfp.gov.pk/Projects","14569.599999994","14570","14570","14665","15028","18","6","3244","16","20","33","32","-1","100","-1","-1","73","-1","83","3291613","2259374","-1","-1","225615","63170","","23","2","0","296","529","19","90","218","103","125","1","0","0","0","1","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","3","23","0","0","131","1","0","14","5","2","9","0","15995","mukeet-ThinkPad-T490-192.168.0.112","1680224066.19","","","92.0.4515.131","92.0.4515.131","1680224084.1087","https://www.agfp.gov.pk/Projects","www.agfp.gov.pk","https://www.agfp.gov.pk","442","16611","14569.599999994","14569.599999994","","","ns3.rapidcompute.com","android - chrome","Step_1","31664","https://www.agfp.gov.pk/Projects","16112","14572","14572","14971","15018","16112","16112","14676","image","DIV","https://www.agfp.gov.pk/images/1.png","0","41","3278","3329","3329","3332","3334","14569","14569","14569","14569","14665","14665","14688","15575","15028","","16610","16611","16676","14570","16124","16124","0.63241317809908","0.63241317809908","","136","20721","17504","","503","230331_4B_G","1","1","252573","0","0","0","0","0","1","","264878","155818","8","382609","2228248","20","2634746","916180","18","928826","225615","7","225615","0","0","0","105996","2","105996","0","0","0","400","3","759","230331_4B_G","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","",
"15045","15045","16076","121834","110900","3665883","3574256","59","59","54","53","6","0","0","0","0","1","B95024E2EE22C981133B66F9F944A66D","15045","15121","12831","12858","https://www.agfp.gov.pk/ProfileDetail/ZTRiMTFkZDUtMjQwZi00NzMzLWE3NWItOGVhM2MwOGRlYzBj","15","0","A4F50972F6C9F3965B6D9436B96AFFDB","https://www.agfp.gov.pk/ProfileDetail/ZTRiMTFkZDUtMjQwZi00NzMzLWE3NWItOGVhM2MwOGRlYzBj","12908.600000001","12909","12909","12830","13426","18","6","2537","20","20","33","32","-1","100","-1","-1","77","-1","0","3293443","2260745","-1","-1","256198","61373","","27","3","0","481","567","22","113","201","157","140","0","0","0","0","0","2","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","3","21","0","0","209","0","0","14","3","1","1","0","14082","mukeet-ThinkPad-T490-192.168.0.112","1680224116.8716","","","92.0.4515.131","92.0.4515.131","1680224133.629","https://www.agfp.gov.pk/ProfileDetail/ZTRiMTFkZDUtMjQwZi00NzMzLWE3NWItOGVhM2MwOGRlYzBj","www.agfp.gov.pk","https://www.agfp.gov.pk","418","15044","12908.600000001","12908.600000001","","","ns4.ntc.net.pk","android - chrome","Step_1","30282","https://www.agfp.gov.pk/ProfileDetail/ZTRiMTFkZDUtMjQwZi00NzMzLWE3NWItOGVhM2MwOGRlYzBj","14856","12893","14821","14821","14821","14856","14856","13706","image","IMG","https://www.agfp.gov.pk/SiteImage/Profiles/shehzad%20ata%20elahi.jpg","0","40","2582","2616","2616","2619","2621","12908","12908","12908","12908","12831","12831","12858","13900","13425","","15044","15045","15122","12909","14860","14860","0.62394029662064","0.62394029662064","","123","19047","15974","","508","230331_VX_H","1","1","270764","0","0","0","0","0","1","","285757","158893","9","385682","2228248","20","2634746","916180","18","928826","256198","7","256198","0","0","0","105996","2","105996","0","0","0","368","3","719","230331_VX_H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15398","15398","16395","121804","116957","3597242","3552880","59","59","57","53","6","0","0","0","0","1","2DC000E457636957407AE13C1BB4BCED","15398","15463","13077","13102","https://www.agfp.gov.pk/ProfileDetail/NWY2ZDM2NTQtMTBmMy00NzI0LTliMDktMWQzYTI3NzgxZWVk","15","0","870951FFD661077C824E1E35A8281599","https://www.agfp.gov.pk/ProfileDetail/NWY2ZDM2NTQtMTBmMy00NzI0LTliMDktMWQzYTI3NzgxZWVk","13155.899999999","13156","13156","13076","14389","18","6","2318","23","20","33","32","-1","100","-1","-1","78","-1","0","3288805","2256830","-1","-1","192195","43020","","24","3","0","485","567","19","113","205","151","115","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","2","21","0","0","172","0","0","7","2","1","1","0","14482","mukeet-ThinkPad-T490-192.168.0.112","1680224166.0093","","","92.0.4515.131","92.0.4515.131","1680224183.9015","https://www.agfp.gov.pk/ProfileDetail/NWY2ZDM2NTQtMTBmMy00NzI0LTliMDktMWQzYTI3NzgxZWVk","www.agfp.gov.pk","https://www.agfp.gov.pk","385","15398","13155.899999999","13155.899999999","","","ns5.ntc.net.pk","android - chrome","Step_1","31378","https://www.agfp.gov.pk/ProfileDetail/NWY2ZDM2NTQtMTBmMy00NzI0LTliMDktMWQzYTI3NzgxZWVk","15505","13143","14627","14627","15402","15505","15505","13655","text","H3","","0","43","2337","2394","2394","2400","2401","13155","13155","13155","13155","13077","13077","13102","14739","14388","","15398","15398","15463","13156","13156","14672","0.62394029662064","0.62394029662064","","122","19148","15939","","424","230331_2J_J","1","1","255540","0","0","0","0","0","1","","271626","154255","9","381045","2228248","20","2634746","916180","18","928826","192195","7","192195","0","0","0","105996","2","105996","0","0","0","368","3","719","230331_2J_J","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"22478","22478","23493","121804","110870","3596497","3504870","59","59","54","53","6","0","0","0","0","1","6B3E58FAEBCEC65E13DA2DCEC0EA2B9D","22478","22535","20453","20475","https://www.agfp.gov.pk/ProfileDetail/NTM5ZDBkOTYtOTI4NS00Y2UyLWI2NTctZjRlYTk4YWMwY2Ez","15","0","897A38E38FC6B603F113997821ADBDC7","https://www.agfp.gov.pk/ProfileDetail/NTM5ZDBkOTYtOTI4NS00Y2UyLWI2NTctZjRlYTk4YWMwY2Ez","20506.600000001","20507","20507","20453","21256","18","6","2835","20","20","33","32","-1","100","-1","-1","78","-1","0","3288060","2256165","-1","-1","192195","43020","","19","4","0","260","582","18","102","222","85","92","2","0","0","0","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","1","0","2","13","0","0","110","0","0","10","7","0","8","0","21902","mukeet-ThinkPad-T490-192.168.0.112","1680224216.3836","","","92.0.4515.131","92.0.4515.131","1680224234.5096","https://www.agfp.gov.pk/ProfileDetail/NTM5ZDBkOTYtOTI4NS00Y2UyLWI2NTctZjRlYTk4YWMwY2Ez","www.agfp.gov.pk","https://www.agfp.gov.pk","370","22477","20506.600000001","20506.600000001","","","ns3.rapidcompute.com","android - chrome","Step_1","39137","https://www.agfp.gov.pk/ProfileDetail/NTM5ZDBkOTYtOTI4NS00Y2UyLWI2NTctZjRlYTk4YWMwY2Ez","22363","20511","21976","21976","22363","22363","22363","20892","text","H3","","0","39","2877","2925","2925","2929","2930","20506","20506","20506","20506","20453","20454","20475","21702","21255","","22478","22478","22536","20507","20507","21973","0.62383812385745","0.62383812385745","","155","26572","23379","","486","230331_RF_K","1","1","174097","0","0","0","0","0","1","","178428","153510","9","380300","2228248","20","2634746","916180","18","928826","192195","7","192195","0","0","0","105996","2","105996","0","0","0","368","3","719","230331_RF_K","1","0","17","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","6","6","1","",
"18241","18241","22980","181850","114097","3945134","3582627","78","78","56","73","5","0","0","0","0","1","AD245C8896D0ED6C9D06EED13AD19908","18241","18298","16250","16282","https://www.agfp.gov.pk/TopStoryDetail","15","0","D9AA61954FA68EF183A364A4861DD2AC","https://www.agfp.gov.pk/TopStoryDetail","16329.899999999","16330","16330","16249","16890","18","6","3724","19","22","52","32","-1","100","-1","-1","86","-1","67","3387406","2319670","-1","-1","442405","63170","","16","2","0","258","487","9","102","219","89","81","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","0","0","129","0","0","14","12","1","3","0","21511","mukeet-ThinkPad-T490-192.168.0.112","1680224275.7601","","","92.0.4515.131","92.0.4515.131","1680224292.6816","https://www.agfp.gov.pk/TopStoryDetail","www.agfp.gov.pk","https://www.agfp.gov.pk","363","18241","16329.899999999","16329.899999999","","","ns3.rapidcompute.com","android - chrome","Step_1","35784","https://www.agfp.gov.pk/TopStoryDetail","20897","16328","18349","18349","19351","19351","20897","17526","background-image","FOOTER","https://www.agfp.gov.pk/images/flag-bg.jpg","0","42","3754","3804","3804","3807","3808","16329","16329","16329","16329","16248","16249","16281","17480","16890","18311","18241","18241","18298","16330","18384","18384","0.63241317809908","0.63241317809908","","137","26057","21706","","700","230331_N3_M","1","1","204878","0","0","0","0","0","1","","246788","150582","8","377371","2325386","26","2752932","917890","20","953958","442731","18","442731","0","0","0","105996","2","105996","0","0","0","2549","4","10733","230331_N3_M","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","6","1","",
"12515","12515","16502","181826","107986","3947471","3537699","78","78","53","73","5","0","0","0","0","1","2339722112027B7AF9ED3AEC6812974B","12515","12588","10145","10176","https://www.agfp.gov.pk/LatestNews","15","0","C182A7F6594A1D5CE5D48B340F476862","https://www.agfp.gov.pk/LatestNews","10092.399999999","10092","10092","10144","10858","18","6","2223","21","22","52","32","-1","100","-1","-1","86","-1","67","3389711","2321611","-1","-1","442405","63170","","16","4","0","461","568","17","106","224","149","96","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","1","17","0","0","209","0","0","14","4","1","0","0","14597","mukeet-ThinkPad-T490-192.168.0.112","1680224329.5859","","","92.0.4515.131","92.0.4515.131","1680224346.6517","https://www.agfp.gov.pk/LatestNews","www.agfp.gov.pk","https://www.agfp.gov.pk","379","12514","10092.399999999","10092.399999999","","","ns5.ntc.net.pk","android - chrome","Step_1","32285","https://www.agfp.gov.pk/LatestNews","15724","10087","11816","11816","13891","14436","15724","11280","background-image","FOOTER","https://www.agfp.gov.pk/images/flag-bg.jpg","0","44","2254","2303","2303","2309","2310","10092","10092","10092","10092","10144","10145","10177","11317","10857","12601","12514","12515","12588","10092","11815","11815","0.63241317809908","0.63241317809908","","152","19626","15773","","927","230331_QD_N","1","1","276452","0","0","0","0","0","1","","343732","152887","8","379677","2325386","26","2752932","917890","20","953958","442731","18","442731","0","0","0","105996","2","105996","0","0","0","2581","4","10773","230331_QD_N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"14540","14540","15480","162753","157906","3676173","3631811","76","76","74","53","23","0","0","0","0","1","4C2161E1573696C0B5BE0BE38E4A0108","14539","14604","11473","11562","https://www.agfp.gov.pk/Gallery","15","0","912523C070EBADC569BF26A782E8408D","https://www.agfp.gov.pk/Gallery","11544.899999999","11545","11545","11472","12260","18","6","2877","17","20","33","32","-1","100","-1","-1","73","-1","83","3313151","2279518","-1","-1","225615","63170","","68","11","1","535","489","24","130","211","199","195","0","0","0","0","0","0","1","0","0","0","19","0","0","0","0","0","0","0","0","0","0","26","33","0","0","265","0","0","12","5","6","0","0","13251","mukeet-ThinkPad-T490-192.168.0.112","1680224381.0668","","","92.0.4515.131","92.0.4515.131","1680224398.0348","https://www.agfp.gov.pk/Gallery","www.agfp.gov.pk","https://www.agfp.gov.pk","665","14539","11544.899999999","11544.899999999","","","ns3.rapidcompute.com","android - chrome","Step_1","30959","https://www.agfp.gov.pk/Gallery","13427","11531","11769","12258","13427","13427","13427","11727","text","H5","","0","43","2915","2968","2968","2971","2973","11544","11544","11544","11544","11473","11473","11562","12312","12260","","14539","14540","14604","11545","11545","13436","0.64851422906336","0.64851422906336","","190","17687","14629","","435","230331_FJ_P","1","1","291690","0","0","0","0","0","1","","311395","199766","26","426555","2228248","20","2634746","916180","18","928826","225615","7","225615","0","0","0","105996","2","105996","0","0","0","368","3","719","230331_FJ_P","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
