"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","initiator_function","jpeg_scan_count","score_progressive_jpeg","http2_server_settings",
"3","230330_WZ_3","4AF40CF67AECBC309E35C3EF98DCA40B","127.0.0.1","https://www.nadra.gov.pk/","1","GET","www.nadra.gov.pk","/","4AF40CF67AECBC309E35C3EF98DCA40B","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Document","1046","1011","622","622.238","20490","20490","126083","","max-age=3, must-revalidate","text/html","gzip","23","HTTP/2","0","0","67","70","71","609","","","","script","Highest","Highest","","2116","-1","100","100","-1","100","-1","-1","-1","-1","-1","3","538","20840","0","","","","","","Cloudflare","","96","1","0","256","1","TLS 1.3","False","h2","4865","8081","1","1","1668","622","1633","1633","1668","35","67","1668","1587","0","1","309","9","2","319","1","0","","","","","",
"3","230330_WZ_3","29051.6","127.0.0.1","https://www.nadra.gov.pk/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/LayerSlider/static/layerslider/css/layerslider.css,wp-includes/css/dist/block-library/style.min.css,wp-includes/css/classic-themes.min.css,wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css,wp-content/plugins/download-manager/assets/bootstrap/css/bootstrap.min.css,wp-content/plugins/download-manager/assets/css/front.css,wp-content/themes/broker/style.css,wp-content/themes/broker/css/font-awesome/font-awesome.min.css,wp-content/themes/broker/css/ionicons.css,wp-content/themes/broker/css/animate.css","1","GET","www.nadra.gov.pk","/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/LayerSlider/static/layerslider/css/layerslider.css,wp-includes/css/dist/block-library/style.min.css,wp-includes/css/classic-themes.min.css,wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css,wp-content/plugins/download-manager/assets/bootstrap/css/bootstrap.min.css,wp-content/plugins/download-manager/assets/css/front.css,wp-content/themes/broker/style.css,wp-content/themes/broker/css/font-awesome/font-awesome.min.css,wp-content/themes/broker/css/ionicons.css,wp-content/themes/broker/css/animate.css","29051.6","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Stylesheet","1904","1853","1864","1863.829","89985","89985","404549","Fri, 31 Mar 2023 10:24:33 GMT","max-age=86400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","115","","parser","Highest","Highest","","3715","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","89985","0","","","","","86400","Cloudflare","","1839","3","0","256","1","","","","","8081","","","3768","1864","3717","3717","3768","51","1864","3768","1904","1","2","","","","","1","0","blocking","","","","",
"3","230330_WZ_3","29051.8","127.0.0.1","https://www.nadra.gov.pk/wp-content/plugins/bwp-minify/min/?f=wp-content/themes/broker/inc/core/bootstrap/dist/css/bootstrap.min.css,wp-content/themes/broker/css/commercegurus.css,wp-content/themes/broker/css/responsive.css,wp-content/themes/broker/css/vc.css,wp-content/plugins/js_composer/assets/css/js_composer.min.css","1","GET","www.nadra.gov.pk","/wp-content/plugins/bwp-minify/min/?f=wp-content/themes/broker/inc/core/bootstrap/dist/css/bootstrap.min.css,wp-content/themes/broker/css/commercegurus.css,wp-content/themes/broker/css/responsive.css,wp-content/themes/broker/css/vc.css,wp-content/plugins/js_composer/assets/css/js_composer.min.css","29051.8","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Stylesheet","2195","1801","1873","1872.863","94420","94420","949808","Fri, 31 Mar 2023 10:24:33 GMT","max-age=86400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","117","","parser","Highest","Highest","","2839","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","94420","0","","","","","86400","Cloudflare","","1856","5","3","256","1","","","","","8081","","","4068","1873","3674","3674","4068","394","1873","4068","2195","2","3","","","","","1","0","blocking","","","","",
"3","230330_WZ_3","29051.9","127.0.0.1","https://www.nadra.gov.pk/wp-includes/js/jquery/jquery.min.js","1","GET","www.nadra.gov.pk","/wp-includes/js/jquery/jquery.min.js","29051.9","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","153","147","1873","1873.493","30977","30977","89684","Fri, 31 Mar 2023 05:48:12 GMT","max-age=86400","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","125","","parser","High","High","","2014","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","31083","0","","","","","69820","Cloudflare","","1859","7","5","220","1","","","","","8081","","","2026","1873","2020","2020","2026","6","1873","2026","153","3","4","52","22","437","511","1","0","blocking","","","","",
"3","230330_WZ_3","29051.10","127.0.0.1","https://www.nadra.gov.pk/wp-includes/js/jquery/jquery-migrate.min.js","1","GET","www.nadra.gov.pk","/wp-includes/js/jquery/jquery-migrate.min.js","29051.10","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","100","93","1874","1874.096","4165","4165","11224","Fri, 31 Mar 2023 05:48:12 GMT","max-age=86400","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","126","","parser","High","High","","2038","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","4334","0","","","","","69820","Cloudflare","","1861","9","7","220","1","","","","","8081","","","1974","1874","1967","1967","1974","7","1874","1974","100","4","5","8","3","","11","1","0","blocking","","","","",
"3","230330_WZ_3","29051.11","127.0.0.1","https://www.nadra.gov.pk/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/LayerSlider/static/layerslider/js/greensock.js,wp-content/plugins/LayerSlider/static/layerslider/js/layerslider.kreaturamedia.jquery.js,wp-content/plugins/LayerSlider/static/layerslider/js/layerslider.transitions.js,wp-content/plugins/download-manager/assets/bootstrap/js/popper.min.js,wp-content/plugins/download-manager/assets/bootstrap/js/bootstrap.min.js,wp-content/plugins/download-manager/assets/js/front.js,wp-content/plugins/the-preloader/js/preloader-script.js,wp-content/themes/broker/js/src/cond/owl.carousel.min.js,wp-content/themes/broker/js/src/cond/modernizr.js,wp-content/themes/broker/js/src/cond/scrollfix.js","1","GET","www.nadra.gov.pk","/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/LayerSlider/static/layerslider/js/greensock.js,wp-content/plugins/LayerSlider/static/layerslider/js/layerslider.kreaturamedia.jquery.js,wp-content/plugins/LayerSlider/static/layerslider/js/layerslider.transitions.js,wp-content/plugins/download-manager/assets/bootstrap/js/popper.min.js,wp-content/plugins/download-manager/assets/bootstrap/js/bootstrap.min.js,wp-content/plugins/download-manager/assets/js/front.js,wp-content/plugins/the-preloader/js/preloader-script.js,wp-content/themes/broker/js/src/cond/owl.carousel.min.js,wp-content/themes/broker/js/src/cond/modernizr.js,wp-content/themes/broker/js/src/cond/scrollfix.js","29051.11","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","1912","1838","1875","1874.675","190254","190254","420387","Fri, 31 Mar 2023 10:24:33 GMT","max-age=86400","application/x-javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","138","","parser","High","High","","3955","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","190254","0","","","","","86400","Cloudflare","","1862","11","9","220","1","","","","","8081","","","3787","1875","3713","3713","3787","74","1875","3787","1912","5","6","255","79","320","653","1","0","blocking","","","","",
"3","230330_WZ_3","29051.4","127.0.0.1","https://fonts.googleapis.com/css?family=Source%20Sans%20Pro:200,300,400,600,700,900,200italic,300italic,400italic,600italic,700italic,900italic&display=swap","1","GET","fonts.googleapis.com","/css?family=Source%20Sans%20Pro:200,300,400,600,700,900,200italic,300italic,400italic,600italic,700italic,900italic&display=swap","29051.4","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Stylesheet","552","546","2310","2309.548","1173","1173","28960","Thu, 30 Mar 2023 10:24:39 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","36","HTTP/2","1737","1737","1798","1799","1800","2289","https://www.nadra.gov.pk/","118","","parser","Highest","Highest","","2164","50","100","100","-1","100","-1","-1","-1","-1","0","1","489","1173","0","","","","","86400","Google","","1793","1","0","256","1","TLS 1.3","False","h2","4865","8081","","","2862","2310","2856","2856","2862","6","1798","2862","1042","6","7","","","","","1","0","non_blocking","","","","",
"3","230330_WZ_3","29051.7","127.0.0.1","https://fonts.googleapis.com/css?family=Lato:100,300,regular,700,900%7COpen+Sans:300%7CIndie+Flower:regular%7COswald:300,regular,700&subset=latin%2Clatin-ext","1","GET","fonts.googleapis.com","/css?family=Lato:100,300,regular,700,900%7COpen+Sans:300%7CIndie+Flower:regular%7COswald:300,regular,700&subset=latin%2Clatin-ext","29051.7","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Stylesheet","558","554","2311","2311.404","975","975","11334","Thu, 30 Mar 2023 10:24:39 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","36","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","116","","parser","Highest","Highest","","2167","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","975","0","","","","","86400","Google","","1854","3","1","256","1","","","","","8081","","","2869","2311","2865","2865","2869","4","2311","2869","558","7","8","","","","","1","0","blocking","","","","",
"3","230330_WZ_3","29051.5","127.0.0.1","https://www.googletagmanager.com/gtag/js?id=G-41WNTLRYH1","1","GET","www.googletagmanager.com","/gtag/js?id=G-41WNTLRYH1","29051.5","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","1037","1009","2319","2318.728","80862","80862","239634","Thu, 30 Mar 2023 10:24:39 GMT","private, max-age=900","application/javascript","gzip","42","HTTP/2","1757","1757","1819","1836","1836","2305","https://www.nadra.gov.pk/","75","","parser","Low","Low","","1822","0","100","100","-1","100","-1","-1","-1","-1","0","17","469","80862","0","","","","","900","Google","","1812","1","0","147","1","TLS 1.3","False","h2","4865","8081","","","3356","2319","3328","3328","3356","28","1819","3356","1523","8","9","140","89","364","592","1","0","potentially_blocking","","","","",
"3","230330_WZ_3","29051.20","127.0.0.1","https://www.nadra.gov.pk/wp-content/plugins/bwp-minify/min/?f=wp-content/uploads/redux/custom-fonts/fonts.css,wp-content/plugins/LayerSlider/static/font-awesome/css/font-awesome.min.css","1","GET","www.nadra.gov.pk","/wp-content/plugins/bwp-minify/min/?f=wp-content/uploads/redux/custom-fonts/fonts.css,wp-content/plugins/LayerSlider/static/font-awesome/css/font-awesome.min.css","29051.20","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Stylesheet","1356","1345","2375","2375.451","9674","9674","31164","Fri, 31 Mar 2023 10:24:33 GMT","max-age=86400","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","1550","","parser","Highest","Highest","","2431","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","9674","0","","","","","86400","Cloudflare","","2362","13","5","256","1","","","","","8081","","","3731","2375","3720","3720","3731","11","2375","3731","1356","9","10","","","","","1","0","in_body_parser_blocking","","","","",
"3","230330_WZ_3","29051.21","127.0.0.1","https://fonts.googleapis.com/css?family=Abril+Fatface%3Aregular&subset=latin","1","GET","fonts.googleapis.com","/css?family=Abril+Fatface%3Aregular&subset=latin","29051.21","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Stylesheet","449","439","2383","2382.56","351","351","733","Thu, 30 Mar 2023 10:24:39 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","36","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","1551","","parser","Highest","Highest","","1924","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","351","0","","","","","86400","Google","","2366","5","3","256","1","","","","","8081","","","2832","2383","2822","2822","2832","10","2383","2832","449","10","11","","","","","1","0","in_body_parser_blocking","","","","",
"3","230330_WZ_3","29051.22","127.0.0.1","https://www.nadra.gov.pk/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/data-tables-generator-by-supsystic/app/assets/js/dtgsnonce.js,wp-includes/js/dist/vendor/regenerator-runtime.min.js,wp-includes/js/dist/vendor/wp-polyfill.min.js,wp-includes/js/dist/hooks.min.js,wp-includes/js/dist/i18n.min.js,wp-includes/js/jquery/jquery.form.min.js,wp-content/themes/broker/js/dist/waypoints.min.js,wp-content/themes/broker/inc/core/bootstrap/dist/js/bootstrap.min.js,wp-content/themes/broker/js/src/cond/jquery.magnific-popup.min.js,wp-content/themes/broker/js/src/cond/inewsticker.js","1","GET","www.nadra.gov.pk","/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/data-tables-generator-by-supsystic/app/assets/js/dtgsnonce.js,wp-includes/js/dist/vendor/regenerator-runtime.min.js,wp-includes/js/dist/vendor/wp-polyfill.min.js,wp-includes/js/dist/hooks.min.js,wp-includes/js/dist/i18n.min.js,wp-includes/js/jquery/jquery.form.min.js,wp-content/themes/broker/js/dist/waypoints.min.js,wp-content/themes/broker/inc/core/bootstrap/dist/js/bootstrap.min.js,wp-content/themes/broker/js/src/cond/jquery.magnific-popup.min.js,wp-content/themes/broker/js/src/cond/inewsticker.js","29051.22","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","1401","1351","2384","2383.596","50963","50963","113165","Fri, 31 Mar 2023 10:24:33 GMT","max-age=86400","application/x-javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","1552","","parser","High","High","","3589","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","50963","0","","","","","86400","Cloudflare","","2369","15","11","220","1","","","","","8081","","","3785","2384","3735","3735","3785","50","2384","3785","1401","11","12","56","20","5","81","1","0","in_body_parser_blocking","","","","",
"3","230330_WZ_3","29051.23","127.0.0.1","https://www.nadra.gov.pk/wp-content/plugins/bwp-minify/min/?f=wp-content/themes/broker/js/src/cond/imagesloaded.pkgd.min.js,wp-content/themes/broker/js/src/cond/cg_quickview.js,wp-content/themes/broker/js/dist/plugins.min.js,wp-content/themes/broker/js/dist/commercegurus.min.js,wp-content/plugins/page-links-to/dist/new-tab.js,wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js","1","GET","www.nadra.gov.pk","/wp-content/plugins/bwp-minify/min/?f=wp-content/themes/broker/js/src/cond/imagesloaded.pkgd.min.js,wp-content/themes/broker/js/src/cond/cg_quickview.js,wp-content/themes/broker/js/dist/plugins.min.js,wp-content/themes/broker/js/dist/commercegurus.min.js,wp-content/plugins/page-links-to/dist/new-tab.js,wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js","29051.23","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","1092","1082","2385","2385.44","64726","64726","150554","Fri, 31 Mar 2023 10:24:33 GMT","max-age=86400","application/x-javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","1558","","parser","High","High","","3028","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","64726","0","","","","","86400","Cloudflare","","2372","17","15","220","1","","","","","8081","","","3477","2385","3467","3467","3477","10","2385","3477","1092","12","13","158","26","20","204","1","0","in_body_parser_blocking","","","","",
"3","230330_WZ_3","29051.19","127.0.0.1","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","1","GET","ajax.cloudflare.com","/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","29051.19","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","616","598","2716","2716.463","11982","11982","38536","Sat, 01 Apr 2023 10:24:39 GMT","max-age=172800","application/javascript","gzip","88","HTTP/2","2109","2109","2355","2358","2358","2710","https://www.nadra.gov.pk/","1355","","parser","High","High","","1909","50","100","100","-1","100","-1","-1","-1","-1","0","3","352","12534","0","","","","","172800","Cloudflare","","2351","1","0","220","1","TLS 1.3","False","h2","4865","8081","","","3332","2716","3314","3314","3332","18","2355","3332","971","13","14","18","7","36","61","1","0","in_body_parser_blocking","","","","",
"3","230330_WZ_3","29051.25","127.0.0.1","https://www.google-analytics.com/g/collect?v=2&tid=G-41WNTLRYH1&gtm=45je33r0&_p=992137445&cid=992137445.1680171659&ul=en-gb&sr=360x640&uaa=arm&uamb=0&uam=Model&uap=Android&uapv=10&uaw=0&_s=1&sid=1680171659&sct=1&seg=0&dl=https%3A%2F%2Fwww.nadra.gov.pk%2F&dt=NADRA%20Pakistan%20%E2%80%93%20National%20Database%20%26%20Registration%20Authority%20Official%20Website&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1","1","POST","www.google-analytics.com","/g/collect?v=2&tid=G-41WNTLRYH1&gtm=45je33r0&_p=992137445&cid=992137445.1680171659&ul=en-gb&sr=360x640&uaa=arm&uamb=0&uam=Model&uap=Android&uapv=10&uaw=0&_s=1&sid=1680171659&sct=1&seg=0&dl=https%3A%2F%2Fwww.nadra.gov.pk%2F&dt=NADRA%20Pakistan%20%E2%80%93%20National%20Database%20%26%20Registration%20Authority%20Official%20Website&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1","29051.25","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","204","Ping","949","949","3821","3820.653","0","0","","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/plain","","42","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.googletagmanager.com/gtag/js?id=G-41WNTLRYH1","50","488","script","Lowest","Lowest","","3151","-1","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Google","","3818","","","","","","","","","","","","4770","3821","4770","4770","4770","0","3821","4770","949","14","15","","","","","1","0","","wc","","","",
"3","230330_WZ_3","29051.13","127.0.0.1","https://www.nadra.gov.pk/wp-includes/js/wp-emoji-release.min.js","1","GET","www.nadra.gov.pk","/wp-includes/js/wp-emoji-release.min.js","29051.13","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Script","393","386","4004","4003.591","4963","4963","18617","Fri, 31 Mar 2023 10:24:34 GMT","max-age=86400","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","99","428","script","Low","Low","","2281","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5117","0","","","","","86400","Cloudflare","","3999","19","0","147","1","","","","","8081","","","4397","4004","4390","4390","4397","7","4004","4397","393","15","16","31","3","3","37","1","0","non_blocking","c","","","",
"3","230330_WZ_3","29051.122","127.0.0.1","https://fonts.gstatic.com/s/sourcesanspro/v21/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7lujVj9w.woff2","1","GET","fonts.gstatic.com","/s/sourcesanspro/v21/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7lujVj9w.woff2","29051.122","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Font","1231","1229","4631","4630.565","13036","13036","13036","Fri, 22 Mar 2024 12:08:02 GMT","public, max-age=31536000","font/woff2","","77","HTTP/2","-1","-1","1876","1877","1877","2325","https://fonts.googleapis.com/css?family=Source%20Sans%20Pro:200,300,400,600,700,900,200italic,300italic,400italic,600italic,700italic,900italic&display=swap","","","parser","Highest","Highest","","2029","100","100","-1","-1","100","-1","-1","-1","-1","-1","1","448","","","","","","","30937400","Google","","4627","1","0","256","1","TLS 1.3","False","h2","4865","8081","","","5862","4631","5860","5860","5862","2","1876","5862","1680","16","17","","","","","1","0","non_blocking","","","","",
"3","230330_WZ_3","29051.115","127.0.0.1","https://fonts.gstatic.com/s/sourcesanspro/v21/6xKydSBYKcSV-LCoeQqfX1RYOo3ik4zwlxdu3cOWxw.woff2","1","GET","fonts.gstatic.com","/s/sourcesanspro/v21/6xKydSBYKcSV-LCoeQqfX1RYOo3ik4zwlxdu3cOWxw.woff2","29051.115","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Font","1031","1029","4632","4632.436","12956","12956","12956","Fri, 22 Mar 2024 12:08:02 GMT","public, max-age=31536000","font/woff2","","77","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Source%20Sans%20Pro:200,300,400,600,700,900,200italic,300italic,400italic,600italic,700italic,900italic&display=swap","","","parser","Highest","Highest","","2041","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","30937400","Google","","4629","3","1","256","1","","","","","8081","","","5663","4632","5661","5661","5663","2","4632","5663","1031","17","18","","","","","1","0","non_blocking","","","","",
"3","230330_WZ_3","29051.150","127.0.0.1","https://www.nadra.gov.pk/wp-content/themes/broker/css/fonts/ionicons.ttf?v=2.0.0","1","GET","www.nadra.gov.pk","/wp-content/themes/broker/css/fonts/ionicons.ttf?v=2.0.0","29051.150","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Font","916","904","4633","4633.173","188508","188508","188508","Tue, 04 Apr 2023 11:55:13 GMT","max-age=604800","application/octet-stream","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/LayerSlider/static/layerslider/css/layerslider.css,wp-includes/css/dist/block-library/style.min.css,wp-includes/css/classic-themes.min.css,wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css,wp-content/plugins/download-manager/assets/bootstrap/css/bootstrap.min.css,wp-content/plugins/download-manager/assets/css/front.css,wp-content/themes/broker/style.css,wp-content/themes/broker/css/font-awesome/font-awesome.min.css,wp-content/themes/broker/css/ionicons.css,wp-content/themes/broker/css/animate.css","","","parser","Lowest","Lowest","","4189","50","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","437434","Cloudflare","","4631","21","23","110","1","","","","","8081","","","5549","4633","5537","5537","5549","12","4633","5549","916","18","19","","","","","1","0","non_blocking","","","","",
"3","230330_WZ_3","29051.73","127.0.0.1","https://fonts.gstatic.com/s/sourcesanspro/v21/6xKwdSBYKcSV-LCoeQqfX1RYOo3qPZZMkids18S0xR41.woff2","1","GET","fonts.gstatic.com","/s/sourcesanspro/v21/6xKwdSBYKcSV-LCoeQqfX1RYOo3qPZZMkids18S0xR41.woff2","29051.73","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Font","1109","1102","4644","4643.79","12556","12556","12556","Wed, 27 Mar 2024 10:47:59 GMT","public, max-age=31536000","font/woff2","","77","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Source%20Sans%20Pro:200,300,400,600,700,900,200italic,300italic,400italic,600italic,700italic,900italic&display=swap","","","parser","Highest","Highest","","2047","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","31364597","Google","","4640","5","3","256","1","","","","","8081","","","5753","4644","5746","5746","5753","7","4644","5753","1109","19","20","","","","","1","0","non_blocking","","","","",
"3","230330_WZ_3","29051.157","127.0.0.1","https://www.nadra.gov.pk/wp-content/uploads/2022/08/nadra_logo.svg","1","GET","www.nadra.gov.pk","/wp-content/uploads/2022/08/nadra_logo.svg","29051.157","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Image","623","612","4655","4654.924","28298","28298","95185","","max-age=14400","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","1341","","parser","High","Low","","2470","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","28426","0","","","","","14400","Cloudflare","","4650","23","0","147","1","","","","","8081","","","5278","4655","5267","5267","5278","11","4655","5278","623","20","21","","","","","1","0","","","","","",
"3","230330_WZ_3","29051.159","127.0.0.1","https://www.nadra.gov.pk/wp-content/uploads/2022/08/preloader.gif","1","GET","www.nadra.gov.pk","/wp-content/uploads/2022/08/preloader.gif","29051.159","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Image","161","160","4656","4655.888","9223","9223","9223","Thu, 30 Mar 2023 21:10:17 GMT","max-age=604800","image/gif","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","","","parser","High","Low","","2467","50","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","9223","0","38737","Cloudflare","","4654","25","0","220","1","","","","","8081","","","4817","4656","4816","4816","4817","1","4656","4817","161","21","22","","","","","1","0","non_blocking","","","","",
"3","230330_WZ_3","29051.129","127.0.0.1","https://fonts.gstatic.com/s/sourcesanspro/v21/6xKydSBYKcSV-LCoeQqfX1RYOo3i54rwlxdu3cOWxw.woff2","1","GET","fonts.gstatic.com","/s/sourcesanspro/v21/6xKydSBYKcSV-LCoeQqfX1RYOo3i54rwlxdu3cOWxw.woff2","29051.129","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Font","1027","1022","4703","4703.474","13052","13052","13052","Fri, 22 Mar 2024 12:08:02 GMT","public, max-age=31536000","font/woff2","","77","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Source%20Sans%20Pro:200,300,400,600,700,900,200italic,300italic,400italic,600italic,700italic,900italic&display=swap","","","parser","Highest","Highest","","2041","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","30937400","Google","","4703","7","5","256","1","","","","","8081","","","5730","4703","5725","5725","5730","5","4703","5730","1027","22","23","","","","","1","0","non_blocking","","","","",
"3","230330_WZ_3","29051.179","127.0.0.1","https://www.nadra.gov.pk/wp-content/uploads/2022/08/nadra_logo_white.svg","1","GET","www.nadra.gov.pk","/wp-content/uploads/2022/08/nadra_logo_white.svg","29051.179","C4C75A3EDEDE390A41FDAE782EC7F2E3","https://www.nadra.gov.pk/","200","Image","534","530","4745","4745.173","28292","28292","95185","","max-age=14400","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.nadra.gov.pk/","1543","","parser","Low","Low","","2488","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","28398","0","","","","","14400","Cloudflare","","4742","27","23","147","1","","","","","8081","","","5279","4745","5275","5275","5279","4","4745","5279","534","23","24","","","","","1","0","","","","","",
