"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_FM_GB","8D3D4A91E5CCE80B10EB21D1A3098BF3","127.0.0.1","https://nepra.org.pk/","1","GET","nepra.org.pk","/","8D3D4A91E5CCE80B10EB21D1A3098BF3","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Document","2261","2219","296","295.528","29564","29564","239144","","","text/html","gzip","25","HTTP/2","0","0","59","65","65","283","","","","script","Highest","Highest","","2104","-1","100","100","-1","100","-1","-1","-1","-1","-1","6","218","29977","0","","","","","","Cloudflare","","71","1","0","256","1","TLS 1.3","False","h2","4865","8081","1","1","2557","296","2515","2515","2557","42","59","2557","2485","0","1","3","2","5","1","0","","","","","","",
"3","230330_FM_GB","6510.4","127.0.0.1","https://nepra.org.pk/assets/css/bootstrap.min.css","1","GET","nepra.org.pk","/assets/css/bootstrap.min.css","6510.4","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","1857","1841","2712","2712.185","20502","20502","144872","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","77","","parser","Highest","Highest","","1834","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","20825","0","","","","","14400","Cloudflare","","2703","3","0","256","1","","","","","8081","","","4569","2712","4553","4553","4569","16","2712","4569","1857","1","2","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.5","127.0.0.1","https://nepra.org.pk/assets/css/owl.carousel.min.css","1","GET","nepra.org.pk","/assets/css/owl.carousel.min.css","6510.5","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","343","333","2721","2720.627","1054","1054","3351","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","79","","parser","Highest","Highest","","1843","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1054","0","","","","","14400","Cloudflare","","2707","5","3","256","1","","","","","8081","","","3064","2721","3054","3054","3064","10","2721","3064","343","2","3","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.6","127.0.0.1","https://nepra.org.pk/assets/css/owl.theme.default.min.css","1","GET","nepra.org.pk","/assets/css/owl.theme.default.min.css","6510.6","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","696","685","2738","2738.16","480","480","1013","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","81","","parser","Highest","Highest","","1858","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","480","0","","","","","14400","Cloudflare","","2714","7","5","256","1","","","","","8081","","","3434","2738","3423","3423","3434","11","2738","3434","696","3","4","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.7","127.0.0.1","https://nepra.org.pk/assets/css/animate.css","1","GET","nepra.org.pk","/assets/css/animate.css","6510.7","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","837","829","2747","2746.858","4675","4675","77757","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","83","","parser","Highest","Highest","","1816","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","4944","0","","","","","14400","Cloudflare","","2717","9","7","256","1","","","","","8081","","","3584","2747","3576","3576","3584","8","2747","3584","837","4","5","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.8","127.0.0.1","https://nepra.org.pk/assets/css/font-awesome.min.css","1","GET","nepra.org.pk","/assets/css/font-awesome.min.css","6510.8","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","15626","15619","2755","2755.412","6875","6875","31000","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","85","","parser","Highest","Highest","","1843","0","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","7183","0","","","","","-12115","Cloudflare","","2731","11","9","256","1","","","","","8081","","","18381","2755","18374","18374","18381","7","2755","18381","15626","5","6","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.9","127.0.0.1","https://nepra.org.pk/assets/css/fontello.css","1","GET","nepra.org.pk","/assets/css/fontello.css","6510.9","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","812","804","2762","2761.718","19791","19791","118370","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","86","","parser","Highest","Highest","","1819","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","20128","0","","","","","14400","Cloudflare","","2735","13","11","256","1","","","","","8081","","","3574","2762","3566","3566","3574","8","2762","3574","812","6","7","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.10","127.0.0.1","https://nepra.org.pk/assets/font/flaticon.css","1","GET","nepra.org.pk","/assets/font/flaticon.css","6510.10","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","748","744","2764","2763.838","1032","1032","4246","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","89","","parser","Highest","Highest","","1822","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1032","0","","","","","14400","Cloudflare","","2741","15","13","256","1","","","","","8081","","","3512","2764","3508","3508","3512","4","2764","3512","748","7","8","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.11","127.0.0.1","https://nepra.org.pk/assets/css/magnific-popup.css","1","GET","nepra.org.pk","/assets/css/magnific-popup.css","6510.11","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","741","736","2765","2764.781","1813","1813","6951","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","91","","parser","Highest","Highest","","1837","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1813","0","","","","","14400","Cloudflare","","2743","17","15","256","1","","","","","8081","","","3506","2765","3501","3501","3506","5","2765","3506","741","8","9","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.12","127.0.0.1","https://nepra.org.pk/assets/css/style.css","1","GET","nepra.org.pk","/assets/css/style.css","6510.12","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","358","348","2765","2765.225","22467","22467","192831","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","93","","parser","Highest","Highest","","1810","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","22766","0","","","","","14400","Cloudflare","","2745","19","17","256","1","","","","","8081","","","3123","2765","3113","3113","3123","10","2765","3123","358","9","10","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.13","127.0.0.1","https://nepra.org.pk/assets/css/responsive.css","1","GET","nepra.org.pk","/assets/css/responsive.css","6510.13","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","694","687","2766","2765.603","8053","8053","69593","","max-age=14400","text/css","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","95","","parser","Highest","Highest","","1825","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","8384","0","","","","","14400","Cloudflare","","2749","21","19","256","1","","","","","8081","","","3460","2766","3453","3453","3460","7","2766","3460","694","10","11","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.14","127.0.0.1","https://nepra.org.pk/assets/css/style22.css","1","GET","nepra.org.pk","/assets/css/style22.css","6510.14","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","522","Stylesheet","15604","15592","2768","2767.717","7140","7140","7140","Thu, 01 Jan 1970 00:00:01 GMT","private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0","text/html","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","98","","parser","Highest","Highest","","1816","-1","100","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Cloudflare","","2758","23","21","256","1","","","","","8081","","","18372","2768","18360","18360","18372","12","2768","18372","15604","11","12","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.42","127.0.0.1","https://nepra.org.pk/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","1","GET","nepra.org.pk","/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","6510.42","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","63","60","2818","2818.292","655","655","1239","Sat, 01 Apr 2023 18:08:16 GMT","max-age=172800","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4418","","parser","High","Medium","","1894","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","655","0","","","","","172800","Cloudflare","","2815","25","23","183","1","","","","","8081","","","2881","2818","2878","2878","2881","3","2818","2881","63","12","13","12","1","13","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.44","127.0.0.1","https://nepra.org.pk/assets/js/jquery-3.2.1.slim.min.js","1","GET","nepra.org.pk","/assets/js/jquery-3.2.1.slim.min.js","6510.44","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","826","816","2827","2827.299","29583","29583","84357","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4474","","parser","Medium","Medium","","1810","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","29858","0","","","","","14400","Cloudflare","","2822","27","25","183","1","","","","","8081","","","3653","2827","3643","3643","3653","10","2827","3653","826","13","14","47","20","2148","1","0","in_body_parser_blocking","2082","","","","",
"3","230330_FM_GB","6510.45","127.0.0.1","https://nepra.org.pk/assets/js/popper.min.js","1","GET","nepra.org.pk","/assets/js/popper.min.js","6510.45","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","333","328","2836","2836.151","6891","6891","19188","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4476","","parser","Medium","Medium","","1777","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","7181","0","","","","","14400","Cloudflare","","2824","29","27","183","1","","","","","8081","","","3169","2836","3164","3164","3169","5","2836","3169","333","14","15","6","4","10","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.46","127.0.0.1","https://nepra.org.pk/assets/js/bootstrap.min.js","1","GET","nepra.org.pk","/assets/js/bootstrap.min.js","6510.46","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","855","850","2838","2838.298","13054","13054","48944","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4478","","parser","Medium","Medium","","1786","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","13322","0","","","","","14400","Cloudflare","","2825","31","29","183","1","","","","","8081","","","3693","2838","3688","3688","3693","5","2838","3693","855","15","16","19","9","27","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.47","127.0.0.1","https://nepra.org.pk/assets/js/jquery.meanmenu.js","1","GET","nepra.org.pk","/assets/js/jquery.meanmenu.js","6510.47","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","876","867","2840","2839.682","1603","1603","5931","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4480","","parser","Medium","Medium","","1792","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1603","0","","","","","14400","Cloudflare","","2826","33","31","183","1","","","","","8081","","","3716","2840","3707","3707","3716","9","2840","3716","876","16","17","1","1","2","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.48","127.0.0.1","https://nepra.org.pk/assets/js/jquery.magnific-popup.min.js","1","GET","nepra.org.pk","/assets/js/jquery.magnific-popup.min.js","6510.48","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","864","861","2840","2840.499","7368","7368","20216","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4482","","parser","Medium","Medium","","1822","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","7632","0","","","","","14400","Cloudflare","","2826","35","33","183","1","","","","","8081","","","3704","2840","3701","3701","3704","3","2840","3704","864","17","18","7","4","10","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.49","127.0.0.1","https://nepra.org.pk/assets/js/owl.carousel.min.js","1","GET","nepra.org.pk","/assets/js/owl.carousel.min.js","6510.49","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","12166","12142","2843","2842.7","11349","11349","44342","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4484","","parser","Medium","Medium","","1795","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","11677","0","","","","","14400","Cloudflare","","2828","37","35","183","1","","","","","8081","","","15009","2843","14985","14985","15009","24","2843","15009","12166","18","19","11","8","19","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.50","127.0.0.1","https://nepra.org.pk/assets/js/wow.min.js","1","GET","nepra.org.pk","/assets/js/wow.min.js","6510.50","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","333","329","2843","2843.463","2830","2830","8155","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4486","","parser","Medium","Medium","","1768","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2830","0","","","","","14400","Cloudflare","","2830","39","37","183","1","","","","","8081","","","3176","2843","3172","3172","3176","4","2843","3176","333","19","20","3","2","4","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.51","127.0.0.1","https://nepra.org.pk/assets/js/waypoints.min.js","1","GET","nepra.org.pk","/assets/js/waypoints.min.js","6510.51","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","855","851","2844","2843.805","2608","2608","8044","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4488","","parser","Medium","Medium","","1786","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2608","0","","","","","14400","Cloudflare","","2831","41","39","183","1","","","","","8081","","","3699","2844","3695","3695","3699","4","2844","3699","855","20","21","13","2","15","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.52","127.0.0.1","https://nepra.org.pk/assets/js/jquery.counterup.min.js","1","GET","nepra.org.pk","/assets/js/jquery.counterup.min.js","6510.52","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","745","741","2844","2844.142","577","577","1067","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4490","","parser","Medium","Medium","","1807","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","577","0","","","","","14400","Cloudflare","","2833","43","41","183","1","","","","","8081","","","3589","2844","3585","3585","3589","4","2844","3589","745","21","22","1","0","1","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.53","127.0.0.1","https://nepra.org.pk/assets/js/jquery.mixitup.min.js","1","GET","nepra.org.pk","/assets/js/jquery.mixitup.min.js","6510.53","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","349","344","2844","2844.484","8243","8243","28935","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4492","","parser","Medium","Medium","","1801","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","8536","0","","","","","14400","Cloudflare","","2835","45","43","183","1","","","","","8081","","","3193","2844","3188","3188","3193","5","2844","3193","349","22","23","6","5","11","1","0","in_body_parser_blocking","","","","","",
"3","230330_FM_GB","6510.54","127.0.0.1","https://nepra.org.pk/assets/js/active.js","1","GET","nepra.org.pk","/assets/js/active.js","6510.54","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","841","837","2846","2846.215","2012","2012","7306","","max-age=14400","application/javascript","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4494","","parser","Medium","Medium","","1765","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2012","0","","","","","14400","Cloudflare","","2837","47","45","183","1","","","","","8081","","","3687","2846","3683","3683","3687","4","2846","3687","841","23","24","2","1","5","1","0","in_body_parser_blocking","1","","","","",
"3","230330_FM_GB","6510.71","127.0.0.1","https://fonts.googleapis.com/css?family=Poppins:400,500,600,700,800&display=swap","1","GET","fonts.googleapis.com","/css?family=Poppins:400,500,600,700,800&display=swap","6510.71","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","718","715","3185","3185.486","534","534","5478","Thu, 30 Mar 2023 18:08:17 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","134","HTTP/2","3090","3091","3144","3146","3146","3159","https://nepra.org.pk/assets/css/style.css","","","parser","Highest","Highest","","1924","50","100","100","-1","100","-1","-1","-1","-1","1","2","13","534","0","","","","","86400","Google","","3139","1","0","256","1","TLS 1.3","False","h2","4865","8081","","","3903","3185","3900","3900","3903","3","3090","3903","734","24","25","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.72","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:300,400,600,700,800&display=swap","1","GET","fonts.googleapis.com","/css?family=Open+Sans:300,400,600,700,800&display=swap","6510.72","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Stylesheet","743","737","3196","3196.216","797","797","14335","Thu, 30 Mar 2023 18:08:17 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","134","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/assets/css/style.css","","","parser","Highest","Highest","","1930","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","797","0","","","","","86400","Google","","3150","3","1","256","1","","","","","8081","","","3939","3196","3933","3933","3939","6","3196","3939","743","25","26","","","","1","0","blocking","","","","","",
"3","230330_FM_GB","6510.43","127.0.0.1","https://cse.google.com/cse.js?cx=014945713357202780521:kaf1vdqbqiv","1","GET","cse.google.com","/cse.js?cx=014945713357202780521:kaf1vdqbqiv","6510.43","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Script","626","620","3360","3359.691","3295","3295","9025","","private","text/javascript","gzip","84","HTTP/2","2768","2768","2819","2820","2820","3358","https://nepra.org.pk/","4418","","parser","Low","Low","","1840","0","100","100","-1","100","-1","-1","-1","-1","0","1","538","3295","0","","","","","0","Google","","2817","1","0","147","1","TLS 1.3","False","h2","4865","8081","","","3986","3360","3980","3980","3986","6","2819","3986","1165","26","27","14","2","145","1","0","potentially_blocking","128","","","","",
"3","230330_FM_GB","6510.136","127.0.0.1","https://nepra.org.pk/assets/font/Jameela.ttf","1","GET","nepra.org.pk","/assets/font/Jameela.ttf","6510.136","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Font","33188","32465","18553","18552.91","7291366","7291366","13243484","","max-age=14400","font/ttf","gzip","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/assets/css/style.css","","","parser","Lowest","Lowest","","1987","50","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","14400","Cloudflare","","18546","49","127","110","1","","","","","8081","","","51741","18553","51018","51018","51741","723","18553","51741","33188","27","28","","","","1","0","non_blocking","","","","","",
"3","230330_FM_GB","6510.89","127.0.0.1","https://fonts.gstatic.com/s/poppins/v20/pxiByp8kv8JHgFVrLEj6Z1xlFd2JQEk.woff2","1","GET","fonts.gstatic.com","/s/poppins/v20/pxiByp8kv8JHgFVrLEj6Z1xlFd2JQEk.woff2","6510.89","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Font","719","711","18588","18587.736","8000","8000","8000","Tue, 26 Mar 2024 23:20:05 GMT","public, max-age=31536000","font/woff2","","165","HTTP/2","18513","18513","18567","18570","18570","18580","https://fonts.googleapis.com/css?family=Poppins:400,500,600,700,800&display=swap","","","parser","Highest","Highest","","1978","100","100","-1","-1","100","-1","-1","-1","-1","0","3","10","","","","","","","31295493","Google","","18550","1","0","256","1","TLS 1.3","True","h2","4865","8081","","","19307","18588","19299","19299","19307","8","18567","19307","732","28","29","","","","1","0","non_blocking","","","","","",
"3","230330_FM_GB","6510.83","127.0.0.1","https://fonts.gstatic.com/s/poppins/v20/pxiEyp8kv8JHgFVrJJfecnFHGPc.woff2","1","GET","fonts.gstatic.com","/s/poppins/v20/pxiEyp8kv8JHgFVrJJfecnFHGPc.woff2","6510.83","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Font","563","557","18589","18588.673","7884","7884","7884","Fri, 29 Mar 2024 12:08:02 GMT","public, max-age=31536000","font/woff2","","165","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Poppins:400,500,600,700,800&display=swap","","","parser","Highest","Highest","","1966","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","31514370","Google","","18557","3","1","256","1","","","","","8081","","","19152","18589","19146","19146","19152","6","18589","19152","563","29","30","","","","1","0","non_blocking","","","","","",
"3","230330_FM_GB","6510.92","127.0.0.1","https://fonts.gstatic.com/s/poppins/v20/pxiByp8kv8JHgFVrLCz7Z1xlFd2JQEk.woff2","1","GET","fonts.gstatic.com","/s/poppins/v20/pxiByp8kv8JHgFVrLCz7Z1xlFd2JQEk.woff2","6510.92","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Font","553","518","18590","18589.873","7816","7816","7816","Fri, 29 Mar 2024 12:08:02 GMT","public, max-age=31536000","font/woff2","","165","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Poppins:400,500,600,700,800&display=swap","","","parser","Highest","Highest","","1978","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","31514370","Google","","18574","5","3","256","1","","","","","8081","","","19143","18590","19108","19108","19143","35","18590","19143","553","30","31","","","","1","0","non_blocking","","","","","",
"3","230330_FM_GB","6510.78","127.0.0.1","https://nepra.org.pk/assets/font/Flaticon.woff2","1","GET","nepra.org.pk","/assets/font/Flaticon.woff2","6510.78","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Font","340","338","18630","18629.775","12488","12488","12488","","max-age=14400","font/woff2","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/assets/font/flaticon.css","","","parser","Lowest","Lowest","","2008","50","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","14400","Cloudflare","","18624","51","49","110","1","","","","","8081","","","18970","18630","18968","18968","18970","2","18630","18970","340","31","32","","","","1","0","non_blocking","","","","","",
"3","230330_FM_GB","6510.26","127.0.0.1","https://nepra.org.pk/assets/img/nepra.png","1","GET","nepra.org.pk","/assets/img/nepra.png","6510.26","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Image","536","517","18716","18715.553","59906","59906","59906","","max-age=14400","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4418","","parser","Low","Low","","2017","50","100","-1","-1","100","-1","-1","29","-1","-1","-1","-1","","","","","59906","42291","14400","Cloudflare","","18693","53","0","147","1","","","","","8081","","","19252","18716","19233","19233","19252","19","18716","19252","536","32","33","","","","1","0","","","","","","",
"3","230330_FM_GB","6510.27","127.0.0.1","https://nepra.org.pk/assets/img/logo.png","1","GET","nepra.org.pk","/assets/img/logo.png","6510.27","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Image","1731","1719","18761","18761.4","61858","61858","61858","","max-age=14400","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4418","","parser","High","Low","","2014","50","100","-1","-1","100","-1","-1","28","-1","-1","-1","-1","","","","","61858","44446","14400","Cloudflare","","18696","55","0","220","1","","","","","8081","","","20492","18761","20480","20480","20492","12","18761","20492","1731","33","34","","","","1","0","","","","","","",
"3","230330_FM_GB","6510.29","127.0.0.1","https://nepra.org.pk/assets/img/icon/CSR.png","1","GET","nepra.org.pk","/assets/img/icon/CSR.png","6510.29","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Image","1155","1153","18778","18777.678","1756","1756","1756","","max-age=14400","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4418","","parser","High","Low","","2026","50","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","1756","0","14400","Cloudflare","","18698","57","55","220","1","","","","","8081","","","19933","18778","19931","19931","19933","2","18778","19933","1155","34","35","","","","1","0","","","","","","",
"3","230330_FM_GB","6510.30","127.0.0.1","https://nepra.org.pk/assets/img/icon/safety.png","1","GET","nepra.org.pk","/assets/img/icon/safety.png","6510.30","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Image","475","474","18780","18779.962","1257","1257","1257","","max-age=14400","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4418","","parser","High","Low","","2035","50","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","1257","0","14400","Cloudflare","","18700","59","63","220","1","","","","","8081","","","19255","18780","19254","19254","19255","1","18780","19255","475","35","36","","","","1","0","","","","","","",
"3","230330_FM_GB","6510.31","127.0.0.1","https://nepra.org.pk/assets/img/icon/csrIcon.png","1","GET","nepra.org.pk","/assets/img/icon/csrIcon.png","6510.31","6F04301E6E82FA203A225FE24D17ECAB","https://nepra.org.pk/","200","Image","471","470","18782","18782.21","506","506","506","","max-age=14400","image/png","","25","HTTP/2","-1","-1","-1","-1","-1","-1","https://nepra.org.pk/","4418","","parser","High","Low","","2038","50","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","506","0","14400","Cloudflare","","18708","61","57","220","1","","","","","8081","","","19253","18782","19252","19252","19253","1","18782","19253","471","36","37","","","","1","0","","","","","","",
