"Test","URL","FV Successful Tests","FV Document Complete Median","FV Document Complete Avg","FV Document Complete Std. Dev","FV Document Complete Min","FV Document Complete Max","FV Fully Loaded Median","FV Fully Loaded Avg","FV Fully Loaded Std. Dev","FV Fully Loaded Min","FV Fully Loaded Max","FV First Byte Median","FV First Byte Avg","FV First Byte Std. Dev","FV First Byte Min","FV First Byte Max","FV Start Render Median","FV Start Render Avg","FV Start Render Std. Dev","FV Start Render Min","FV Start Render Max","FV Bytes In (Doc) Median","FV Bytes In (Doc) Avg","FV Bytes In (Doc) Std. Dev","FV Bytes In (Doc) Min","FV Bytes In (Doc) Max","FV Requests (Doc) Median","FV Requests (Doc) Avg","FV Requests (Doc) Std. Dev","FV Requests (Doc) Min","FV Requests (Doc) Max","FV Load Event Start Median","FV Load Event Start Avg","FV Load Event Start Std. Dev","FV Load Event Start Min","FV Load Event Start Max","FV Speed Index Median","FV Speed Index Avg","FV Speed Index Std. Dev","FV Speed Index Min","FV Speed Index Max","FV Last Visual Change Median","FV Last Visual Change Avg","FV Last Visual Change Std. Dev","FV Last Visual Change Min","FV Last Visual Change Max","FV Visually Complete Median","FV Visually Complete Avg","FV Visually Complete Std. Dev","FV Visually Complete Min","FV Visually Complete Max",Test ID
"","http://www.mofept.gov.pk/ProjectDetail/NjQ4ZTg2NjItOWM2NC00Y2IxLTkzMDgtMjU2OTFhMjA4NzNh","1","8566","8566","0","8566","8566","9804","9804","0","9804","9804","1601","1601","0","1601","1601","5596","5596","0","5596","5596","3651754","3651754","0","3651754","3651754","54","54","0","54","54","8566","8566","0","8566","8566","6695","6695","0","6695","6695","7871","7871","0","7871","7871","7871","7871","0","7871","7871","230331_XB_9D"
"","http://www.mofept.gov.pk/ProjectDetail/MzkyNDc2MjMtY2VjYy00ZDA4LTk5OTUtNzUyNDI3ZWMzN2Rm","1","8603","8603","0","8603","8603","9424","9424","0","9424","9424","1741","1741","0","1741","1741","5777","5777","0","5777","5777","2841270","2841270","0","2841270","2841270","43","43","0","43","43","8603","8603","0","8603","8603","6740","6740","0","6740","6740","8019","8019","0","8019","8019","8019","8019","0","8019","8019","230331_3G_9E"
"","http://www.mofept.gov.pk/Gallery","1","9278","9278","0","9278","9278","10351","10351","0","10351","10351","1228","1228","0","1228","1228","5260","5260","0","5260","5260","3601158","3601158","0","3601158","3601158","52","52","0","52","52","9278","9278","0","9278","9278","5983","5983","0","5983","5983","7467","7467","0","7467","7467","7467","7467","0","7467","7467","230331_PW_9F"
"","http://www.mofept.gov.pk/Tenders","1","10350","10350","0","10350","10350","11123","11123","0","11123","11123","2419","2419","0","2419","2419","6304","6304","0","6304","6304","3637556","3637556","0","3637556","3637556","53","53","0","53","53","10351","10351","0","10351","10351","6481","6481","0","6481","6481","9839","9839","0","9839","9839","9839","9839","0","9839","9839","230331_YH_9G"
"","http://www.mofept.gov.pk/TenderDetail/MjE5NzhiZTctNmU1MC00ODhlLWE5YWItZjU5ZjA3OGY4MTEy","1","8992","8992","0","8992","8992","9846","9846","0","9846","9846","2129","2129","0","2129","2129","5918","5918","0","5918","5918","3596437","3596437","0","3596437","3596437","53","53","0","53","53","8992","8992","0","8992","8992","6121","6121","0","6121","6121","8228","8228","0","8228","8228","8228","8228","0","8228","8228","230331_9Z_9H"
"","http://www.mofept.gov.pk/TenderDetail/YWVlYzYyZWEtZWQ2ZC00OWMxLWE2NzAtMTcxOGM4MDNkYTMy","1","9443","9443","0","9443","9443","10567","10567","0","10567","10567","1772","1772","0","1772","1772","5642","5642","0","5642","5642","3515790","3515790","0","3515790","3515790","53","53","0","53","53","9443","9443","0","9443","9443","5896","5896","0","5896","5896","8739","8739","0","8739","8739","8739","8739","0","8739","8739","230331_KK_9J"
"","http://www.mofept.gov.pk/TenderDetail/YzYyNTUwYzAtZTY1OS00YWE0LWFhMjEtYWFhOTU3MTMxMDkx","1","8026","8026","0","8026","8026","9333","9333","0","9333","9333","1484","1484","0","1484","1484","5403","5403","0","5403","5403","3596328","3596328","0","3596328","3596328","53","53","0","53","53","8026","8026","0","8026","8026","5609","5609","0","5609","5609","7391","7391","0","7391","7391","7391","7391","0","7391","7391","230331_DQ_9K"
"","http://www.mofept.gov.pk/TenderDetail/MTVkNmE1YzItMGUyMi00NmViLWIyNDYtNjA3YWZjMWVjZjM3","1","9429","9429","0","9429","9429","12990","12990","0","12990","12990","2341","2341","0","2341","2341","6150","6150","0","6150","6150","3596051","3596051","0","3596051","3596051","53","53","0","53","53","9429","9429","0","9429","9429","6360","6360","0","6360","6360","8730","8730","0","8730","8730","8730","8730","0","8730","8730","230331_13_9M"
"","http://www.mofept.gov.pk/Jobs","1","18402","18402","0","18402","18402","20761","20761","0","20761","20761","2013","2013","0","2013","2013","11678","11678","0","11678","11678","3571678","3571678","0","3571678","3571678","53","53","0","53","53","18402","18402","0","18402","18402","12046","12046","0","12046","12046","15387","15387","0","15387","15387","15387","15387","0","15387","15387","230331_GP_9N"
"","http://www.mofept.gov.pk/JobDetail/ZjVkNWE1NWItZmEyMi00NzY2LTg4YjgtMDkxYTgwM2JlN2Jm","1","8497","8497","0","8497","8497","9267","9267","0","9267","9267","1384","1384","0","1384","1384","5757","5757","0","5757","5757","3597375","3597375","0","3597375","3597375","53","53","0","53","53","8497","8497","0","8497","8497","5959","5959","0","5959","5959","7865","7865","0","7865","7865","7865","7865","0","7865","7865","230331_W5_9P"
"","http://www.mofept.gov.pk/JobDetail/Y2ZiMzk5ZTEtNDlkMC00NTQwLThlMjYtNWRlYTczNTBkYTQw","1","8131","8131","0","8131","8131","8796","8796","0","8796","8796","1297","1297","0","1297","1297","5161","5161","0","5161","5161","3596047","3596047","0","3596047","3596047","53","53","0","53","53","8131","8131","0","8131","8131","5335","5335","0","5335","5335","7437","7437","0","7437","7437","7437","7437","0","7437","7437","230331_09_9Q"
"","http://www.mofept.gov.pk/JobDetail/NjE2YWMxMWMtNGY1Ny00ODQzLTllZjgtZTBjNTRiN2U0NjJm","1","8563","8563","0","8563","8563","9405","9405","0","9405","9405","1190","1190","0","1190","1190","5403","5403","0","5403","5403","3596065","3596065","0","3596065","3596065","53","53","0","53","53","8563","8563","0","8563","8563","5614","5614","0","5614","5614","7896","7896","0","7896","7896","7896","7896","0","7896","7896","230331_XJ_9R"
"","http://www.mofept.gov.pk/JobDetail/YWU1Y2Y1NDMtZjk0NS00NWE2LWE4NTQtNjA4YzI4NDM2ZTU5","1","8176","8176","0","8176","8176","9196","9196","0","9196","9196","1587","1587","0","1587","1587","5754","5754","0","5754","5754","3547322","3547322","0","3547322","3547322","51","51","0","51","51","8176","8176","0","8176","8176","5930","5930","0","5930","5930","7430","7430","0","7430","7430","7430","7430","0","7430","7430","230331_9T_9S"
"","http://www.mofept.gov.pk/JobDetail/NmIwODgyNDktY2ZlNC00NTI0LWI3YzAtOWJhN2Q3MmE4NDgx","1","8998","8998","0","8998","8998","10041","10041","0","10041","10041","1224","1224","0","1224","1224","7117","7117","0","7117","7117","3534299","3534299","0","3534299","3534299","51","51","0","51","51","8999","8999","0","8999","8999","7270","7270","0","7270","7270","8193","8193","0","8193","8193","8193","8193","0","8193","8193","230331_1H_9T"
