"Test","URL","FV Successful Tests","FV Document Complete Median","FV Document Complete Avg","FV Document Complete Std. Dev","FV Document Complete Min","FV Document Complete Max","FV Fully Loaded Median","FV Fully Loaded Avg","FV Fully Loaded Std. Dev","FV Fully Loaded Min","FV Fully Loaded Max","FV First Byte Median","FV First Byte Avg","FV First Byte Std. Dev","FV First Byte Min","FV First Byte Max","FV Start Render Median","FV Start Render Avg","FV Start Render Std. Dev","FV Start Render Min","FV Start Render Max","FV Bytes In (Doc) Median","FV Bytes In (Doc) Avg","FV Bytes In (Doc) Std. Dev","FV Bytes In (Doc) Min","FV Bytes In (Doc) Max","FV Requests (Doc) Median","FV Requests (Doc) Avg","FV Requests (Doc) Std. Dev","FV Requests (Doc) Min","FV Requests (Doc) Max","FV Load Event Start Median","FV Load Event Start Avg","FV Load Event Start Std. Dev","FV Load Event Start Min","FV Load Event Start Max","FV Speed Index Median","FV Speed Index Avg","FV Speed Index Std. Dev","FV Speed Index Min","FV Speed Index Max","FV Last Visual Change Median","FV Last Visual Change Avg","FV Last Visual Change Std. Dev","FV Last Visual Change Min","FV Last Visual Change Max","FV Visually Complete Median","FV Visually Complete Avg","FV Visually Complete Std. Dev","FV Visually Complete Min","FV Visually Complete Max",Test ID
"","https://www.nadra.gov.pk/advertisements-campaigns/","1","6400","6400","0","6400","6400","10189","10189","0","10189","10189","544","544","0","544","544","3133","3133","0","3133","3133","1271290","1271290","0","1271290","1271290","32","32","0","32","32","6400","6400","0","6400","6400","9822","9822","0","9822","9822","10440","10440","0","10440","10440","10440","10440","0","10440","10440","230330_QP_1H"
"","https://www.nadra.gov.pk/media-releases/","1","4104","4104","0","4104","4104","7067","7067","0","7067","7067","552","552","0","552","552","3200","3200","0","3200","3200","1365115","1365115","0","1365115","1365115","28","28","0","28","28","4104","4104","0","4104","4104","7662","7662","0","7662","7662","8530","8530","0","8530","8530","8530","8530","0","8530","8530","230330_4S_1J"
"","https://www.nadra.gov.pk/public-information-officer/","1","3669","3669","0","3669","3669","7021","7021","0","7021","7021","521","521","0","521","521","3357","3357","0","3357","3357","1156311","1156311","0","1156311","1156311","28","28","0","28","28","3669","3669","0","3669","3669","6955","6955","0","6955","6955","7669","7669","0","7669","7669","7669","7669","0","7669","7669","230330_Q1_1K"
"","https://www.nadra.gov.pk/about-us/","1","5815","5815","0","5815","5815","8021","8021","0","8021","8021","1507","1507","0","1507","1507","5283","5283","0","5283","5283","1393819","1393819","0","1393819","1393819","28","28","0","28","28","5816","5816","0","5816","5816","9000","9000","0","9000","9000","10075","10075","0","10075","10075","10075","10075","0","10075","10075","230330_KZ_1M"
"","https://www.nadra.gov.pk/chairman-nadra/","1","3525","3525","0","3525","3525","7054","7054","0","7054","7054","517","517","0","517","517","3513","3513","0","3513","3513","1023964","1023964","0","1023964","1023964","26","26","0","26","26","3525","3525","0","3525","3525","6734","6734","0","6734","6734","7539","7539","0","7539","7539","7539","7539","0","7539","7539","230330_YR_1N"
"","https://www.nadra.gov.pk/authority-board/","1","18360","18360","0","18360","18360","18950","18950","0","18950","18950","535","535","0","535","535","3449","3449","0","3449","3449","1162404","1162404","0","1162404","1162404","33","33","0","33","33","18360","18360","0","18360","18360","21868","21868","0","21868","21868","22650","22650","0","22650","22650","22650","22650","0","22650","22650","230330_TM_1P"
"","https://www.nadra.gov.pk/senior-management/","1","3681","3681","0","3681","3681","7105","7105","0","7105","7105","515","515","0","515","515","3429","3429","0","3429","3429","1203960","1203960","0","1203960","1203960","33","33","0","33","33","3681","3681","0","3681","3681","6918","6918","0","6918","6918","7630","7630","0","7630","7630","7630","7630","0","7630","7630","230330_WP_1Q"
"","https://www.nadra.gov.pk/operational-management/","1","4699","4699","0","4699","4699","7961","7961","0","7961","7961","1501","1501","0","1501","1501","4447","4447","0","4447","4447","1362712","1362712","0","1362712","1362712","35","35","0","35","35","4699","4699","0","4699","4699","7923","7923","0","7923","7923","8657","8657","0","8657","8657","8657","8657","0","8657","8657","230330_99_1R"
"","https://www.nadra.gov.pk/downloads/","1","3691","3691","0","3691","3691","7322","7322","0","7322","7322","609","609","0","609","609","3583","3583","0","3583","3583","1005734","1005734","0","1005734","1005734","29","29","0","29","29","3691","3691","0","3691","3691","6919","6919","0","6919","6919","7736","7736","0","7736","7736","7736","7736","0","7736","7736","230330_AT_1S"
"","https://www.nadra.gov.pk/contact-us/","1","6315","6315","0","6315","6315","7414","7414","0","7414","7414","522","522","0","522","522","3218","3218","0","3218","3218","1849122","1849122","0","1849122","1849122","38","38","0","38","38","6316","6316","0","6316","6316","9960","9960","0","9960","9960","10931","10931","0","10931","10931","10931","10931","0","10931","10931","230330_FS_1T"
"","https://www.nadra.gov.pk/author/admin/","1","4077","4077","0","4077","4077","8264","8264","0","8264","8264","1454","1454","0","1454","1454","4103","4103","0","4103","4103","1044571","1044571","0","1044571","1044571","26","26","0","26","26","4078","4078","0","4078","4078","7514","7514","0","7514","7514","8131","8131","0","8131","8131","8131","8131","0","8131","8131","230330_JZ_1V"
"","https://www.nadra.gov.pk/nadra-biker-service/","1","6420","6420","0","6420","6420","8490","8490","0","8490","8490","1536","1536","0","1536","1536","4405","4405","0","4405","4405","1356256","1356256","0","1356256","1356256","29","29","0","29","29","6420","6420","0","6420","6420","9876","9876","0","9876","9876","10514","10514","0","10514","10514","10514","10514","0","10514","10514","230330_83_1W"
"","https://www.nadra.gov.pk/identity-requirements/","1","19842","19842","0","19842","19842","20451","20451","0","20451","20451","573","573","0","573","573","3627","3627","0","3627","3627","1331258","1331258","0","1331258","1331258","49","49","0","49","49","19841","19841","0","19841","19841","22883","22883","0","22883","22883","23987","23987","0","23987","23987","23987","23987","0","23987","23987","230330_3M_1X"
"","https://www.nadra.gov.pk/notice/","1","3593","3593","0","3593","3593","7108","7108","0","7108","7108","572","572","0","572","572","3501","3501","0","3501","3501","970984","970984","0","970984","970984","27","27","0","27","27","3593","3593","0","3593","3593","6904","6904","0","6904","6904","7605","7605","0","7605","7605","7605","7605","0","7605","7605","230330_50_1Y"
"","https://www.nadra.gov.pk/dlc/","1","3623","3623","0","3623","3623","7154","7154","0","7154","7154","532","532","0","532","532","3459","3459","0","3459","3459","1032630","1032630","0","1032630","1032630","27","27","0","27","27","3622","3622","0","3622","3622","7036","7036","0","7036","7036","7726","7726","0","7726","7726","7726","7726","0","7726","7726","230330_3V_1Z"
"","https://www.nadra.gov.pk/procedure-of-appeal/","1","3535","3535","0","3535","3535","7042","7042","0","7042","7042","567","567","0","567","567","3448","3448","0","3448","3448","953729","953729","0","953729","953729","24","24","0","24","24","3535","3535","0","3535","3535","6861","6861","0","6861","6861","7550","7550","0","7550","7550","7550","7550","0","7550","7550","230330_9B_20"
"","https://www.nadra.gov.pk/international-projects/secure-drivers-license-for-bangladesh/","1","5177","5177","0","5177","5177","7973","7973","0","7973","7973","1428","1428","0","1428","1428","4389","4389","0","4389","4389","1330923","1330923","0","1330923","1330923","25","25","0","25","25","5177","5177","0","5177","5177","8236","8236","0","8236","8236","9114","9114","0","9114","9114","9114","9114","0","9114","9114","230330_EA_21"
"","https://www.nadra.gov.pk/international-projects/passport-issuance-control-system-kenya/","1","6022","6022","0","6022","6022","7002","7002","0","7002","7002","498","498","0","498","498","3598","3598","0","3598","3598","1319194","1319194","0","1319194","1319194","25","25","0","25","25","6021","6021","0","6021","6021","9188","9188","0","9188","9188","9926","9926","0","9926","9926","9926","9926","0","9926","9926","230330_DW_22"
"","https://www.nadra.gov.pk/international-projects/e-passort-for-kenya/","1","4767","4767","0","4767","4767","8072","8072","0","8072","8072","1453","1453","0","1453","1453","4079","4079","0","4079","4079","1229542","1229542","0","1229542","1229542","25","25","0","25","25","4767","4767","0","4767","4767","7747","7747","0","7747","7747","8747","8747","0","8747","8747","8747","8747","0","8747","8747","230330_95_23"
"","https://www.nadra.gov.pk/international-projects/civil-registration-system-for-sodan/","1","19217","19217","0","19217","19217","20604","20604","0","20604","20604","1384","1384","0","1384","1384","4214","4214","0","4214","4214","955888","955888","0","955888","955888","26","26","0","26","26","19217","19217","0","19217","19217","22272","22272","0","22272","22272","23139","23139","0","23139","23139","23139","23139","0","23139","23139","230330_7D_24"
"","https://www.nadra.gov.pk/international-projects/system-integration-services-for-nic-for-nigeria/","1","5380","5380","0","5380","5380","7946","7946","0","7946","7946","1487","1487","0","1487","1487","4299","4299","0","4299","4299","1382348","1382348","0","1382348","1382348","25","25","0","25","25","5379","5379","0","5379","5379","8406","8406","0","8406","8406","9343","9343","0","9343","9343","9343","9343","0","9343","9343","230330_6Z_25"
"","https://www.nadra.gov.pk/international-projects/election-management-system-fiji/","1","5073","5073","0","5073","5073","7873","7873","0","7873","7873","1371","1371","0","1371","1371","4246","4246","0","4246","4246","1234133","1234133","0","1234133","1234133","25","25","0","25","25","5073","5073","0","5073","5073","8324","8324","0","8324","8324","9041","9041","0","9041","9041","9041","9041","0","9041","9041","230330_WZ_26"
